N	2gram	Voloshinov_1	Myshleni
1	в том	2	42
2	том что	3	35
3	с помощью	6	31
4	в процессе	6	27
5	таким образом	7	25
6	в развитии	1	25
7	в этом	10	24
8	точки зрения	10	24
9	в качестве	4	21
10	и в	38	20
11	что в	1	19
12	в основе	2	17
13	то же	14	16
14	не только	27	15
15	то что	8	15
16	как мы	9	13
17	в их	1	12
18	процесс образования	1	12
19	при этом	9	12
20	может быть	13	12
21	с другой	1	12
22	потому что	5	12
23	с точки	5	11
24	в его	6	11
25	так же	4	11
26	этого слова	3	11
27	в целом	4	11
28	мы должны	10	11
29	и то	3	10
30	в истории	1	10
31	в себе	9	10
32	в отношении	2	10
33	того что	4	10
34	мы видим	3	10
35	только в	6	10
36	если мы	4	10
37	так как	7	10
38	того же	1	9
39	и другие	1	9
40	и как	9	9
41	как и	10	9
42	между тем	3	9
43	что и	3	9
44	тот же	2	9
45	слова в	5	9
46	как это	5	9
47	другой стороны	1	9
48	но и	13	9
49	и тем	6	8
50	было бы	7	8
51	тогда когда	1	8
52	и что	1	8
53	вместе с	5	8
54	и не	14	8
55	значения слова	1	8
56	в результате	1	8
57	самом деле	4	7
58	собственном смысле	1	7
59	в своей	2	7
60	тем самым	7	7
61	они являются	1	7
62	же самое	5	7
63	того чтобы	7	7
64	в собственном	1	7
65	тем что	2	7
66	этом отношении	2	7
67	а не	6	7
68	что мы	11	7
69	смысле этого	2	7
70	как бы	28	7
71	же как	1	6
72	в самом	4	6
73	той же	5	6
74	и на	6	6
75	тому же	2	6
76	этот процесс	2	6
77	одно и	4	6
78	те же	4	6
79	с тем	8	6
80	мы видели	5	6
81	одного и	1	6
82	к одному	1	6
83	на каждом	1	6
84	по своей	2	6
85	к тому	4	6
86	можно было	4	6
87	в силу	1	6
88	его в	4	6
89	что он	2	6
90	уже в	5	6
91	развития в	2	6
92	не может	12	6
93	и развития	3	6
94	слово в	2	6
95	сказать что	3	6
96	мы имели	2	5
97	мы уже	10	5
98	между собой	2	5
99	как в	2	5
100	с этим	2	5
101	все же	7	5
102	перед нами	3	5
103	целый ряд	3	5
104	и к	4	5
105	в действительности	1	5
106	увидим что	2	5
107	все эти	2	5
108	на то	1	5
109	одной и	2	5
110	это не	3	5
111	и того	1	5
112	и тому	3	5
113	только не	1	5
114	и его	7	5
115	не является	5	5
116	никогда не	7	5
117	так и	6	5
118	если бы	4	5
119	о том	4	5
120	обе эти	1	5
121	мы можем	7	5
122	для того	9	5
123	выступает в	1	5
124	в частности	3	5
125	слова и	5	5
126	что слова	3	5
127	что такое	4	5
128	тем же	3	4
129	этот предмет	1	4
130	в сущности	1	4
131	в своем	1	4
132	как уже	2	4
133	показали что	1	4
134	в нашем	5	4
135	и те	1	4
136	как он	1	4
137	ключ к	1	4
138	и с	5	4
139	нашего исследования	2	4
140	с этой	1	4
141	на первый	1	4
142	и при	2	4
143	по сравнению	1	4
144	и той	5	4
145	которые в	2	4
146	не в	6	4
147	тому что	5	4
148	на один	1	4
149	одному и	1	4
150	что оно	3	4
151	роль в	3	4
152	по мере	1	4
153	все время	5	4
154	с нашей	1	4
155	словом и	3	4
156	в сознании	3	4
157	является не	1	4
158	из них	3	4
159	друг друга	2	4
160	в области	5	4
161	в речи	1	4
162	по своему	3	4
163	и для	3	4
164	для нас	3	4
165	между ними	3	4
166	указывают на	1	4
167	к этому	2	4
168	не имеют	1	3
169	приходит к	1	3
170	в виду	3	3
171	значением слова	1	3
172	столь же	1	3
173	в чем	1	3
174	тем как	1	3
175	себе и	2	3
176	отнюдь не	10	3
177	когда он	1	3
178	не являются	1	3
179	но в	5	3
180	в которой	7	3
181	представляет собой	2	3
182	в этой	6	3
183	на его	5	3
184	на этом	1	3
185	на все	1	3
186	знает что	1	3
187	ни в	1	3
188	в этих	2	3
189	мы говорили	2	3
190	важную роль	2	3
191	слова мы	2	3
192	не менее	1	3
193	что эта	1	3
194	и является	5	3
195	связи с	3	3
196	не могут	1	3
197	и другой	1	3
198	для образования	1	3
199	оно может	1	3
200	и когда	2	3
201	должно быть	2	3
202	возникают и	1	3
203	и поэтому	3	3
204	является в	1	3
205	и во	1	3
206	различие в	1	3
207	один из	4	3
208	одной из	2	3
209	но не	2	3
210	говорили выше	1	3
211	в какой	2	3
212	одни и	1	3
213	между отдельными	1	3
214	себя в	4	3
215	так что	1	3
216	к правильному	1	3
217	слова не	2	3
218	от тех	1	3
219	но что	3	3
220	от того	3	3
221	со стороны	1	3
222	на этот	1	3
223	именно в	1	3
224	к которому	1	3
225	же слово	2	3
226	в связи	2	3
227	слова то	1	3
228	сравнению с	1	3
229	наряду с	1	3
230	названия в	1	3
231	этом случае	3	3
232	к пониманию	1	3
233	и от	7	3
234	к одной	1	3
235	бы в	5	3
236	совершенно не	3	3
237	в виде	1	3
238	говоря о	1	2
239	одним из	1	2
240	также и	2	2
241	переход от	1	2
242	что слово	1	2
243	между двумя	2	2
244	что эти	2	2
245	отношений которые	1	2
246	для построения	1	2
247	помощью которого	1	2
248	мы имеем	2	2
249	при анализе	1	2
250	с более	1	2
251	нам в	3	2
252	место в	2	2
253	между этими	1	2
254	зависимости от	5	2
255	в ней	8	2
256	видели что	3	2
257	он говорит	1	2
258	мы будем	6	2
259	какой степени	1	2
260	не просто	2	2
261	как говорит	1	2
262	процессе развития	1	2
263	в мысли	1	2
264	из этих	1	2
265	и отношения	1	2
266	остановиться на	1	2
267	предметов и	1	2
268	не есть	1	2
269	в наших	1	2
270	вообще не	1	2
271	в нем	4	2
272	что всякое	3	2
273	этого вопроса	1	2
274	слово или	2	2
275	содержит в	1	2
276	но вместе	1	2
277	в основу	1	2
278	здесь мы	3	2
279	а затем	1	2
280	факт что	1	2
281	и второй	1	2
282	может стать	2	2
283	от развития	1	2
284	к которым	1	2
285	в слове	3	2
286	человека мы	1	2
287	и тогда	2	2
288	или иному	1	2
289	таким же	1	2
290	в следующем	1	2
291	мы называем	4	2
292	мысли и	1	2
293	собой и	1	2
294	их в	3	2
295	том же	1	2
296	что этот	1	2
297	в той	5	2
298	этих трех	1	2
299	слов то	1	2
300	но они	1	2
301	того как	1	2
302	этими двумя	1	2
303	это мы	1	2
304	слово и	3	2
305	находятся в	1	2
306	речи не	2	2
307	это слово	2	2
308	же слова	1	2
309	не совсем	1	2
310	когда мы	6	2
311	ли не	2	2
312	процессе образования	1	2
313	в наши	1	2
314	что при	1	2
315	и он	2	2
316	и это	7	2
317	слов мы	1	2
318	свою очередь	4	2
319	и сами	1	2
320	здесь не	2	2
321	указывать на	1	2
322	никак не	1	2
323	мы наблюдаем	1	2
324	ясно что	2	2
325	той конкретной	1	2
326	еще не	3	2
327	мы в	3	2
328	понятно что	1	2
329	они возникают	1	2
330	и здесь	3	2
331	слова из	1	2
332	и т.д	21	2
333	другими словами	7	2
334	может не	1	2
335	в приведенных	2	2
336	связь между	2	2
337	к нему	2	2
338	решающую роль	1	2
339	на одном	1	2
340	в другой	1	2
341	вслед за	1	2
342	языка мы	2	2
343	в него	1	2
344	видим что	2	2
345	в вопросе	1	2
346	уже говорили	1	2
347	но как	2	2
348	найденные нами	1	2
349	основой для	1	2
350	вопроса о	4	2
351	в действительном	1	2
352	в нашей	1	2
353	в данной	3	2
354	к мысли	1	2
355	для него	3	2
356	представить себе	3	2
357	иначе как	1	2
358	у него	1	2
359	мы возьмем	1	2
360	только на	3	2
361	в каком	2	2
362	с той	1	2
363	роль слова	1	2
364	а с	5	2
365	прежде всего	21	2
366	благодаря чему	1	2
367	нашей точки	1	2
368	если не	3	2
369	стадии своего	2	2
370	вопросе о	1	2
371	что это	4	2
372	тому как	1	2
373	языке и	1	2
374	сейчас же	1	2
375	как только	4	2
376	в начале	3	2
377	но для	3	2
378	тому или	1	2
379	мы найдем	2	2
380	новое слово	1	2
381	находит свое	2	2
382	и которое	1	2
383	первое что	1	2
384	и т.п	21	2
385	а в	5	2
386	нам не	1	2
387	в свою	6	2
388	не знает	3	2
389	совершается в	1	2
390	в таком	1	2
391	не наоборот	1	1
392	равным образом	1	1
393	смысле слова	1	1
394	не иначе	1	1
395	слова которые	1	1
396	нашего языка	1	1
397	например в	1	1
398	человека и	1	1
399	себе этот	1	1
400	слово которое	1	1
401	наших исследований	1	1
402	на самом	3	1
403	он может	1	1
404	группы первая	1	1
405	которые существуют	1	1
406	и есть	1	1
407	в земной	1	1
408	с целым	1	1
409	нас на	1	1
410	на две	1	1
411	и больше	2	1
412	в зависимости	5	1
413	его не	2	1
414	из всех	1	1
415	сравнения и	1	1
416	нуждаются в	2	1
417	мы не	9	1
418	не сможем	1	1
419	вопроса мы	1	1
420	всех его	2	1
421	которую мы	1	1
422	та же	3	1
423	вопрос о	2	1
424	ситуации мы	1	1
425	среды и	1	1
426	оба эти	1	1
427	благодаря тому	1	1
428	так чтобы	1	1
429	говорить о	1	1
430	что иное	2	1
431	я не	1	1
432	этим словом	1	1
433	но даже	2	1
434	ему в	1	1
435	группы и	1	1
436	же мере	1	1
437	иное как	2	1
438	ответа на	1	1
439	быть в	1	1
440	во всех	6	1
441	то мы	3	1
442	все больше	2	1
443	итак мы	2	1
444	самым мы	1	1
445	то он	3	1
446	не то	1	1
447	одном и	1	1
448	целой группы	1	1
449	значение и	1	1
450	только тогда	2	1
451	если в	1	1
452	не путем	1	1
453	быть так	1	1
454	оно является	2	1
455	мы сейчас	1	1
456	отличаются от	1	1
457	форме и	2	1
458	связи и	1	1
459	относится к	2	1
460	мы обязаны	1	1
461	эти группы	2	1
462	стороны развитие	1	1
463	если она	1	1
464	независимо от	5	1
465	что именно	3	1
466	внутри себя	2	1
467	существуют между	1	1
468	однако не	1	1
469	является тем	1	1
470	же должно	1	1
471	может получить	2	1
472	уже содержит	1	1
473	можно сделать	1	1
474	то в	1	1
475	но эта	2	1
476	которых каждая	1	1
477	истории человечества	1	1
478	в простом	1	1
479	т.п но	2	1
480	чуть ли	2	1
481	бы не	2	1
482	развитием в	1	1
483	за порогом	1	1
484	только один	1	1
485	из общей	1	1
486	вырабатывается в	1	1
487	наблюдаем в	1	1
488	предмет или	2	1
489	так сказать	4	1
490	с новым	1	1
491	в первых	1	1
492	связанные с	2	1
493	он не	2	1
494	говорили в	1	1
495	в первой	2	1
496	при виде	1	1
497	на новые	1	1
498	с нашим	1	1
499	себе не	1	1
500	он должен	3	1
501	становится таким	1	1
502	этой стадии	1	1
503	слова которое	1	1
504	характер в	1	1
505	приходим к	1	1
506	смысле как	1	1
507	прежде чем	2	1
508	заключает в	4	1
509	или иных	3	1
510	т.е от	2	1
511	от общего	1	1
512	но все	4	1
513	не из	1	1
514	часть его	1	1
515	тем в	1	1
516	получает то	1	1
517	главным образом	3	1
518	поэтому мы	1	1
519	нам остается	1	1
520	являются для	1	1
521	с другими	2	1
522	бы нам	2	1
523	в исключительных	1	1
524	то все	1	1
525	должен был	1	1
526	моментом этой	1	1
527	даже что	1	1
528	и находит	1	1
529	для них	2	1
530	он является	1	1
531	совокупность этих	1	1
532	общего смысла	1	1
533	которые с	2	1
534	не всегда	2	1
535	во внимание	1	1
536	которой он	1	1
537	одна и	1	1
538	уже у	1	1
539	являются как	1	1
540	при которых	2	1
541	играет решающую	1	1
542	человека при	1	1
543	движется в	1	1
