N	3gram	Bakhtin_Fr_5	Problema
1	тем не менее	1	18
2	то же самое	2	9
3	для того чтобы	6	8
4	в данном случае	2	8
5	как раз и	1	7
6	ничего общего с	1	7
7	о том что	1	5
8	в том что	6	5
9	на самом деле	4	4
10	не имеют ничего	1	4
11	в связи с	5	4
12	то есть в	2	4
13	той или иной	1	4
14	в то же	9	4
15	имеют ничего общего	1	4
16	и в своей	1	3
17	дело в том	2	3
18	с точки зрения	2	3
19	до сих пор	3	3
20	может быть и	1	3
21	здесь перед нами	2	3
22	то что в	1	3
23	можно сказать что	2	3
24	по этому поводу	1	3
25	о том как	2	2
26	и того же	1	2
27	что иное как	1	2
28	хотя и не	1	2
29	но как мы	1	2
30	в самом деле	1	2
31	они вовсе не	2	2
32	есть не что	1	2
33	по своему содержанию	1	2
34	это вовсе не	1	2
35	так как он	1	2
36	и что в	1	2
37	так же как	4	2
38	а также и	4	2
39	так как они	2	2
40	во всех этих	1	2
41	не может быть	2	2
42	и в самом	1	2
43	одного и того	1	2
44	не что иное	1	2
45	можно было бы	2	2
46	но уже и	1	1
47	вместе с тем	1	1
48	в самой действительности	1	1
49	в чем же	2	1
50	в скрытой форме	1	1
51	мы уже сказали	1	1
52	поэтому здесь в	1	1
53	также и в	2	1
54	как в его	1	1
55	том что это	1	1
56	напоминает нам о	2	1
57	с представлением о	2	1
58	мы находим в	2	1
59	и во всех	3	1
60	как мы сказали	1	1
61	а именно в	1	1
62	и в то	1	1
63	до известной степени	4	1
64	внешней и внутренней	1	1
65	для этой цели	1	1
66	является одним из	1	1
67	которой можно было	2	1
68	в разгаре этих	1	1
69	на самом же	1	1
70	но в сущности	1	1
71	в этом отношении	5	1
72	не менее он	1	1
73	в основе своей	1	1
74	и от всего	1	1
75	в процессе своего	1	1
76	в это время	1	1
77	все это в	1	1
78	как раз то	2	1
79	в самом начале	1	1
80	же как и	2	1
81	но в то	5	1
82	и с точки	2	1
83	тот самый который	1	1
84	многие из этих	1	1
85	так и в	1	1
86	между собою и	1	1
87	том как он	1	1
88	в этой пьесе	1	1
89	ровно ничего не	1	1
90	в течение всей	1	1
91	мы здесь не	1	1
92	потому что она	2	1
93	же самую объективную	1	1
94	раз то что	1	1
95	то есть чисто	1	1
96	в его целом	1	1
97	связи с этим	3	1
98	в известной мере	2	1
99	но и вообще	1	1
100	в этом образе	1	1
101	ведь все эти	1	1
102	что в этой	1	1
103	в то время	2	1
104	таких форм которые	1	1
105	и ни о	1	1
106	ту же самую	1	1
107	еще два места	1	1
108	в другом случае	1	1
109	о чем мы	1	1
110	как мы уже	1	1
111	это не просто	1	1
112	самом же деле	1	1
113	как и в	1	1
114	к тому же	2	1
115	только тогда когда	1	1
116	как мы видели	4	1
117	и только в	1	1
