N	2gram	Vygotskiy__4	Formalny
1	и в	33	38
2	в этом	28	27
3	может быть	22	23
4	и его	5	21
5	таким образом	13	20
6	и не	13	20
7	в самом	12	16
8	не в	2	15
9	прежде всего	2	15
10	и т	6	14
11	не может	10	14
12	в нем	7	13
13	связи с	2	13
14	но и	3	13
15	в пределах	3	12
16	с его	2	11
17	с тем	4	11
18	в том	21	11
19	вовсе не	5	11
20	в его	10	10
21	в связи	1	10
22	не только	7	9
23	при этом	2	9
24	и с	2	9
25	как и	5	9
26	т п	3	9
27	самом деле	12	8
28	все же	5	8
29	точки зрения	6	8
30	так и	3	8
31	что и	3	8
32	тем что	3	8
33	в первом	1	7
34	как мы	4	7
35	в корне	1	7
36	по себе	9	7
37	для него	1	7
38	в своей	4	7
39	с точки	4	7
40	по существу	2	7
41	слова и	4	7
42	что в	21	7
43	художественного произведения	1	6
44	и ее	2	6
45	в ней	6	6
46	в истории	1	6
47	все эти	6	6
48	в этой	9	6
49	то же	9	6
50	было бы	12	6
51	он не	11	6
52	в их	2	6
53	для понимания	2	6
54	все время	24	6
55	только в	4	6
56	то что	44	6
57	не было	3	6
58	вместе с	8	6
59	а не	6	6
60	как раз	9	6
61	в результате	2	6
62	истории литературы	1	6
63	хотя бы	2	6
64	а в	4	6
65	это и	5	5
66	в первый	3	5
67	говорить о	3	5
68	всего этого	1	5
69	во всех	2	5
70	в общем	1	5
71	т д	2	5
72	в то	3	5
73	в основе	3	5
74	же время	2	5
75	ни о	1	5
76	если бы	10	5
77	сводится к	2	5
78	и только	7	5
79	что он	20	5
80	всяком случае	3	5
81	если мы	12	5
82	и речи	1	5
83	именно в	2	5
84	с этим	5	5
85	и для	3	5
86	бы в	1	5
87	во всяком	3	5
88	все остальное	2	4
89	в сущности	6	4
90	литературы и	2	4
91	что оно	3	4
92	в сторону	3	4
93	что они	6	4
94	независимо от	1	4
95	как в	3	4
96	и наконец	2	4
97	и к	2	4
98	не следует	1	4
99	его от	1	4
100	от нее	1	4
101	как они	1	4
102	материала и	2	4
103	не столько	1	4
104	ничего не	2	4
105	к тому	12	4
106	в дальнейшем	1	4
107	в теории	1	4
108	но в	2	4
109	что не	4	4
110	из них	4	4
111	так как	12	4
112	в особенности	1	4
