N	2gram	Bakhtin_Fr_5	formyVre
1	и в	45	50
2	то есть	25	33
3	в романе	11	32
4	в этом	14	25
5	в нем	10	24
6	человека в	1	17
7	и его	13	16
8	прежде всего	10	15
9	как мы	8	14
10	и не	15	14
11	в его	13	13
12	вовсе не	8	13
13	как раз	5	13
14	по существу	3	12
15	так и	6	12
16	то же	11	11
17	мы уже	4	11
18	таким образом	8	11
19	может быть	2	11
20	и как	5	10
21	но в	14	10
22	времени и	1	10
23	с его	7	9
24	все эти	5	9
25	роль в	2	9
26	не только	14	9
27	в то	11	9
28	ничего не	4	9
29	же время	9	9
30	в том	10	9
31	в конце	7	9
32	в других	1	9
33	в особенности	2	9
34	и др	8	9
35	того же	3	8
36	и на	5	8
37	в самом	4	8
38	ни в	3	8
39	жизни в	2	8
40	но и	10	8
41	и их	5	8
42	как и	10	8
43	жизни и	8	8
44	это время	2	7
45	так сказать	1	7
46	характер и	1	7
47	времени в	1	7
48	и во	4	7
49	не было	3	7
50	в условиях	2	7
51	например в	5	6
52	время в	1	6
53	во всех	13	6
54	как в	3	6
55	с этим	4	6
56	все же	2	6
57	лишь в	2	6
58	это не	3	6
59	и того	1	6
60	в их	4	6
61	так как	6	6
62	с ее	5	6
63	в дальнейшем	1	6
64	связи с	6	6
65	в жизни	1	6
66	у него	4	6
67	то что	2	6
68	человеческой жизни	1	6
69	в частности	1	6
70	не может	5	6
71	так же	8	6
72	и все	7	6
73	отношению к	1	5
74	и до	2	5
75	еще не	1	5
76	но не	4	5
77	и речи	1	5
78	и у	5	5
79	не в	7	5
80	он не	6	5
81	всех этих	6	5
82	значение в	1	5
83	жизни но	1	5
84	одного и	1	5
85	в основе	4	5
86	того чтобы	6	5
87	точки зрения	4	5
88	не могло	3	5
89	но все	1	5
90	в пределах	2	5
91	в образе	1	5
92	если бы	1	5
93	до нас	3	5
94	для того	6	5
95	в связи	5	5
96	что в	12	5
97	и другие	3	5
98	и это	4	4
99	конечно и	2	4
100	в ней	8	4
101	для других	1	4
102	в своем	11	4
103	конечно не	2	4
104	то время	3	4
105	раз в	2	4
106	романа но	1	4
107	но на	3	4
108	на площади	3	4
109	время и	1	4
110	чтобы они	1	4
111	и с	10	4
112	в них	6	4
113	том что	7	4
114	в котором	1	4
115	в процессе	1	4
116	не имеет	3	4
117	потому что	7	4
118	в последующие	1	4
119	здесь не	6	4
120	было и	1	4
121	жизнь и	2	4
122	понятно что	1	4
123	могло быть	1	4
124	только в	4	4
125	между этими	1	4
126	характерно что	4	4
127	и т.п	16	4
128	до конца	1	4
129	на этой	1	4
130	в присутствии	1	4
131	в той	1	4
132	своей жизни	2	4
133	все это	7	4
134	кроме того	4	4
135	и для	3	4
136	романе и	1	4
137	вполне понятно	1	4
138	том числе	4	4
139	не имеют	1	3
140	в какой-то	1	3
141	а как	1	3
142	есть не	1	3
143	мы не	4	3
144	большую роль	1	3
145	в сущности	4	3
146	значение и	2	3
147	по отношению	1	3
148	к концу	1	3
149	хотя и	5	3
150	здесь дается	1	3
151	в себе	1	3
152	при этом	2	3
153	в xvii	2	3
154	вообще не	3	3
155	в основу	1	3
156	его в	5	3
157	здесь нет	3	3
158	для них	2	3
159	место и	1	3
160	между ними	1	3
161	в отношении	2	3
162	мы говорили	2	3
163	но эта	2	3
164	их в	1	3
165	но они	3	3
166	друг друга	1	3
167	чем не	2	3
168	уже говорили	2	3
169	этом отношении	5	3
170	не могут	2	3
171	к тому	2	3
172	и образ	3	3
173	формы и	1	3
174	и внутреннее	3	3
175	все его	1	3
176	нас в	2	3
177	нем не	3	3
178	что и	7	3
179	во всей	1	3
180	в форме	1	3
181	один из	2	3
182	мы видим	5	3
183	одной из	5	3
184	поэтому и	3	3
185	во времени	2	3
186	и ее	1	3
187	со всеми	5	3
188	в качестве	2	3
189	в начале	2	3
190	одно из	2	3
191	в одном	3	3
192	до сих	3	3
193	связаны с	4	3
194	именно в	3	3
195	мы еще	2	3
196	себя и	2	3
197	что не	1	3
198	более того	1	3
199	с тем	2	3
200	а не	4	3
201	мира в	1	3
202	в одно	2	3
203	на фоне	2	3
204	вместе с	3	3
205	и потому	1	3
206	да и	1	3
207	сих пор	3	3
208	например у	1	3
209	и времени	1	3
210	поэтому здесь	1	3
211	совершенно иной	1	3
212	еще более	1	3
213	а в	4	3
214	всеми его	2	3
215	не знает	1	3
216	сказать что	4	3
