N	2gram	Vygotskiy__4	EvropaiE
1	и в	20	37
2	в отношении	10	32
3	точки зрения	24	23
4	что в	19	21
5	не только	15	18
6	с точки	11	17
7	в то	1	16
8	то же	16	15
9	отношении к	1	15
10	в своем	4	14
11	но в	3	14
12	в качестве	21	14
13	но и	9	14
14	и не	8	14
15	в этом	24	12
16	в их	12	11
17	в области	4	11
18	в том	42	11
19	с и	1	10
20	так и	5	10
21	отнюдь не	3	9
22	в себе	10	9
23	только в	10	9
24	прежде всего	2	9
25	все более	2	9
26	не может	6	9
27	так же	11	9
28	в смысле	4	9
29	было бы	8	8
30	в своей	7	8
31	к тому	6	8
32	между тем	9	8
33	с одной	9	8
34	одной стороны	9	8
35	также и	2	7
36	а также	2	7
37	того что	10	7
38	так как	10	7
39	с другой	12	7
40	и выше	1	7
41	как и	9	7
42	по своему	4	7
43	может быть	12	6
44	и на	6	6
45	во всех	1	6
46	стороны и	2	6
47	на то	5	6
48	том что	35	6
49	того чтобы	7	6
50	вслед за	2	6
51	для того	5	6
52	в последние	1	6
53	и даже	1	6
54	как бы	7	6
55	с этой	4	6
56	то что	15	6
57	же как	6	5
58	которую мы	1	5
59	столь же	3	5
60	но не	3	5
61	не в	4	5
62	и по	1	5
63	к которым	2	5
64	но если	1	5
65	тем самым	7	5
66	как мы	13	5
67	одной из	3	5
68	в виде	3	5
69	со стороны	3	5
70	в частности	5	5
71	и потому	1	5
72	в течение	1	5
73	в той	2	5
74	этой точки	4	5
75	то в	1	4
76	мы не	1	4
77	вопрос о	1	4
78	но даже	1	4
79	в ней	2	4
80	независимо от	1	4
81	в самом	6	4
82	во многих	2	4
83	то ни	1	4
84	чем в	3	4
85	лежат в	1	4
86	даже в	2	4
87	не имеет	2	4
88	и притом	1	4
89	в процессе	27	4
90	бы то	1	4
91	по себе	1	4
92	можно сказать	1	4
93	тем более	1	4
94	именно в	3	4
95	на всем	2	4
96	ни было	1	4
97	само по	1	4
98	не на	1	4
99	как это	9	4
100	для нас	4	4
101	сказать что	6	4
102	в каком	2	4
103	в сфере	1	3
104	идет о	3	3
105	из всех	1	3
106	с более	2	3
107	в деле	3	3
108	и со	1	3
109	того же	9	3
110	как в	5	3
111	когда он	3	3
112	и к	5	3
113	себе не	1	3
114	представляет собой	3	3
115	в известном	2	3
116	но на	1	3
117	вообще не	2	3
118	мы можем	5	3
119	этом смысле	8	3
120	и тем	8	3
121	с тем	6	3
122	мы видели	6	3
123	в которых	1	3
124	никогда не	5	3
125	потому что	12	3
126	заключает в	1	3
127	уже и	2	3
128	с другом	7	3
129	по нашему	2	3
130	во все	1	3
131	тем в	1	3
132	можно было	6	3
133	о том	5	3
134	место в	2	3
135	что и	9	3
136	и только	4	3
137	всяком случае	3	3
138	этот факт	1	3
139	не из	1	3
140	в данной	2	3
141	из них	4	3
142	тем что	7	3
143	этом отношении	7	3
144	по своим	1	3
145	в свою	2	3
146	связано с	1	3
147	ни на	1	3
148	в данном	2	3
149	друг с	7	3
150	не является	5	3
151	и для	4	3
152	новое слово	2	3
153	и от	3	3
154	в результате	8	3
155	ее в	1	3
156	в таком	2	3
157	во всяком	4	3
158	и наиболее	1	2
159	сплошь и	1	2
160	и то	10	2
161	что эти	2	2
162	должна быть	2	2
163	что если	2	2
164	которое в	1	2
165	между собой	5	2
166	совершенно прав	3	2
167	но как	2	2
168	точка зрения	1	2
169	друг от	1	2
170	которые они	1	2
171	в истории	10	2
172	с этим	5	2
173	хотя и	1	2
174	целый ряд	5	2
175	тому или	2	2
176	и как	9	2
177	что это	2	2
178	в этой	3	2
179	что к	1	2
180	этот процесс	6	2
181	как оно	2	2
182	главным образом	1	2
183	он не	1	2
184	или иному	2	2
185	в силу	6	2
186	таким образом	25	2
187	это значит	2	2
188	качестве орудия	1	2
189	и с	4	2
190	заключается в	18	2
191	с другими	1	2
192	все другие	2	2
193	и рядом	1	2
194	для них	1	2
195	далеко не	2	2
196	нас к	3	2
197	в своих	1	2
198	одна и	1	2
199	в не	1	2
200	в развитии	25	2
201	такой же	2	2
202	и того	5	2
203	в этих	3	2
204	в процессах	3	2
205	и сейчас	1	2
206	представление о	1	2
207	и более	7	2
208	только те	1	2
209	тому чтобы	1	2
210	можем сказать	1	2
211	тогда когда	8	2
212	данного продукта	1	2
213	на язык	1	2
214	по своей	6	2
215	что на	2	2
216	не могут	3	2
217	могут быть	7	2
218	всего в	1	2
219	одну и	1	2
220	имеет место	1	2
221	утверждать что	1	2
222	но по	1	2
223	которого мы	1	2
224	от друга	1	2
225	свою очередь	2	2
226	говоря уже	1	2
227	данном случае	2	2
228	на основе	10	2
229	и ту	1	2
230	мог бы	1	2
231	наше внимание	1	2
232	по сравнению	4	2
233	если бы	5	2
234	а поскольку	1	2
235	и поэтому	3	2
236	и та	1	2
237	и что	8	2
238	и во	3	2
239	к нему	2	2
240	ее от	1	2
241	в его	11	2
242	во всей	4	2
243	также в	1	2
244	мы должны	11	2
245	в какой	3	2
246	начало в	1	2
247	даже что	1	2
248	если в	1	2
249	и других	3	2
250	в одном	1	2
251	в других	1	2
252	на уровне	1	2
253	только к	3	2
254	на этот	3	2
255	нашему мнению	2	2
256	а не	7	2
257	не означает	3	2
258	долгое время	1	2
259	что все	3	2
260	вместе с	8	2
261	относятся к	2	2
262	или по	1	2
263	сравнению с	3	2
264	наряду с	3	2
265	и таким	1	2
266	происходит в	1	2
267	или в	1	2
268	наблюдения над	1	2
269	бы в	3	2
270	еще более	1	2
271	же в	1	2
272	в другой	2	2
273	значения для	1	2
274	мы видим	10	2
275	а в	2	2
276	не есть	2	2
277	имеет в	1	2
278	между ними	4	2
279	не говоря	1	2
280	другой стороны	9	2
281	приводит нас	3	2
282	существует только	2	1
283	своей совокупности	1	1
284	как известно	3	1
285	ту же	2	1
286	в силе	1	1
287	например в	1	1
288	связана с	2	1
289	в тех	1	1
290	не делает	1	1
291	получает в	1	1
292	и это	2	1
293	тех же	1	1
294	же по	2	1
295	речь идет	5	1
296	отдельных элементов	3	1
297	с таким	3	1
298	часть его	1	1
299	той же	6	1
300	эту же	2	1
301	том насколько	1	1
302	неизбежно приводит	2	1
303	что между	1	1
304	в основных	1	1
305	время как	1	1
306	говорить о	1	1
307	на практике	1	1
308	когда мы	2	1
309	которое дает	2	1
310	быть в	1	1
311	но скорее	3	1
312	таком смысле	1	1
313	тем как	3	1
314	то мы	1	1
315	видели что	2	1
316	чем это	1	1
317	мы будем	2	1
318	второй группе	1	1
319	значение и	1	1
320	по отношению	1	1
321	тогда как	2	1
322	отличие от	2	1
323	сущности к	1	1
324	относится к	1	1
325	которые не	2	1
326	показать в	1	1
327	дает нам	1	1
328	будет протекать	1	1
329	все же	5	1
330	однако не	1	1
331	в полном	1	1
332	смысле этого	7	1
333	могли бы	9	1
334	не являются	3	1
335	говорит об	1	1
336	его к	4	1
337	увидим что	5	1
338	в этот	1	1
339	делается попытка	1	1
340	та же	1	1
341	эти положения	1	1
342	это есть	1	1
343	самой природе	1	1
344	нужно как	1	1
345	чуть ли	1	1
346	в нашем	4	1
347	которые в	4	1
348	не заключается	1	1
349	один и	7	1
350	нами в	4	1
351	и тот	7	1
352	тому же	6	1
353	и те	4	1
354	из общей	1	1
355	различию между	1	1
356	на его	3	1
357	к выводу	2	1
358	при этом	12	1
359	говорили в	1	1
360	но само	1	1
361	и когда	3	1
362	состоит в	4	1
363	не как	1	1
364	то как	2	1
365	ли не	2	1
366	действительно имеют	1	1
367	на этом	3	1
368	его можно	1	1
369	или иных	1	1
370	и наоборот	1	1
371	но все	1	1
372	может остаться	1	1
373	бы они	1	1
374	не станем	1	1
375	как они	4	1
376	а затем	2	1
377	в нем	2	1
378	они должны	1	1
379	в совершенно	3	1
380	различие между	3	1
381	том случае	1	1
382	входя в	1	1
383	входит в	2	1
384	отражение в	2	1
385	в ином	2	1
386	который по	2	1
387	о которых	1	1
388	во внимание	1	1
389	мы хотели	1	1
390	сильнее чем	1	1
391	и было	1	1
392	как таковой	1	1
393	в такой	1	1
394	и процесс	1	1
395	мы говорили	3	1
396	установить что	2	1
397	большей степени	1	1
398	дальнейшее развитие	1	1
399	в отличие	2	1
400	что при	2	1
401	далее в	1	1
402	не представляется	1	1
403	можно применить	1	1
404	признать что	1	1
405	должны существовать	1	1
406	значение для	1	1
407	является та	1	1
408	выше мы	1	1
409	среды и	1	1
410	войти в	1	1
411	иметь возможность	1	1
412	том же	2	1
413	для этого	1	1
414	для нее	1	1
415	тому что	4	1
416	все эти	5	1
417	не менее	3	1
418	вплоть до	1	1
419	но они	2	1
420	что эта	3	1
