N	3gram	Vygotskiy__3	Analitik
1	не может быть	1	16
2	в том что	11	9
3	в том чтобы	1	7
4	в отличие от	1	6
5	с точки зрения	9	4
6	но и не	1	4
7	к тому же	1	4
8	о том что	3	3
9	состоит в том	1	3
10	подобно тому как	1	3
11	того или иного	1	3
12	и т п	5	3
13	для того чтобы	8	3
14	с одной стороны	5	3
15	не в том	2	3
16	того что в	1	2
17	в самом деле	18	2
18	в том и	1	2
19	то же самое	8	2
20	в этом отношении	1	2
21	в основе своей	1	2
22	в данном случае	2	2
23	автора и читателя	1	2
24	с другой стороны	5	2
25	мере в какой	1	2
26	и все же	1	2
27	самом деле в	1	1
28	в том виде	1	1
29	такой же мере	1	1
30	есть не более	1	1
31	не можем мы	1	1
32	и в сущности	1	1
33	а отнюдь не	1	1
34	а вовсе не	2	1
35	и той же	1	1
36	выше следует что	1	1
37	более или менее	1	1
38	имеем в виду	1	1
39	один и тот	1	1
40	о том как	2	1
41	а не к	1	1
42	только в том	2	1
43	до сих пор	5	1
44	том случае если	1	1
45	в зависимости от	1	1
46	есть в сущности	1	1
47	или иначе говоря	1	1
48	и все их	1	1
49	в том случае	1	1
50	как мы увидим	2	1
51	и та же	2	1
52	смысл и значение	2	1
53	та и другая	1	1
54	и заключается что	1	1
55	с этой точки	1	1
56	как если бы	3	1
57	вместе с тем	2	1
58	только для того	1	1
59	в какой это	1	1
60	одно и то	2	1
61	в достаточной мере	1	1
62	здесь мы имеем	1	1
63	все эти три	1	1
64	то есть введение	1	1
65	смысле этого слова	2	1
66	и то же	2	1
67	в свою очередь	2	1
68	иначе говоря не	1	1
69	и при этом	1	1
70	сказанного выше следует	1	1
71	а с другой	1	1
72	и как бы	2	1
73	как и на	1	1
74	в такой же	1	1
75	она может быть	1	1
76	во всяком случае	2	1
77	одна и та	1	1
78	я не могу	2	1
79	том и заключается	1	1
80	этой точки зрения	1	1
81	в той же	1	1
82	мы постараемся сейчас	1	1
83	в которую я	1	1
84	по аналогии с	2	1
85	и вместе с	2	1
86	между тем в	2	1
87	и в самом	10	1
88	и эти два	1	1
89	о мире и	1	1
90	или во всяком	1	1
91	быть понято как	1	1
92	в сущности говоря	7	1
93	будто бы не	1	1
94	к тому что	2	1
95	одной и той	1	1
96	той же мере	1	1
97	дело не в	1	1
98	и как будто	1	1
99	эти два плана	2	1
100	как мы постараемся	1	1
101	не так как	1	1
102	и тот же	1	1
