N	3gram	Bakhtin_Fr_7	Myslijsy
1	по отношению к	2	8
2	в том что	3	7
3	о том что	1	5
4	то же самое	1	4
5	с тем что	1	4
6	сам по себе	1	4
7	и в этом	1	4
8	на самом деле	1	3
9	с точки зрения	3	3
10	во всяком случае	1	3
11	то же время	9	3
12	в то же	9	3
13	не в состоянии	1	2
14	что иное как	1	2
15	что в слове	1	2
16	в том и	1	2
17	в том же	1	2
18	несколько слов об	1	2
19	то что в	2	2
20	на этот вопрос	1	2
21	в данном случае	1	2
22	и по отношению	1	2
23	и в том	1	2
24	таким образом мы	1	2
25	после того как	4	2
26	то есть в	4	2
27	в большинстве случаев	2	2
28	не что иное	1	2
29	и есть то	2	1
30	была чрезвычайно распространена	1	1
31	а следовательно и	2	1
32	здесь только в	1	1
33	дело в том	2	1
34	же время и	1	1
35	я видел как	2	1
36	в том числе	4	1
37	так что в	1	1
38	о том как	2	1
39	со всех сторон	1	1
40	к которым мы	1	1
41	на одном из	3	1
42	но и в	1	1
43	особое значение и	1	1
44	таким образом все	1	1
45	в этом отношении	2	1
46	в таком же	1	1
47	нужно сказать и	1	1
48	что в нем	1	1
49	что и по	1	1
50	что все это	1	1
51	и не в	1	1
52	не подлежит сомнению	1	1
53	имеет в виду	1	1
54	в это время	1	1
55	тогда как в	1	1
56	ничего общего с	1	1
57	дело не с	1	1
58	мы не знаем	1	1
59	в остальных частях	1	1
60	в связи с	1	1
61	еще не было	1	1
62	и в отношении	1	1
63	большую или меньшую	1	1
64	в свою очередь	3	1
65	о том какое	1	1
66	только после того	1	1
67	уже и в	1	1
68	с образами этого	1	1
69	но на самом	1	1
70	все то что	3	1
71	в свое время	2	1
72	о котором мы	1	1
73	в той же	1	1
74	есть не что	1	1
75	таким образом в	1	1
76	этом отношении не	1	1
77	роль в истории	1	1
78	тем самым и	1	1
79	в одном из	1	1
80	и все это	1	1
81	с самого начала	1	1
82	и в самом	1	1
83	том числе и	2	1
84	но он может	1	1
85	друг от друга	1	1
86	заметить что в	1	1
87	во второй половине	1	1
88	мысли и слова	1	1
89	слова таким образом	1	1
90	оно и не	1	1
91	то же что	1	1
92	в себе в	1	1
93	как и в	2	1
