N	3gram	Vygotskiy__4	KulturaY
1	для того чтобы	5	15
2	в том что	31	15
3	с точки зрения	11	9
4	в том чтобы	2	8
5	по отношению к	1	8
6	то обстоятельство что	3	8
7	в самом деле	6	7
8	с другой стороны	8	6
9	о том что	3	5
10	в зависимости от	1	5
11	в этом отношении	7	5
12	во всяком случае	3	5
13	до сих пор	1	4
14	том что он	1	4
15	в русском языке	1	4
16	тем не менее	1	4
17	состоит в том	3	3
18	в этом смысле	8	3
19	о том как	1	3
20	только в том	2	3
21	можно было бы	5	3
22	вместе с тем	3	3
23	и тогда когда	2	3
24	в связи с	3	3
25	а с другой	2	3
26	в свою очередь	2	3
27	не может быть	1	3
28	и того же	5	2
29	чуть ли не	1	2
30	на самом деле	1	2
31	на то что	4	2
32	внимание на то	1	2
33	в этом случае	3	2
34	в первую очередь	4	2
35	в целом и	2	2
36	в свое время	2	2
37	условия в которых	1	2
38	заключается в том	14	2
39	этой точки зрения	4	2
40	речь идет о	3	2
41	но все же	1	2
42	одного и того	5	2
43	то же в	1	2
44	к тому что	1	2
45	мы увидим что	1	2
46	если бы он	1	1
47	в том виде	2	1
48	на том что	1	1
49	что иное как	1	1
50	данного значения в	1	1
51	что в этом	1	1
52	было бы понять	1	1
53	в какой мере	1	1
54	в действительности и	1	1
55	то все равно	1	1
56	не говоря уже	1	1
57	в настоящее время	2	1
58	было бы назвать	2	1
59	с одной стороны	9	1
60	первого из этих	1	1
61	и во многих	1	1
62	во многих других	1	1
63	в разных языках	1	1
64	что с точки	1	1
65	том случае если	1	1
66	стадию в историческом	1	1
67	в действии и	1	1
68	чем с помощью	1	1
69	в отличие от	2	1
70	мы говорим о	1	1
71	в себе и	3	1
72	потому должно быть	1	1
73	в собственном смысле	7	1
74	состоит не в	1	1
75	в сущности говоря	1	1
76	ни в какой	1	1
77	с этой точки	4	1
78	в том случае	1	1
79	одно и то	6	1
80	едва ли не	1	1
81	так же невозможно	1	1
82	ничего общего с	1	1
83	мы видели уже	1	1
84	первый из них	2	1
85	не только в	1	1
86	в противоречии с	1	1
87	оно заключается в	1	1
88	тех или иных	1	1
89	и то же	6	1
90	с помощью которого	2	1
91	в истории языка	1	1
92	которую можно было	2	1
93	это не мешает	1	1
94	в том смысле	2	1
95	и в силу	1	1
96	убеждает нас в	2	1
97	собственном смысле слова	1	1
98	но и с	1	1
99	когда мы говорим	1	1
100	само по себе	1	1
101	то же слово	3	1
102	так же как	5	1
103	что они разумеют	1	1
104	вместо того чтобы	1	1
105	таких слов как	1	1
106	том что на	1	1
107	когда речь идет	1	1
108	целый ряд слов	1	1
109	между тем как	3	1
110	том смысле что	1	1
111	в развитии научного	1	1
112	далеко не всегда	1	1
113	с тем что	3	1
114	и тем самым	4	1
115	слов которые в	1	1
116	в историческом развитии	2	1
117	что говоря о	1	1
118	они разумеют под	1	1
119	совершенно прав когда	1	1
120	является то обстоятельство	1	1
121	смысле этого слова	7	1
122	к которому он	1	1
123	друг от друга	1	1
124	язык есть средство	1	1
125	роль в деле	2	1
126	в этих случаях	1	1
127	после того как	1	1
128	но во всяком	1	1
129	было бы сказать	1	1
130	не что иное	1	1
131	свидетельствуют о том	1	1
132	который в своем	1	1
133	нас в том	2	1
134	по сравнению со	1	1
135	то что они	2	1
136	на этот раз	1	1
137	точно так же	3	1
138	что и в	1	1
139	только тогда когда	1	1
140	для этого необходимо	1	1
141	также и тогда	1	1
