N	3gram	Bakhtin_Pr_4	Hudozhes
1	по отношению к	5	10
2	в отличие от	3	7
3	то же время	5	6
4	в то же	5	6
5	более или менее	3	5
6	с другой стороны	3	5
7	той или иной	2	5
8	в том что	2	5
9	с точки зрения	9	3
10	одно и то	1	3
11	эстетическое отношение к	1	3
12	и то же	1	3
13	можно сказать что	2	3
14	в этом смысле	2	3
15	в той или	1	2
16	и не могло	1	2
17	как бы не	1	2
18	и в то	1	2
19	в значительной степени	1	2
20	не могло быть	1	2
21	с одной стороны	1	2
22	не в самом	1	2
23	так или иначе	1	2
24	том числе и	3	2
25	в том числе	4	2
26	к тому что	1	2
27	сама по себе	2	2
28	и в сущности	2	1
29	по своей природе	2	1
30	не могли бы	1	1
31	в самом наличии	1	1
32	противопоставлены в произведении	1	1
33	иметь в виду	1	1
34	в виду что	1	1
35	прежде всего в	1	1
36	одним и тем	1	1
37	имеем в виду	3	1
38	ивана карамазова в	1	1
39	не только люди	1	1
40	в этом случае	1	1
41	у достоевского в	2	1
42	они сопоставлены или	1	1
43	не было и	1	1
44	под каким диалогическим	1	1
45	преступлении и наказании	2	1
46	принадлежащих к различным	1	1
47	не входит в	1	1
48	с ним как	1	1
49	речи и соответственно	1	1
50	ведь это не	1	1
51	в себе и	1	1
52	у нее нет	1	1
53	с самим собою	3	1
54	человека с человеком	1	1
55	значим и в	1	1
56	может быть и	1	1
57	из уст в	1	1
58	ибо и в	1	1
59	отношение между ними	1	1
60	не совпадает с	1	1
61	стилей социальных диалектов	1	1
62	к своему собственному	1	1
63	по себе еще	2	1
64	таким образом и	1	1
65	личности и его	1	1
66	но в отличие	1	1
67	же время оно	1	1
68	каким диалогическим углом	1	1
69	в том или	1	1
70	это возможно в	1	1
71	в связи с	1	1
72	не только к	1	1
73	языковых стилей социальных	1	1
74	главного героя и	1	1
75	во втором эпизоде	1	1
76	или противопоставлены в	1	1
77	чужой речи и	1	1
78	как бы в	3	1
79	то есть от	2	1
80	так же как	1	1
81	уст в уста	1	1
82	было и не	1	1
83	в свое время	2	1
84	жизни то есть	1	1
85	том под каким	1	1
86	в том под	1	1
87	перед тем как	1	1
88	сопоставлены или противопоставлены	1	1
89	в преступлении и	2	1
90	о том что	2	1
91	то есть в	4	1
92	в себе самом	2	1
93	никогда не бывает	1	1
94	к чужому слову	5	1
95	и т.д как	1	1
96	самом наличии определенных	1	1
97	не сводятся к	1	1
98	мы имеем в	3	1
99	определенных языковых стилей	1	1
100	наличии определенных языковых	1	1
101	друг от друга	1	1
102	в этих случаях	2	1
103	диалогическим углом они	1	1
104	углом они сопоставлены	1	1
105	в отношении к	2	1
106	и тем же	1	1
107	дело не в	1	1
108	том что он	1	1
109	не может быть	8	1
110	как и в	3	1
111	к тому же	1	1
112	себе еще не	2	1
113	с самим собой	2	1
