N	2gram	Losev_Dial_2	FransuaR
1	и в	19	49
2	прежде всего	8	19
3	в его	1	18
4	и на	1	17
5	не только	19	17
6	и его	5	17
7	в этом	8	15
8	и не	30	15
9	в них	1	13
10	только в	5	13
11	но и	12	13
12	во время	2	12
13	как и	10	11
14	как бы	14	11
15	в этой	3	10
16	вовсе не	13	10
17	в нем	10	9
18	и др	1	9
19	все это	4	9
20	в сущности	2	8
21	то же	12	7
22	все же	4	7
23	все эти	2	7
24	таким образом	4	7
25	как мы	3	7
26	не может	9	7
27	о мире	1	7
28	жизни и	6	7
29	мы уже	8	6
30	именно в	2	6
31	во всех	2	6
32	в истории	2	6
33	с их	1	6
34	так и	10	6
35	и с	5	6
36	времени и	9	6
37	точки зрения	12	6
38	но он	4	6
39	в то	6	6
40	же время	5	6
41	в литературе	1	6
42	то что	14	6
43	здесь в	1	6
44	так как	14	6
45	сказать что	10	6
46	с точки	8	5
47	из этих	1	5
48	но не	6	5
49	в своем	4	5
50	при этом	4	5
51	в эту	1	5
52	в своей	8	5
53	никогда не	9	5
54	уже говорили	1	5
55	тот же	1	5
56	уже в	4	5
57	может быть	20	5
58	в особенности	1	5
59	и потому	5	5
60	и смерти	1	5
61	и до	1	4
62	и к	7	4
63	но в	2	4
64	в себе	15	4
65	но все	2	4
66	в жизни	2	4
67	в этих	3	4
68	и более	3	4
69	с ним	4	4
70	одна из	1	4
71	в области	2	4
72	она была	1	4
73	с другой	5	4
74	и во	1	4
75	мы находим	3	4
76	а в	4	4
77	тем что	2	4
78	до сих	2	4
79	не было	3	4
80	там где	1	4
81	и о	1	4
82	сих пор	2	4
83	том что	10	4
84	в свое	1	4
85	в своих	2	4
86	значение в	1	4
87	как на	1	4
88	также и	2	3
89	человека и	2	3
90	связана с	2	3
91	в самом	5	3
92	своего развития	1	3
93	не был	1	3
94	точка зрения	1	3
95	духа и	1	3
96	раз в	2	3
97	да и	6	3
98	всех этих	3	3
99	и вот	4	3
100	свое время	1	3
101	на все	2	3
102	было бы	3	3
103	из них	3	3
104	ни в	10	3
105	далеко не	1	3
106	несмотря на	2	3
107	на земле	1	3
108	во всем	1	3
109	в одном	4	3
110	их в	2	3
111	даже в	3	3
112	лиц и	1	3
113	этих последних	2	3
114	и это	5	3
115	с ее	2	3
116	в ее	4	3
117	в собственном	1	3
118	культуры и	2	3
119	и вообще	6	3
120	в виду	5	3
121	о том	5	3
122	к нему	4	3
123	наконец в	1	3
124	смех в	1	3
125	же в	2	3
126	большей или	1	3
127	что он	6	3
128	мире и	2	3
129	с одной	2	3
130	этом отношении	1	3
131	или меньшей	1	3
132	превращается в	1	3
133	о чем	3	3
134	одной стороны	1	3
135	например у	1	3
136	но эти	1	3
137	и все	12	3
138	в том	14	3
139	другой стороны	4	3
140	как известно	2	2
141	на самом	2	2
142	тех же	1	2
143	перед лицом	1	2
144	по преимуществу	1	2
145	в какой-то	1	2
146	и значение	1	2
147	но даже	1	2
148	на мир	2	2
149	в ней	2	2
150	литературы и	1	2
151	еще не	4	2
152	он был	1	2
153	себе и	3	2
154	это и	3	2
155	за пределы	4	2
156	что они	6	2
157	чем мы	1	2
158	дает нам	1	2
159	только то	4	2
160	та же	4	2
161	исторических лиц	1	2
162	на то	1	2
163	мы наблюдаем	1	2
164	на его	2	2
165	и еще	1	2
166	содержит в	4	2
167	чем она	1	2
168	подобно тому	1	2
169	связанные с	1	2
170	в мире	2	2
171	смысл и	2	2
172	эта была	1	2
173	не во	2	2
174	что касается	1	2
175	в их	2	2
176	жизнь и	5	2
177	и эти	1	2
178	мы должны	2	2
179	что в	7	2
180	образ не	1	2
181	того как	2	2
182	ничего не	3	2
183	и после	1	2
184	связи с	4	2
185	могут быть	4	2
186	в одну	5	2
187	здесь не	1	2
188	без всякого	4	2
189	общественное значение	1	2
190	в дальнейшем	1	2
191	еще в	1	2
