N	3gram	Bakhtin_Pr_1	FransuaR
1	то же время	7	8
2	в то же	7	8
3	в большинстве случаев	2	5
4	как мы уже	2	5
5	мы уже говорили	1	5
6	в конце концов	4	4
7	и в то	3	4
8	для того чтобы	2	3
9	таким образом и	1	3
10	это и есть	3	3
11	с другой стороны	2	3
12	с самого начала	2	3
13	подобно тому как	3	3
14	с точки зрения	15	2
15	таким образом все	2	2
16	то есть о	1	2
17	не только в	1	2
18	в то время	2	2
19	о том что	2	2
20	то есть в	3	2
21	нужно сказать что	1	2
22	можно сказать что	2	1
23	мы даем здесь	1	1
24	а следовательно и	1	1
25	зрения на мир	6	1
26	но вовсе не	1	1
27	точки зрения на	1	1
28	дело в том	1	1
29	что это не	1	1
30	то же самое	1	1
31	героем и автором	1	1
32	до сих пор	2	1
33	и не может	2	1
34	как мы сказали	1	1
35	до известной степени	1	1
36	в той же	3	1
37	и не столь	1	1
38	в этом отношении	5	1
39	и то что	1	1
40	очень живой и	1	1
41	он остается в	2	1
42	они и не	1	1
43	мы увидим дальше	1	1
44	то время как	1	1
45	в данном случае	2	1
46	ни в одном	1	1
47	но в то	2	1
48	тем что он	1	1
49	на первый взгляд	1	1
50	смысле этого слова	1	1
51	не значит конечно	2	1
52	может быть и	1	1
53	в сущности только	2	1
54	в отличие от	2	1
55	и на его	1	1
56	и как бы	1	1
57	по природе своей	1	1
58	все же не	1	1
59	в самой жизни	1	1
60	перед нами в	1	1
61	это не значит	2	1
62	значит конечно что	2	1
63	так и в	1	1
64	в полной мере	1	1
65	не может быть	3	1
66	другой стороны эта	1	1
67	в основе этого	1	1
68	и вот в	1	1
69	раз и навсегда	2	1
70	в маленьком масштабе	1	1
71	художественной формы и	1	1
72	причем сам он	1	1
73	в дальнейшем в	1	1
74	но это не	3	1
75	в его романе	1	1
76	мы видим что	1	1
77	роль в романе	1	1
78	тех или иных	1	1
79	и земли в	1	1
80	на самом деле	3	1
81	как существенный момент	1	1
82	в том что	7	1
83	видеть и изображать	1	1
84	но в них	1	1
85	что и в	1	1
86	и делает его	1	1
