N	2gram	Bakhtin_KF_1	Problema
1	то что	7	42
2	вовсе не	7	35
3	то есть	1	33
4	и в	24	32
5	и не	26	31
6	не есть	20	29
7	не просто	1	23
8	в этом	14	19
9	не менее	3	19
10	тем не	2	18
11	не только	5	17
12	потому что	2	16
13	в себе	21	15
14	по себе	2	15
15	в виде	2	15
16	а не	17	15
17	но в	5	14
18	может быть	45	14
19	как бы	9	14
20	что мы	1	13
21	в нем	28	13
22	и тем	3	13
23	как раз	1	13
24	том что	4	12
25	что в	4	12
26	так и	2	12
27	а именно	1	12
28	также и	1	11
29	так как	1	11
30	о том	3	11
31	и даже	1	11
32	если мы	1	11
33	ничего общего	2	11
34	то же	5	10
35	отнюдь не	6	10
36	в этой	2	10
37	об этом	1	10
38	ничего не	3	10
39	прежде всего	2	10
40	нет ничего	1	10
41	еще не	4	9
42	но не	12	9
43	раз и	2	9
44	того чтобы	2	9
45	же самое	1	9
46	и это	12	9
47	но и	9	9
48	по своему	3	9
49	в данном	2	9
50	это есть	2	9
51	в том	6	9
52	и о	1	8
53	и ее	2	8
54	и на	3	8
55	все эти	10	8
56	на то	1	8
57	для того	3	8
58	было бы	8	8
59	он и	2	8
60	в своей	10	8
61	когда мы	1	8
62	есть только	1	8
63	не может	27	8
64	но это	6	8
65	смысле слова	1	7
66	во всех	11	7
67	действительности а	1	7
68	всех этих	3	7
69	содержит в	1	7
70	ни в	12	7
71	здесь не	3	7
72	никогда не	5	7
73	того что	3	7
74	что он	2	7
75	только в	16	7
76	тем что	3	7
77	все это	10	7
78	и все	7	7
79	во всяком	1	7
80	и то	2	6
81	самом деле	3	6
82	на самом	3	6
83	и есть	9	6
84	говорить о	2	6
85	но как	5	6
86	и как	2	6
87	в самом	1	6
88	при этом	4	6
89	его в	5	6
90	это не	10	6
91	в то	3	6
92	в виду	3	6
93	и здесь	7	6
94	в его	40	6
95	этом смысле	3	6
96	предметов и	1	6
97	как это	1	6
98	не существует	1	6
99	хотя и	1	6
100	совершенно не	6	6
101	не имеют	1	5
102	действительности и	1	5
103	мы уже	1	5
104	а только	1	5
105	в своем	16	5
106	не являются	1	5
107	что она	1	5
108	но уже	1	5
109	все равно	1	5
110	с тем	2	5
111	в котором	24	5
112	есть именно	2	5
113	можно ли	1	5
114	в сознании	2	5
115	ни о	1	5
116	той или	3	5
117	можно сказать	1	5
118	для нас	4	5
119	или иной	2	5
120	не является	1	5
121	мы должны	1	5
122	функции в	1	4
123	в их	8	4
124	совсем не	2	4
125	ни только	1	4
126	в истории	1	4
127	как в	2	4
128	всякое выражение	1	4
129	их в	1	4
130	входит в	3	4
131	он есть	1	4
132	а есть	1	4
133	не в	12	4
134	тому что	2	4
135	тем самым	4	4
136	мышления и	2	4
137	и весь	2	4
138	а в	4	4
139	истории философии	1	4
140	на том	1	4
141	если бы	8	4
142	с целью	1	4
143	и только	6	4
144	вообще и	1	4
145	в литературе	1	4
146	ровно ничего	1	4
147	один из	2	4
148	только на	1	4
149	мы можем	1	4
150	именно как	1	4
151	именно в	5	4
152	и пр	3	4
153	этот термин	1	4
154	не было	8	4
155	если не	2	4
156	ни на	1	4
157	сознании и	1	4
158	и для	9	4
159	или в	1	4
160	и ни	3	4
161	же в	1	4
162	по поводу	1	4
163	того же	1	3
164	не нужно	2	3
165	в чем	4	3
166	сказать и	1	3
167	в ее	16	3
168	с этим	1	3
169	помнить что	1	3
170	в действительности	1	3
171	что это	3	3
172	но он	1	3
173	но ведь	5	3
174	как оно	2	3
175	он не	6	3
176	этого акта	1	3
177	и чисто	1	3
178	его от	1	3
179	но все	5	3
180	что все	1	3
181	все культурные	1	3
182	действительности в	2	3
183	в жизни	2	3
184	в предмете	1	3
185	как и	5	3
186	и уже	1	3
187	несмотря на	1	3
188	нисколько не	4	3
189	смысл и	6	3
190	что значит	2	3
191	в этих	1	3
192	точки зрения	12	3
193	с точки	9	3
194	есть еще	1	3
195	для которого	3	3
196	в отношении	1	3
197	дело в	2	3
198	только не	1	3
199	закон и	1	3
200	или как	2	3
201	и его	17	3
202	и делает	2	3
203	в каком	4	3
204	к тому	1	3
205	этот акт	6	3
206	для себя	5	3
207	ясно что	3	3
208	для этого	2	3
209	но отнюдь	1	3
210	о нем	4	3
211	другими словами	1	3
212	настоящее время	1	3
213	к нему	12	3
214	тем или	1	3
215	и во	1	3
216	во всей	4	3
217	значит что	1	3
218	именно на	2	3
219	же и	1	3
220	уже не	7	3
221	всяком случае	1	3
222	уже и	1	3
223	здесь в	1	3
224	мы никогда	1	3
225	оно не	2	3
226	что не	3	3
227	бы оно	2	3
228	этих случаях	1	3
229	и менее	1	3
230	быть и	3	3
231	только для	1	3
232	но для	2	3
233	в настоящее	1	3
234	хотя бы	4	3
235	с ним	5	3
236	или не	1	3
237	мы говорим	1	3
238	в искусстве	1	3
239	я и	2	2
240	мы здесь	2	2
241	и потому	2	2
242	в первом	1	2
243	и до	1	2
244	в конкретном	1	2
245	едва ли	2	2
246	ее смысл	1	2
247	мы имеем	5	2
248	мы не	3	2
249	науки и	1	2
250	этой смысловой	1	2
251	собою только	1	2
252	с его	1	2
253	мы будем	1	2
254	нет и	3	2
255	то или	2	2
256	виду и	1	2
257	сказать только	1	2
258	ясно и	3	2
259	есть его	2	2
260	как понятие	1	2
261	в которой	1	2
262	его момент	1	2
263	на его	1	2
264	все другие	1	2
265	события есть	2	2
266	не значит	6	2
267	он должен	1	2
268	в понятии	1	2
269	а это	2	2
270	не будет	2	2
271	и может	3	2
272	конечно в	2	2
273	и с	1	2
274	и чтобы	1	2
275	здесь то	1	2
276	это было	2	2
277	всеми своими	1	2
278	понять его	1	2
279	науки а	1	2
280	делает его	1	2
281	ведь если	1	2
282	нашего исследования	1	2
283	должно быть	6	2
284	и того	2	2
285	одного и	1	2
286	в эту	1	2
287	не как	4	2
288	образом и	1	2
289	действительно есть	1	2
290	что этот	3	2
291	и очень	1	2
292	на один	1	2
293	она не	1	2
294	есть принцип	1	2
295	не имеет	5	2
296	но только	1	2
297	для всего	1	2
298	следовательно и	1	2
299	не о	2	2
300	и сама	1	2
301	единое и	5	2
302	в области	2	2
303	не потому	2	2
304	его для	1	2
305	могут быть	3	2
306	смысл но	1	2
307	уже с	1	2
308	не содержит	1	2
309	что может	1	2
310	с собой	1	2
311	особенно в	1	2
312	здесь нет	2	2
313	не стоит	1	2
314	это только	2	2
315	смысле и	2	2
316	и должно	1	2
317	в математике	1	2
318	того или	3	2
319	и нераздельное	1	2
320	между тем	4	2
321	может иметь	2	2
322	в него	2	2
323	предмета и	1	2
324	мы видим	1	2
325	и так	1	2
326	поэтому и	1	2
327	со всеми	2	2
328	в качестве	2	2
329	не можем	1	2
330	одно из	1	2
331	для него	8	2
332	ведь это	1	2
333	не для	1	2
334	как его	4	2
335	мы возьмем	1	2
336	момент в	7	2
337	со всем	5	2
338	а эта	3	2
339	говорим о	1	2
340	но о	1	2
341	но есть	2	2
342	она является	1	2
343	ли его	1	2
344	его как	5	2
345	уже давно	1	2
346	вместе с	1	2
347	но такое	1	2
348	он будет	1	2
349	поскольку он	2	2
350	все наше	1	2
351	есть тот	1	2
352	в это	2	2
353	не будем	1	2
354	о его	1	2
355	между прочим	1	2
356	сознания и	3	2
357	в результате	1	2
358	только что	1	2
359	к его	1	2
360	или иного	3	2
361	ее в	1	2
362	гораздо более	1	2
363	нужно помнить	1	1
364	себя как	2	1
365	ту же	1	1
366	где же	1	1
367	о каких	1	1
368	и волевой	1	1
369	чтобы не	2	1
370	он за	1	1
371	все остальное	2	1
372	или сознания	1	1
373	в разные	1	1
374	возможны и	1	1
375	общность и	1	1
376	в чисто	1	1
377	контекста в	2	1
378	проникает в	5	1
379	что эти	1	1
380	имеем и	1	1
381	оно было	1	1
382	и должен	2	1
