N	2gram	Voloshinov_1	Psycholo
1	то что	5	44
2	и в	12	33
3	в этом	4	28
4	и что	2	25
5	как бы	13	25
6	все время	6	24
7	том что	5	22
8	того чтобы	1	22
9	может быть	14	22
10	что в	2	21
11	в том	6	21
12	о том	3	20
13	и мы	1	15
14	как это	2	14
15	что это	1	13
16	таким образом	12	13
17	то есть	1	13
18	так же	3	13
19	и не	10	13
20	все это	3	13
21	сказать что	7	13
22	самом деле	3	12
23	в самом	4	12
24	было бы	1	12
25	все то	1	12
26	к тому	1	12
27	и все	2	12
28	если мы	1	12
29	так как	9	12
30	он не	2	11
31	что все	1	11
32	что она	1	10
33	если бы	9	10
34	в его	2	10
35	не может	16	10
36	то же	5	9
37	по себе	3	9
38	как будто	1	8
39	совершенно ясно	1	8
40	для этого	1	8
41	вместе с	2	8
42	в каком	3	8
43	показать что	1	7
44	в своем	2	7
45	не только	4	7
46	в нем	6	7
47	и только	1	7
48	до конца	2	7
49	когда он	3	7
50	для нас	7	7
51	на самом	4	6
52	в ней	6	6
53	что они	1	6
54	перед нами	1	6
55	все эти	3	6
56	в себе	3	6
57	и вот	1	6
58	точки зрения	14	6
59	когда мы	1	6
60	же самое	2	6
61	это не	2	6
62	у него	1	6
63	а не	5	6
64	что мы	5	6
65	мы должны	1	6
66	как на	2	6
67	это и	1	5
68	мы уже	1	5
69	мы не	3	5
70	в целом	1	5
71	и на	4	5
72	все же	4	5
73	ясно что	3	5
74	как и	5	5
75	самого начала	1	5
76	никогда не	5	5
77	и его	13	5
78	и это	1	5
79	с самого	1	5
80	и совершенно	2	5
81	с ним	3	5
82	в какой	2	5
83	что для	1	5
84	вовсе не	1	5
85	мы можем	2	5
86	связь с	2	5
87	из этого	3	5
88	не то	1	4
89	говорит о	1	4
90	и уже	3	4
91	слова и	6	4
92	смысл и	2	4
93	в своей	3	4
94	с точки	2	4
95	на него	2	4
96	у нас	1	4
97	как мы	1	4
98	и о	1	4
99	можно было	1	4
100	жизнь и	1	4
101	в порядке	1	4
102	того что	3	4
103	в двух	1	4
104	только в	6	4
105	и так	2	4
106	себя в	1	4
107	в жизни	5	4
108	при помощи	1	4
109	что не	4	4
110	художественной формы	5	4
111	в частности	1	4
112	с этой	2	4
113	жизни и	4	4
114	к этому	2	4
115	в таком	1	4
116	например в	1	3
117	же как	1	3
118	и он	1	3
119	слова как	1	3
120	но не	2	3
121	к которой	1	3
122	сама по	1	3
123	как в	5	3
124	что именно	1	3
125	увидим что	1	3
126	не можем	1	3
127	та же	1	3
128	из этой	1	3
129	какой бы	1	3
130	на этом	1	3
131	здесь мы	1	3
132	его в	4	3
133	ни в	3	3
134	ни одной	1	3
135	далеко не	1	3
136	должно быть	1	3
137	обратимся к	1	3
138	но если	1	3
139	и сейчас	1	3
140	мы в	2	3
141	бы мы	3	3
142	она не	2	3
143	в то	2	3
144	в основе	1	3
145	мы все	4	3
146	больше того	1	3
147	материала в	1	3
148	и для	3	3
149	с ее	1	3
150	в пределах	3	3
151	так и	4	3
152	и здесь	2	3
153	что и	2	3
154	к делу	1	3
155	дело с	2	3
156	с одной	2	3
157	конечно не	3	3
158	в виде	1	3
159	тому же	2	3
160	всяком случае	1	3
161	в одном	1	3
162	сами по	1	3
163	из нее	1	3
164	бы это	1	3
165	и из	1	3
166	до сих	3	3
167	но и	3	3
168	мы никогда	2	3
169	не было	1	3
170	одной стороны	2	3
171	да и	3	3
172	еще раз	2	3
173	сих пор	3	3
174	при таком	1	3
175	что оно	1	3
176	нам придется	1	3
177	тот же	1	3
178	трагедии как	1	3
179	во всяком	1	3
180	сам по	1	2
181	и то	2	2
182	из его	1	2
183	с таким	1	2
184	мы имеем	2	2
185	время как	1	2
186	и ее	3	2
187	литературы и	4	2
188	столь же	1	2
189	бы то	3	2
190	так если	1	2
191	с его	2	2
192	во всех	1	2
193	точка зрения	3	2
194	себе и	1	2
195	оно является	1	2
196	они действительно	1	2
197	в одной	1	2
198	чем мы	1	2
199	в художественном	3	2
200	нам кажется	1	2
201	и наконец	3	2
202	не в	4	2
203	и к	4	2
204	но в	5	2
205	тому как	1	2
206	бы не	2	2
207	автором как	1	2
208	какого-нибудь приема	1	2
209	думать что	1	2
210	при этом	6	2
211	едва ли	2	2
212	на все	2	2
213	и дает	2	2
214	в них	3	2
215	такой же	2	2
216	можно найти	2	2
217	в такой	3	2
218	это делает	1	2
219	в котором	3	2
220	что всякий	1	2
221	место в	2	2
222	допустим что	2	2
223	ним в	1	2
224	части и	1	2
225	же мы	1	2
226	в русской	1	2
227	и остается	1	2
228	этими словами	1	2
229	же время	1	2
230	и является	4	2
231	бы по	1	2
232	для анализа	1	2
233	только одна	1	2
234	есть только	1	2
235	но все	2	2
236	как только	2	2
237	мы могли	1	2
238	в ее	1	2
239	действия и	2	2
240	то время	1	2
241	те же	2	2
242	в какое-то	1	2
243	и с	3	2
244	в словах	1	2
245	ничего не	2	2
246	можно сказать	5	2
247	в виду	5	2
248	сводится к	1	2
249	материала и	4	2
250	и та	2	2
251	но мы	2	2
252	что поэт	2	2
253	и она	1	2
254	мы увидим	1	2
255	ли он	1	2
256	события которые	1	2
257	связи с	1	2
258	уже в	2	2
259	кажется что	1	2
260	его и	1	2
261	одно из	1	2
262	эти три	1	2
263	дело и	1	2
264	на примере	2	2
265	с другой	4	2
266	такое понимание	1	2
267	именно в	1	2
268	а с	1	2
269	прежде всего	8	2
270	не на	1	2
271	в руках	1	2
272	была бы	2	2
273	одна и	1	2
274	и психологически	1	2
275	ни на	2	2
276	и потому	2	2
277	слов в	1	2
278	события а	1	2
279	со всей	1	2
280	не является	1	2
281	в результате	1	2
282	ее и	3	2
283	хотя бы	5	2
284	все они	2	2
285	слово в	3	2
286	что форма	2	2
287	героя и	5	2
288	и эта	1	2
289	другой стороны	2	2
290	этого события	1	2
291	в искусстве	1	2
292	художественном произведении	3	1
293	от этой	2	1
294	с жизнью	1	1
295	художественного произведения	7	1
296	о самом	1	1
297	не остается	2	1
298	самая структура	1	1
299	тем же	1	1
300	так относится	1	1
301	не хочет	1	1
302	не имеют	1	1
303	случае нельзя	1	1
304	каком отношении	2	1
305	со всех	2	1
306	и значение	2	1
307	к художественному	1	1
308	или какую-нибудь	1	1
309	он как	1	1
310	что можно	1	1
311	так называемые	1	1
312	необходимо но	1	1
313	выбирает слова	1	1
314	еще не	3	1
315	тем как	2	1
316	то мы	1	1
317	то общее	1	1
318	должны искать	1	1
319	так для	1	1
320	друг к	1	1
321	они должны	1	1
322	признать что	1	1
323	что совсем	1	1
324	значение и	1	1
325	конечном счете	1	1
326	по отношению	11	1
327	каком направлении	1	1
328	в общем	1	1
329	менее всего	1	1
330	словами и	2	1
331	несмотря на	1	1
332	за пределы	4	1
333	относится к	2	1
334	нашего сознания	2	1
335	в истории	1	1
336	независимо от	2	1
337	общего с	2	1
338	сказать то	1	1
339	стороны и	2	1
340	как к	3	1
341	этой стороны	2	1
342	нельзя было	1	1
343	же самому	1	1
344	формы действительно	1	1
345	как активное	1	1
346	самый выбор	2	1
347	имеет в	3	1
348	точку зрения	2	1
349	героя является	1	1
350	формы в	1	1
351	в нашем	11	1
352	он думает	1	1
353	мы обратимся	1	1
354	и те	2	1
355	двух других	1	1
356	слово это	2	1
357	в поэтике	1	1
358	форму то	1	1
359	образом для	1	1
360	к некоторому	1	1
361	он должен	3	1
362	он пользуется	1	1
363	однако он	1	1
364	в корне	2	1
365	или события	2	1
366	всегда заложено	1	1
367	из него	2	1
368	подобно тому	1	1
369	и независимо	1	1
370	одной точки	1	1
371	то ни	3	1
372	в другом	1	1
373	к другу	1	1
374	зрения на	1	1
375	или просто	1	1
376	искусства в	1	1
377	формы как	1	1
378	ко второму	1	1
379	деле в	1	1
380	этом смысле	1	1
381	это событие	1	1
382	но уже	1	1
383	легче всего	1	1
384	и было	1	1
385	форма и	1	1
386	и некоторые	1	1
387	в этих	2	1
388	мы попытаемся	1	1
389	для него	3	1
390	но что	2	1
391	и без	1	1
392	она в	1	1
393	что до	1	1
394	свой смысл	1	1
395	с уверенностью	1	1
396	является еще	1	1
397	от его	1	1
398	является только	1	1
399	которые в	1	1
400	и более	3	1
401	том и	1	1
402	с так	1	1
403	можем сказать	2	1
404	и вся	1	1
405	на один	2	1
406	в отношении	2	1
407	можно с	1	1
408	тогда когда	2	1
409	здесь на	1	1
410	своего героя	1	1
411	весь этот	1	1
412	как его	1	1
413	виду не	1	1
414	он еще	1	1
415	формой которая	1	1
416	жизненный смысл	1	1
417	и форму	1	1
418	это мы	1	1
419	найти в	1	1
420	эта группа	1	1
421	дело в	4	1
422	не нужен	1	1
423	здесь же	1	1
424	так называемый	1	1
425	это уже	1	1
426	из формальных	1	1
427	совершенно необходимо	1	1
428	и третье	1	1
429	конечно только	1	1
430	художественную форму	6	1
431	возникает из	1	1
432	бы показать	1	1
433	содержание в	1	1
434	нам известна	1	1
435	на это	2	1
436	если же	2	1
437	не поймем	2	1
438	этот разговор	1	1
439	ощущаем и	1	1
440	как не	2	1
441	свою очередь	1	1
442	характер и	1	1
443	они ни	2	1
444	с первого	1	1
445	только то	1	1
446	в художественно	1	1
447	дано в	1	1
448	классической и	1	1
449	остается только	1	1
450	это только	1	1
451	является в	1	1
452	и вообще	3	1
453	форму этого	1	1
454	вправе сказать	1	1
455	художественной формой	1	1
456	на их	1	1
457	как форма	2	1
458	и поступки	1	1
459	и который	1	1
460	автора более	1	1
461	время не	1	1
462	жизни если	2	1
463	и во	1	1
464	в конечном	1	1
465	чтобы вскрыть	1	1
466	все в	1	1
467	этого приема	1	1
468	к нему	4	1
469	на протяжении	1	1
470	его смысла	1	1
471	которые мы	2	1
472	отдельные моменты	1	1
473	автор как	1	1
474	и содержания	2	1
475	непосредственно в	1	1
476	от нее	1	1
477	уже во	1	1
478	в теории	1	1
479	чрезвычайно важным	1	1
480	и связи	1	1
481	в лице	1	1
482	всех сторон	1	1
483	ровно ничего	1	1
484	истории литературы	2	1
485	которое было	1	1
486	следует ли	1	1
487	здесь вовсе	1	1
488	этой точки	3	1
489	на другие	1	1
490	в согласии	1	1
491	между тем	3	1
492	в обществе	1	1
493	во времени	1	1
494	таком понимании	1	1
495	есть в	1	1
496	события и	1	1
497	только на	3	1
498	можно определить	1	1
499	ни было	4	1
500	не из	1	1
501	в душе	2	1
502	понимании форма	1	1
503	не так	2	1
504	себе в	1	1
505	и их	1	1
506	для другой	1	1
507	содержания и	2	1
508	для правильного	1	1
509	моментов в	1	1
510	произведения и	3	1
511	мы берем	1	1
512	для художественного	1	1
513	рядом с	1	1
514	в особенности	2	1
515	к его	2	1
516	своем значении	1	1
517	нам не	1	1
518	формы конечно	2	1
519	и признания	1	1
520	мы воспринимаем	1	1
521	длинный ряд	1	1
522	к которому	1	1
523	мы еще	1	1
524	с техникой	1	1
525	и др	5	1
526	себя и	2	1
527	в некоторых	3	1
528	остается еще	1	1
529	и самый	1	1
530	они как	1	1
531	человек но	1	1
532	него не	1	1
533	сделать ряд	1	1
534	нигде не	1	1
535	все основные	1	1
536	что каждый	1	1
537	всего тем	1	1
538	так мы	1	1
539	он выбирает	1	1
540	и глубоко	1	1
541	на эту	1	1
542	два основных	1	1
543	отношению к	11	1
544	там где	2	1
545	или хотя	1	1
546	художественный смысл	1	1
547	художественное произведение	3	1
548	какую-нибудь иную	1	1
549	в условиях	2	1
550	только для	1	1
551	но это	2	1
552	и таким	1	1
553	в чем	2	1
554	других моментов	1	1
555	им в	1	1
556	но для	3	1
557	в смысле	1	1
558	к другим	1	1
559	искусством и	1	1
560	это как	3	1
561	рассматривать как	1	1
562	с автором	3	1
563	за его	2	1
564	это та	1	1
565	взятый в	1	1
566	в окончательном	1	1
567	формы и	3	1
568	человек и	1	1
569	от него	1	1
570	не должен	1	1
571	все остальные	1	1
572	или не	3	1
573	есть уже	2	1
574	и другие	2	1
575	гораздо больше	1	1
576	жизни в	1	1
577	нет ничего	2	1
578	в свою	1	1
579	с ней	1	1
580	мысли чувства	1	1
581	это на	1	1
582	равно как	1	1
583	самой своей	1	1
584	поэт начинает	1	1
585	ничего общего	1	1
