N	2gram	Vygotskiy__6	Vladivir
1	и в	28	40
2	то что	28	28
3	не только	16	25
4	и не	11	25
5	учение о	1	24
6	у него	2	24
7	том что	19	18
8	в том	28	18
9	но и	10	18
10	еще и	1	18
11	что в	17	17
12	в этом	27	16
13	в его	3	14
14	так что	6	14
15	не может	19	14
16	в виде	1	13
17	точки зрения	13	13
18	вовсе не	1	13
19	только в	18	13
20	в конце	2	12
21	сказать что	13	12
22	едва ли	1	11
23	никогда не	8	11
24	потому что	22	11
25	таким образом	18	11
26	о том	1	11
27	не просто	1	10
28	ни в	1	10
29	тем не	1	10
30	и его	3	10
31	прежде всего	2	10
32	как раз	6	10
33	это есть	3	10
34	и то	4	9
35	уже не	1	9
36	что это	1	9
37	в себе	4	9
38	и с	1	9
39	в своей	2	9
40	не менее	2	9
41	есть только	1	9
42	что же	1	9
43	как мы	10	8
44	в своем	7	8
45	в этой	5	8
46	он не	7	8
47	и что	6	8
48	раз и	2	8
49	для него	6	8
50	может быть	13	8
51	а не	3	8
52	так же	15	8
53	а только	2	7
54	хотя и	3	7
55	и как	6	7
56	что все	5	7
57	с тем	5	7
58	как и	6	7
59	несмотря на	2	7
60	в то	6	7
61	что и	4	7
62	того что	24	7
63	так как	10	7
64	вместе с	7	7
65	к тому	10	7
66	а в	2	7
67	в своих	3	7
68	смысле слова	1	6
69	и на	5	6
70	кроме того	1	6
71	то в	5	6
72	не мог	1	6
73	с точки	10	6
74	по себе	3	6
75	во всем	1	6
76	и это	1	6
77	и от	2	6
78	так и	6	6
79	об этом	1	6
80	и здесь	3	6
81	значит что	1	6
82	и даже	1	6
83	если не	1	6
84	но это	2	6
85	отношения к	3	5
86	мы уже	2	5
87	отнюдь не	1	5
88	в истории	1	5
89	все эти	2	5
90	содержит в	1	5
91	можно было	7	5
92	можно считать	1	5
93	но если	4	5
94	в отношении	10	5
95	дело в	1	5
96	тем что	8	5
97	для нас	2	5
98	только и	1	5
99	у нас	2	5
100	ничего общего	1	5
101	еще в	2	5
102	с другой	2	5
103	конце концов	1	5
104	что он	18	5
105	только на	2	5
106	в одном	2	5
107	не говорит	1	5
108	в данном	2	5
109	в самом	8	4
110	то же	7	4
111	что если	2	4
112	и о	1	4
113	вопрос о	5	4
114	но даже	1	4
115	еще не	8	4
116	но не	10	4
117	все же	2	4
118	но в	5	4
119	на то	4	4
120	оно должно	1	4
121	было бы	9	4
122	чем в	2	4
123	в котором	2	4
124	даже в	1	4
125	тому что	11	4
126	не имеет	6	4
127	в каком	1	4
128	то время	6	4
129	в глаза	1	4
130	не с	2	4
131	мог бы	3	4
132	никак не	1	4
133	утверждает что	1	4
134	и можно	1	4
135	если мы	2	4
136	от того	10	4
137	здесь в	1	4
138	а с	1	4
139	говорит о	1	4
140	до конца	3	4
141	и все	5	4
142	как это	3	4
143	если оно	1	4
144	по существу	2	4
145	в основном	1	4
146	в результате	1	4
147	возникает вопрос	2	4
148	мы должны	3	4
149	есть и	1	4
150	точно так	1	4
151	же как	6	3
152	на самом	1	3
153	мы имеем	4	3
154	я не	4	3
155	с большим	1	3
156	в чем	6	3
157	отличие от	1	3
158	за пределы	1	3
159	независимо от	3	3
160	перед нами	1	3
161	и у	1	3
162	из этих	3	3
163	с их	1	3
164	в нем	7	3
165	при этом	3	3
166	является не	2	3
167	но все	1	3
168	в качестве	4	3
169	это было	1	3
170	это не	5	3
171	этом смысле	2	3
172	не прямо	2	3
173	далеко не	1	3
174	не столько	1	3
175	в отличие	1	3
176	не в	4	3
177	что есть	1	3
178	и слишком	1	3
179	того чтобы	10	3
180	он мог	2	3
181	и притом	1	3
182	отличается от	3	3
183	оно не	4	3
184	то как	1	3
185	жизнь и	1	3
186	если бы	7	3
187	и вообще	2	3
188	находится в	1	3
189	настоящее время	1	3
190	к нему	1	3
191	что здесь	1	3
192	как нечто	1	3
193	и тем	5	3
194	с одной	1	3
195	мы знаем	4	3
196	само собой	2	3
197	и только	3	3
198	именно в	4	3
199	процесс в	1	3
200	в связи	2	3
201	мы видели	8	3
202	одной стороны	1	3
203	как бы	11	3
204	же самое	6	3
205	нельзя сказать	1	3
206	в настоящее	1	3
207	но вот	1	3
208	только о	1	3
209	ее в	2	3
210	как на	3	3
211	в этот	1	2
212	сам по	1	2
213	не иначе	4	2
214	с таким	1	2
215	и за	1	2
216	есть не	1	2
217	и само	1	2
218	мы не	6	2
219	употребляет слово	2	2
220	совершенно так	1	2
221	имеет свою	1	2
222	в сущности	7	2
223	время как	5	2
224	вся система	2	2
225	мы и	4	2
226	не нужно	1	2
227	он сам	2	2
228	первый план	1	2
229	без которой	1	2
230	быть в	1	2
231	что его	1	2
232	данном случае	1	2
233	но как	3	2
234	а и	2	2
235	себе и	2	2
236	которые не	1	2
237	общего с	1	2
238	с этим	4	2
239	и наконец	2	2
240	и к	6	2
241	от этого	3	2
242	только то	3	2
243	в которой	7	2
244	в целом	3	2
245	в нашем	4	2
246	остановиться на	3	2
247	но на	2	2
248	говоря только	1	2
249	что она	1	2
250	он ни	1	2
251	и еще	1	2
252	как с	2	2
253	не как	1	2
254	в силу	17	2
255	и по	3	2
256	одно и	1	2
257	что является	1	2
258	в другом	2	2
259	те или	1	2
260	ко второму	1	2
261	должен был	3	2
262	в это	1	2
263	но уже	1	2
264	это является	1	2
265	этого факта	2	2
266	на первый	1	2
267	в этих	2	2
268	взгляд на	1	2
269	в их	3	2
270	оказывается что	1	2
271	знаем что	4	2
272	и более	2	2
273	вещи не	1	2
274	тем самым	8	2
275	как можно	1	2
276	что эта	2	2
277	она не	2	2
278	но что	4	2
279	которые были	1	2
280	но только	2	2
281	в разных	5	2
282	по своей	3	2
283	связи с	3	2
284	что на	4	2
285	не могут	5	2
286	той или	1	2
287	он никогда	1	2
288	не существует	1	2
289	что оба	1	2
290	можно только	2	2
291	но у	1	2
292	является в	1	2
293	тем чем	1	2
294	больше чем	3	2
295	это вполне	1	2
296	но мы	3	2
297	не содержит	1	2
298	его в	6	2
299	на отдельные	1	2
300	и всю	1	2
301	где у	1	2
302	когда оно	2	2
303	бы в	3	2
304	и максимально	1	2
305	но с	2	2
306	о двух	1	2
307	не имеющих	1	2
308	он уже	1	2
309	который в	1	2
310	не можем	1	2
311	то и	1	2
312	в нашей	3	2
313	в начале	1	2
314	из них	2	2
315	само это	1	2
316	понимает что	1	2
317	содержания и	1	2
318	друг друга	4	2
319	только с	1	2
320	потому и	1	2
321	раз что	1	2
322	для того	8	2
323	без всякой	1	2
324	эта работа	1	2
325	только к	3	2
326	больше и	1	2
327	которых мы	2	2
328	не на	2	2
329	понятие о	2	2
330	еще до	1	2
331	что мы	11	2
332	то можно	1	2
