N	3gram	Bakhtin_Fr_8	Vvedenie
1	для того чтобы	2	20
2	в том что	6	12
3	о том что	2	12
4	в этом смысле	1	8
5	не может быть	2	8
6	до сих пор	8	6
7	в самом деле	1	6
8	то же время	10	6
9	в то же	10	6
10	с другой стороны	2	5
11	по отношению к	1	4
12	и в особенности	2	4
13	в этом отношении	1	4
14	можно было бы	1	4
15	в данном случае	2	4
16	и в этом	1	4
17	по сравнению с	1	4
18	с одной стороны	2	4
19	одной стороны и	1	3
20	вместе с тем	1	3
21	вопрос о том	1	3
22	но в то	2	3
23	в известном смысле	1	3
24	заключается в том	1	3
25	большей или меньшей	3	3
26	и в самом	1	3
27	можно сказать что	2	3
28	как мы видели	2	3
29	в свое время	1	3
30	до наших дней	1	2
31	в другом месте	3	2
32	состоит в том	1	2
33	в чем же	1	2
34	дело в том	2	2
35	подобно тому как	1	2
36	то же самое	1	2
37	по своему значению	1	2
38	с точки зрения	2	2
39	может быть и	1	2
40	в значительной мере	1	2
41	и не могут	1	2
42	не в том	1	2
43	в связи с	3	2
44	тем или иным	1	2
45	на вопрос о	1	2
46	а также и	1	2
47	как мы уже	2	2
48	той или иной	1	2
49	значение и для	1	1
50	и названий в	1	1
51	в той или	1	1
52	сказать что в	1	1
53	он был в	1	1
54	кроме того они	1	1
55	в эпоху возрождения	2	1
56	потому что в	1	1
57	прежде всего в	1	1
58	как один из	1	1
59	более или менее	2	1
60	и как раз	1	1
61	на самом деле	1	1
62	это в сущности	1	1
63	в настоящее время	3	1
64	но в известном	1	1
65	он мог бы	1	1
66	до нас дошел	1	1
67	в одном и	1	1
68	в отличие от	1	1
69	но и в	1	1
70	уже после смерти	1	1
71	потому что это	1	1
72	только то что	1	1
73	но ведь в	1	1
74	сохранился и до	1	1
75	или иной степени	1	1
76	том или ином	1	1
77	и др в	2	1
78	и то что	1	1
79	и могут быть	1	1
80	французский язык и	1	1
81	в первой половине	1	1
82	в отношениях между	1	1
83	и тогда когда	1	1
84	если же мы	1	1
85	в том или	1	1
86	смысле слова но	1	1
87	больше похож на	1	1
88	на эту тему	1	1
89	он вовсе не	1	1
90	реальной действительности в	1	1
91	и т.д в	1	1
92	то ни было	1	1
93	в его время	1	1
94	быть и речи	1	1
95	в большей или	3	1
96	или меньшей степени	3	1
97	с разных сторон	1	1
98	какой бы то	1	1
99	бы то ни	2	1
100	но если бы	1	1
101	потому что они	1	1
102	еще не исчерпывается	1	1
103	и до наших	1	1
104	след во всей	1	1
105	по своему характеру	2	1
106	в частности в	1	1
107	не мог не	1	1
108	у него в	1	1
109	имел в виду	1	1
110	не потому что	1	1
111	в точности соответствует	1	1
112	но дело не	2	1
113	с самого начала	1	1
114	имен и названий	1	1
115	и прежде всего	1	1
116	в реальной действительности	1	1
117	в этой системе	1	1
118	это не система	1	1
119	ее задачи и	1	1
120	как мы видим	1	1
121	язык в его	1	1
122	к языку как	1	1
123	же время в	1	1
124	после того как	1	1
125	в предисловии к	1	1
126	в средние века	2	1
127	как мы знаем	1	1
