N	2gram	Losev_Dial_3	Problemy
1	и в	24	43
2	и не	27	29
3	т е	48	26
4	может быть	13	23
5	как бы	3	22
6	не может	19	18
7	как и	7	14
8	но и	9	14
9	и т	24	13
10	в этом	8	13
11	точки зрения	25	13
12	что он	13	13
13	в нем	3	12
14	в одном	1	12
15	слова и	1	12
16	не только	23	11
17	не в	3	11
18	по себе	20	11
19	и на	3	10
20	но в	2	10
21	как мы	2	10
22	в его	2	10
23	прежде всего	8	10
24	в сущности	10	9
25	еще не	2	9
26	он не	5	9
27	никогда не	7	9
28	то же	6	8
29	для него	4	8
30	с точки	14	8
31	и его	5	8
32	с самим	1	8
33	или в	2	8
34	слово в	2	8
35	ведь и	1	7
36	свой предмет	1	7
37	перед нами	3	7
38	в самом	7	7
39	в то	5	7
40	и сам	1	7
41	в него	1	7
42	до сих	1	7
43	а не	26	7
44	о себе	2	7
45	что же	11	7
46	сих пор	1	7
47	то что	14	7
48	и наконец	1	6
49	при этом	2	6
50	не как	1	6
51	в этих	1	6
52	здесь не	1	6
53	о нем	4	6
54	в том	5	6
55	в котором	1	6
56	у него	2	6
57	и все	6	6
58	сам по	5	5
59	самом деле	6	5
60	к другому	1	5
61	и он	2	5
62	но не	2	5
63	хотя и	5	5
64	в себе	2	5
65	все эти	3	5
66	но ведь	1	5
67	на то	3	5
68	да и	1	5
69	таким образом	13	5
70	и с	6	5
71	было бы	5	5
72	в слове	3	5
73	ну да	1	5
74	у меня	2	5
75	о том	6	5
76	никак не	2	5
77	и что	15	5
78	же время	3	5
79	к нему	3	5
80	так что	8	5
81	вовсе не	13	5
82	все это	6	5
83	а что	4	5
84	бы в	2	5
85	а в	2	5
86	а как	1	4
87	мы не	5	4
88	так чтобы	2	4
89	я не	6	4
90	с его	2	4
91	во всех	1	4
92	себе и	1	4
93	сама по	4	4
94	в своем	3	4
95	т д	23	4
96	если же	8	4
97	в них	5	4
98	далеко не	1	4
99	между собою	1	4
100	должно быть	3	4
101	во время	1	4
102	но он	1	4
103	их в	2	4
104	в самой	1	4
105	к тому	4	4
106	и это	4	4
107	да что	2	4
108	в словах	1	4
109	почему же	2	4
110	ли будет	2	4
111	этот вопрос	1	4
112	только в	5	4
113	в стиле	1	4
114	же и	2	4
115	ни одного	1	4
116	так как	6	4
117	как раз	7	4
118	точек зрения	1	4
119	с другой	4	4
120	ну так	1	4
121	при чем	1	4
122	не на	6	4
123	то есть	1	4
124	не могут	4	4
125	и нет	7	4
126	но это	5	4
127	в результате	1	4
128	между ними	1	4
129	совершенно не	2	4
130	что в	7	4
131	себя как	3	3
132	также и	2	3
133	в приведенном	1	3
134	должна быть	6	3
135	мы уже	3	3
136	той же	3	3
137	что если	2	3
138	в виду	7	3
139	он был	1	3
140	за пределы	3	3
141	в одной	3	3
142	стороны и	1	3
143	кроме того	6	3
144	и к	5	3
145	более или	1	3
146	только на	7	3
147	тому же	2	3
148	чем у	1	3
149	есть конечно	2	3
150	это не	4	3
151	такой же	1	3
152	или менее	1	3
153	в их	2	3
154	даже в	1	3
155	в отношении	1	3
156	она не	3	3
157	на него	1	3
158	себе самом	1	3
159	того и	2	3
160	ничего не	17	3
161	во всем	3	3
162	для другого	1	3
163	могут быть	2	3
164	той или	2	3
165	не менее	11	3
166	он с	1	3
167	и этим	3	3
168	в себя	1	3
169	так и	5	3
170	даны в	1	3
171	если бы	6	3
172	и даже	13	3
173	с ним	1	3
174	говорят что	2	3
175	там в	1	3
176	и здесь	2	3
177	что и	6	3
178	и только	6	3
179	наконец в	1	3
180	здесь в	1	3
181	и следовательно	2	3
182	образом как	1	3
183	его в	1	3
184	тот же	1	3
185	и ее	3	3
186	со всеми	2	3
187	себя в	2	3
188	есть в	3	3
189	уже не	5	3
190	в виде	8	3
191	тем что	3	3
192	или иной	4	3
193	себя и	2	3
194	он и	3	3
195	слово слово	1	3
196	ни на	3	3
197	по существу	2	3
198	но для	2	3
199	все же	3	3
200	и для	2	3
201	сознания и	4	3
202	но зато	1	3
203	это все	1	3
204	не знает	3	3
205	другой стороны	2	3
206	в такие	1	3
207	есть и	12	3
208	самосознания и	2	3
209	я и	2	2
210	ту же	1	2
211	отношения к	1	2
212	чтобы не	1	2
213	а вера	2	2
214	и о	3	2
215	вопрос о	5	2
216	время как	4	2
217	на себя	3	2
218	слова о	1	2
219	мы и	4	2
220	то это	9	2
221	себе что	1	2
222	в каждой	1	2
223	и говорить	2	2
224	и сами	2	2
225	друг на	1	2
226	в сторону	1	2
227	же она	3	2
228	опирается на	1	2
229	с этим	3	2
230	и слова	1	2
231	целый ряд	2	2
232	и как	8	2
233	в первом	2	2
234	та же	1	2
235	бы и	1	2
236	что это	12	2
237	из этих	2	2
238	но на	2	2
239	на одну	1	2
240	что тут	1	2
241	одно и	5	2
242	но все	1	2
243	же тему	1	2
244	сознание и	3	2
245	об этом	6	2
246	из них	3	2
247	знает что	1	2
248	ко второму	2	2
249	на почве	1	2
250	он есть	3	2
251	известно что	1	2
252	ни в	9	2
253	на друга	1	2
254	одна и	1	2
255	слово а	1	2
256	том что	8	2
257	и при	1	2
258	что такое	21	2
259	в такой	1	2
260	почти не	1	2
261	и другого	1	2
262	же тут	4	2
263	что было	1	2
264	что этот	2	2
265	и то	4	2
266	и очень	1	2
267	раз и	3	2
268	иной раз	2	2
269	того как	1	2
270	одна из	3	2
271	в процессе	1	2
272	да зачем	1	2
273	и без	3	2
274	правда это	1	2
275	тем не	10	2
276	меня и	2	2
277	и является	2	2
278	и эта	1	2
279	что на	1	2
280	перед ним	1	2
281	у нас	4	2
282	я сам	1	2
283	отличается от	8	2
284	должны быть	3	2
285	но к	1	2
286	предмет в	1	2
287	чудо и	1	2
288	для себя	2	2
289	всего этого	2	2
290	не могу	1	2
291	без всякого	1	2
292	мыслить и	4	2
293	то время	4	2
294	что у	2	2
295	это вовсе	1	2
296	что идея	1	2
297	для этого	2	2
298	только так	1	2
299	является предметом	1	2
300	ибо и	3	2
301	тело и	4	2
302	того что	12	2
303	быть и	3	2
304	но так	1	2
305	и так	1	2
306	конечно не	4	2
307	если мы	1	2
308	и они	2	2
309	то и	3	2
310	формулы и	1	2
311	вы и	2	2
312	а то	1	2
313	мы переходим	1	2
314	ведь это	2	2
315	и та	1	2
316	мы можем	1	2
317	каждый из	1	2
318	уже и	3	2
