N	2gram	Propp_Isto_6	Myshleni
1	и в	26	28
2	в том	12	28
3	то что	6	28
4	в этом	12	27
5	того что	2	24
6	потому что	13	22
7	том что	10	19
8	не может	6	19
9	таким образом	12	18
10	что он	9	18
11	только в	5	18
12	в силу	1	17
13	что в	12	17
14	не только	10	16
15	так же	2	15
16	точки зрения	1	13
17	может быть	11	13
18	сказать что	3	13
19	тому что	1	11
20	и не	10	11
21	что мы	2	11
22	как бы	4	11
23	но не	2	10
24	по отношению	2	10
25	того чтобы	1	10
26	к тому	2	10
27	как мы	4	10
28	так как	18	10
29	от того	3	10
30	но и	9	10
31	отношению к	2	10
32	было бы	2	9
33	мы можем	7	9
34	перехода от	1	9
35	мы видели	11	8
36	тем самым	2	8
37	никогда не	13	8
38	тем что	5	8
39	для того	1	8
40	еще не	9	8
41	того же	2	7
42	то же	5	7
43	отношение к	1	7
44	в своем	2	7
45	он не	2	7
46	в нем	8	7
47	показывает что	3	7
48	можно было	2	7
49	если бы	3	7
50	мы видим	5	7
51	и других	3	7
52	там где	5	7
53	вместе с	8	7
54	что оно	4	7
55	между ними	1	7
56	же как	3	6
57	мы не	6	6
58	и как	2	6
59	и к	1	6
60	ступени развития	1	6
61	как и	5	6
62	для него	1	6
63	не имеет	2	6
64	когда мы	2	6
65	с развитием	1	6
66	то время	3	6
67	приводит к	1	6
68	так и	5	6
69	и что	5	6
70	можно сказать	2	6
71	его в	5	6
72	так что	3	6
73	в области	1	6
74	вообще не	3	6
75	к другой	1	6
76	при переходе	1	6
77	в то	5	6
78	в зависимости	1	5
79	вопрос о	3	5
80	время как	3	5
81	зависимости от	2	5
82	частный случай	1	5
83	и на	12	5
84	но в	7	5
85	в этой	2	5
86	что все	1	5
87	на этой	2	5
88	и тем	4	5
89	с тем	4	5
90	того как	3	5
91	с другом	1	5
92	не могут	1	5
93	могут быть	3	5
94	это не	4	5
95	в свете	1	5
96	друг с	1	5
97	например в	7	4
98	и то	3	4
99	к другому	1	4
100	если я	1	4
101	мы имеем	14	4
102	совпадает с	1	4
103	во всех	1	4
104	только тогда	1	4
105	относится к	2	4
106	в одной	2	4
107	с этим	2	4
108	целый ряд	2	4
109	в себе	3	4
110	на то	2	4
111	на этом	1	4
112	но если	1	4
113	установить что	2	4
114	на первых	1	4
115	знаем что	2	4
116	не в	3	4
117	нас к	5	4
118	что на	1	4
119	оно не	1	4
120	что при	2	4
121	как по	1	4
122	чего он	1	4
123	ясно что	1	4
124	что и	4	4
125	именно в	1	4
126	между этими	1	4
127	в качестве	3	4
128	мы знаем	2	4
129	которые в	2	4
130	заключить что	1	4
131	друг друга	1	4
132	но что	1	4
133	на этот	1	4
134	в частности	3	4
135	они не	3	4
136	что отношение	1	3
137	ту же	2	3
138	отношения к	1	3
139	за собой	5	3
140	с его	4	3
141	из этих	4	3
142	видели что	3	3
143	независимо от	3	3
144	как в	6	3
145	хотя и	1	3
146	от этого	3	3
147	представляет собой	2	3
148	отношение между	1	3
149	в случае	1	3
150	на его	4	3
151	связанные с	1	3
152	при этом	3	3
153	раз в	1	3
154	и по	4	3
155	а по	1	3
156	с того	1	3
157	в ином	6	3
158	в них	3	3
159	от более	1	3
160	что с	1	3
161	в основе	1	3
162	это мы	2	3
163	развития этот	1	3
164	больше чем	1	3
165	по своей	1	3
166	отличается от	2	3
167	только то	2	3
168	но мы	2	3
169	только те	1	3
170	те же	1	3
171	по мере	1	3
172	образом в	1	3
173	и здесь	1	3
174	до сих	4	3
175	в его	5	3
176	и только	3	3
177	все время	2	3
178	один из	3	3
179	этот вопрос	1	3
180	это означает	2	3
181	и его	7	3
182	есть в	1	3
183	а это	1	3
184	в первую	1	3
185	на примере	1	3
186	связано с	4	3
187	зависит от	4	3
188	а не	2	3
189	но как	4	3
190	как это	5	3
191	это есть	1	3
192	сих пор	4	3
193	в целом	1	3
194	бы в	1	3
195	мы должны	2	3
196	не знает	1	3
197	это на	1	3
198	в своих	3	3
199	как на	3	3
200	одним из	1	2
201	и вызывает	1	2
202	мы уже	6	2
203	из иного	1	2
204	себе что	1	2
205	так если	1	2
206	что они	2	2
207	что именно	1	2
208	прежде всего	4	2
209	не хватает	1	2
210	все же	8	2
211	когда он	3	2
212	и наконец	3	2
213	между двумя	1	2
214	меньшей мере	1	2
215	все эти	8	2
216	если он	3	2
217	но на	1	2
218	в обратном	1	2
219	ключ к	1	2
220	к одному	1	2
221	этого вопроса	1	2
222	с этой	2	2
223	этим самым	2	2
224	как они	1	2
225	в другом	1	2
226	известно что	2	2
227	чем в	1	2
228	он имеет	4	2
229	несмотря на	1	2
230	смысле что	1	2
231	остается в	1	2
232	в этих	2	2
233	которая является	1	2
234	что если	1	2
235	в своей	3	2
236	в котором	1	2
237	том смысле	1	2
238	в которых	2	2
239	что я	1	2
240	вниз в	1	2
241	но это	4	2
242	но он	2	2
243	и более	1	2
244	не менее	1	2
245	и функции	1	2
246	она не	3	2
247	и другое	2	2
248	на котором	3	2
249	в уме	1	2
250	не могло	2	2
251	он приобрел	1	2
252	о природе	1	2
253	казалось бы	1	2
254	на самых	1	2
255	у нас	5	2
256	приходит к	3	2
257	и от	3	2
258	нами выше	1	2
259	на том	8	2
260	этой стадии	1	2
261	не с	1	2
262	что у	2	2
263	о связи	1	2
264	еще в	3	2
265	том как	3	2
266	для этого	1	2
267	с ним	8	2
268	означает что	1	2
269	предмета и	1	2
270	вот почему	3	2
271	на вопрос	1	2
272	образом мы	1	2
273	языке и	1	2
274	я видел	1	2
275	ступенях развития	2	2
276	представления о	10	2
277	но с	1	2
278	в меньшей	1	2
279	идет по	1	2
280	с ними	2	2
281	дело с	1	2
282	которое мы	1	2
283	первых порах	1	2
284	своего собственного	1	2
285	из которого	1	2
286	если мы	1	2
287	но совершенно	1	2
288	на одном	1	2
289	в одном	3	2
290	у него	7	2
291	почему это	1	2
292	в других	4	2
293	были бы	1	2
294	с другой	10	2
295	и др	2	2
296	на ней	1	2
297	в определенных	1	2
298	в связи	1	2
299	в иной	1	2
300	в данном	3	2
301	и там	6	2
302	по существу	1	2
303	этого слова	1	2
304	как только	3	2
305	этом случае	6	2
306	все это	1	2
307	об одном	2	2
308	для нас	2	2
309	от него	3	2
310	у них	4	2
311	только что	2	2
312	а в	3	2
313	другой стороны	8	2
314	найденные в	1	2
315	из этого	3	2
316	ее в	6	2
317	видим в	1	2
318	и другие	3	2
319	это в	1	2
320	ли мы	1	1
321	и через	3	1
322	тех же	1	1
323	что когда	2	1
324	нас на	1	1
325	и до	2	1
326	из его	2	1
327	что эти	2	1
328	этом направлении	1	1
329	такие понятия	1	1
330	есть не	1	1
331	при анализе	1	1
332	понятия но	1	1
333	поля и	1	1
334	бы что	1	1
335	ответить на	1	1
336	нам в	1	1
337	имеет свою	1	1
338	которой как	1	1
339	что иное	2	1
340	это сказывается	1	1
341	тезис что	1	1
342	но даже	1	1
343	образом оказывается	1	1
344	и он	4	1
345	и сами	1	1
346	стоят на	1	1
347	первый план	2	1
348	иное как	1	1
349	одном случае	1	1
350	которых как	1	1
351	не просто	1	1
352	которые не	1	1
353	в море	1	1
354	не через	1	1
355	пути в	1	1
356	стороны и	2	1
357	этого развития	1	1
358	развитие на	1	1
359	что как	1	1
360	перед нами	2	1
361	кроме того	3	1
362	в полном	1	1
363	и тот	1	1
364	его к	1	1
365	более вероятным	1	1
366	и хотя	2	1
367	в этот	1	1
368	развития это	1	1
369	предстоит еще	1	1
370	как то	1	1
371	что это	2	1
372	мы сразу	1	1
373	применительно к	1	1
374	тех представлений	1	1
375	он в	1	1
376	он состоит	1	1
377	учение о	1	1
378	им в	1	1
379	ее как	1	1
380	противоположность в	1	1
381	как он	6	1
382	обнаруживает в	1	1
383	к выводу	1	1
384	что она	3	1
385	не значит	1	1
386	не как	1	1
387	пор мы	2	1
388	характер в	1	1
389	но вместе	1	1
390	быть объяснена	1	1
391	встречаются в	1	1
392	что или	1	1
393	одно и	1	1
394	но все	2	1
395	и может	1	1
396	об этом	1	1
397	связанных с	1	1
398	и с	6	1
399	есть две	1	1
400	на все	1	1
401	или даже	1	1
402	знает что	1	1
403	но то	1	1
404	они по	1	1
405	приходит в	2	1
406	эти же	1	1
407	нам еще	2	1
408	ни в	2	1
409	но уже	1	1
410	далеко не	3	1
411	объясняет нам	1	1
