N	2gram	Vygotskiy__1	Myshleni
1	и в	31	28
2	в том	30	28
3	то что	32	28
4	в этом	12	27
5	того что	10	24
6	потому что	10	22
7	том что	16	19
8	не может	17	19
9	таким образом	20	18
10	что он	7	18
11	только в	14	18
12	в силу	3	17
13	что в	23	17
14	не только	13	16
15	по сравнению	1	15
16	так же	12	15
17	сравнению с	1	14
18	к объекту	1	14
19	точки зрения	15	13
20	может быть	22	13
21	сказать что	7	13
22	тому что	4	11
23	и не	16	11
24	что мы	8	11
25	как бы	5	11
26	к другим	2	11
27	но не	3	10
28	понятий и	2	10
29	с точки	2	10
30	того чтобы	7	10
31	к тому	4	10
32	как мы	2	10
33	так как	18	10
34	от того	3	10
35	но и	2	10
36	понятия и	1	10
37	могли бы	1	9
38	было бы	6	9
39	в процессе	5	9
40	мы можем	4	9
41	между собой	1	9
42	в самом	11	8
43	мы видели	2	8
44	тем самым	2	8
45	никогда не	8	8
46	для того	6	8
47	еще не	1	8
48	того же	2	7
49	то же	5	7
50	в сущности	10	7
51	отношение к	2	7
52	в своем	3	7
53	в которой	4	7
54	с самого	1	7
55	он не	3	7
56	в нем	2	7
57	заключается в	7	7
58	показывает что	5	7
59	самого начала	1	7
60	если бы	6	7
61	мы видим	5	7
62	и других	3	7
63	мышления и	3	7
64	там где	4	7
65	вместе с	8	7
66	что оно	3	7
67	между ними	1	7
68	же как	4	6
69	мы не	12	6
70	в чем	2	6
71	и как	2	6
72	и к	3	6
73	в мышлении	2	6
74	исследование показывает	1	6
75	как и	16	6
76	для него	1	6
77	тогда когда	5	6
78	и отношений	1	6
79	когда мы	3	6
80	же самое	2	6
81	то время	5	6
82	приводит к	2	6
83	так и	3	6
84	и что	8	6
85	можно сказать	1	6
86	его в	2	6
87	так что	5	6
88	как раз	2	6
89	в области	11	6
90	к другой	1	6
91	в то	5	6
92	том же	2	5
93	показать что	8	5
94	в зависимости	5	5
95	вопрос о	3	5
96	время как	5	5
97	зависимости от	6	5
98	и на	1	5
99	но в	3	5
100	то в	1	5
101	в этой	3	5
102	что все	3	5
103	и тем	2	5
104	нашего исследования	3	5
105	с тем	3	5
106	не могли	1	5
107	того как	1	5
108	один раз	1	5
109	не могут	3	5
110	могут быть	11	5
111	языка и	1	5
112	в пределах	1	5
113	силу того	2	5
114	это не	1	5
115	в свете	1	5
116	содержится в	1	5
117	и развитием	1	5
118	иначе как	2	5
119	думается что	3	5
120	становится возможным	1	5
121	и все	5	5
122	по самой	2	5
123	не иначе	1	4
124	например в	3	4
125	и то	2	4
126	в первом	1	4
127	той же	3	4
128	мы имеем	4	4
129	совпадает с	4	4
130	я не	1	4
131	во всех	1	4
132	же самые	1	4
133	только тогда	7	4
134	относится к	1	4
135	в одной	3	4
136	в той	1	4
137	с этим	3	4
138	целый ряд	6	4
139	в себе	4	4
140	на то	10	4
141	показал что	1	4
142	к другу	1	4
143	не умеет	1	4
144	и того	1	4
145	одного и	2	4
146	но если	1	4
147	он должен	1	4
148	возможны только	1	4
149	знаем что	1	4
150	не в	11	4
151	нас к	1	4
152	сущности говоря	3	4
153	мысли в	3	4
154	своей природе	1	4
155	в сознании	2	4
156	что на	3	4
157	оно не	1	4
158	что при	3	4
159	самой своей	1	4
160	на основе	2	4
161	как по	1	4
162	ясно что	19	4
163	что и	13	4
164	именно в	1	4
165	в качестве	2	4
166	и обратно	1	4
167	мы знаем	3	4
168	заключить что	1	4
169	не совпадают	1	4
170	в состоянии	3	4
171	но что	2	4
172	на этот	1	4
173	системы в	1	4
174	и следовательно	2	4
175	в частности	3	4
176	к жизни	2	4
177	что отношение	1	3
178	ту же	2	3
179	это и	3	3
180	за собой	1	3
181	оба эти	1	3
182	может сделать	1	3
183	с его	1	3
184	друг к	1	3
185	из этих	6	3
186	видели что	2	3
187	одном и	1	3
188	очевидно что	6	3
189	независимо от	2	3
190	как в	9	3
191	хотя и	3	3
192	представляет собой	2	3
193	и сцепление	1	3
194	остановиться на	2	3
195	отношение между	1	3
196	на его	1	3
197	как оно	1	3
198	при этом	19	3
199	как увидим	1	3
200	одной и	4	3
201	и по	3	3
202	в каждом	3	3
203	для всей	1	3
204	в них	2	3
205	иначе говоря	5	3
206	восприятия и	1	3
207	что такое	2	3
208	в их	1	3
209	всякий раз	8	3
210	и той	3	3
211	по себе	9	3
212	вещей как	1	3
213	значение слова	1	3
214	что с	2	3
215	в основе	2	3
216	только не	3	3
217	это мы	2	3
218	связи с	1	3
219	этом отношении	2	3
220	лежит в	1	3
221	отличается от	2	3
222	совершается в	1	3
223	исследования и	3	3
224	только то	2	3
225	в себя	2	3
226	действия и	2	3
227	но мы	3	3
228	только те	1	3
229	те же	4	3
230	и здесь	2	3
231	до сих	3	3
232	если принять	1	3
233	во втором	1	3
234	в его	6	3
235	к установлению	1	3
236	и только	3	3
237	слов и	1	3
238	все время	4	3
239	развития но	1	3
240	один из	4	3
241	к высшим	1	3
242	и его	7	3
243	есть в	7	3
244	в нашей	1	3
245	а это	1	3
246	до конца	6	3
247	представить себе	3	3
248	нуждается в	3	3
249	его мысли	1	3
250	для решения	1	3
251	на примере	3	3
252	в психологии	6	3
253	и составляет	2	3
254	зависит от	1	3
255	а не	13	3
256	же точно	3	3
257	совершенно очевидно	3	3
258	но как	2	3
259	как это	4	3
260	это есть	5	3
261	сих пор	3	3
262	в целом	5	3
263	в другой	2	3
264	бы в	2	3
265	мы должны	1	3
266	в системе	1	3
267	первом случае	1	3
268	что то	2	3
269	в своих	4	3
270	как на	3	3
271	в силе	1	2
272	научного и	1	2
273	рассматривается как	1	2
274	увидим ниже	1	2
275	самом деле	9	2
276	это объяснение	1	2
277	принадлежит к	1	2
278	вместо того	1	2
279	для нашей	1	2
280	так если	1	2
281	мысль что	3	2
282	понятий но	1	2
283	а только	2	2
284	что они	2	2
285	что именно	1	2
286	прежде всего	4	2
287	все же	5	2
288	когда он	2	2
289	с понятием	1	2
290	и наконец	1	2
291	не являются	1	2
292	мы ощущаем	1	2
293	как таковое	2	2
294	бы сказать	1	2
