N	3gram	Ircho_Kome_2	Myshleni
1	в том что	5	31
2	с точки зрения	1	11
3	с одной стороны	2	9
4	в этом смысле	2	8
5	с другой стороны	1	8
6	друг с другом	2	7
7	в самом деле	1	6
8	можно было бы	2	5
9	для того чтобы	4	5
10	на первый план	1	4
11	в первую очередь	3	4
12	в обоих случаях	2	3
13	вместе с тем	4	3
14	точно так же	1	3
15	по сравнению с	1	3
16	во всяком случае	2	3
17	в связи с	3	3
18	то обстоятельство что	1	3
19	о том что	4	3
20	речь идет о	2	3
21	в том числе	3	2
22	только в том	1	2
23	в отличие от	2	2
24	но и в	1	2
25	том числе и	1	2
26	в этой области	1	2
27	того обстоятельства что	1	2
28	в целом ряде	1	2
29	в свою очередь	1	2
30	к выводу что	1	2
31	как мы видели	1	2
32	я думаю что	1	1
33	гордится тем что	1	1
34	не в состоянии	1	1
35	и на этот	2	1
36	сомневаться в том	2	1
37	одних и тех	2	1
38	по этому вопросу	1	1
39	в какой мере	1	1
40	можем сказать что	1	1
41	потому что в	1	1
42	чуть ли не	2	1
43	не говоря уже	2	1
44	как и во	1	1
45	в поле зрения	2	1
46	и во всех	1	1
47	том случае если	1	1
48	на задний план	1	1
49	в той же	2	1
50	что он не	1	1
51	бы то ни	2	1
52	и та же	1	1
53	вместо того чтобы	1	1
54	эти три типа	1	1
55	до сих пор	2	1
56	имеет в виду	1	1
57	и тех же	2	1
58	этого было бы	1	1
59	попадают в поле	1	1
60	говоря уже о	2	1
61	в том случае	1	1
62	так как он	1	1
63	к тому что	2	1
64	же что и	1	1
65	то ни было	2	1
66	то время как	2	1
67	нечто такое что	1	1
68	не только в	1	1
69	на этот раз	4	1
70	по своему происхождению	1	1
71	так и на	1	1
72	мы имеем дело	1	1
73	благодаря тому что	1	1
74	имеем дело с	1	1
75	и в силу	2	1
76	к тому же	10	1
77	одна и та	1	1
78	таким же образом	1	1
79	не может быть	1	1
80	едва ли не	5	1
81	в то время	3	1
82	по отношению к	3	1
83	то что в	1	1
84	в этом же	2	1
85	само по себе	1	1
86	мы можем сказать	1	1
87	с самого начала	1	1
88	но все же	1	1
89	друг от друга	1	1
90	было бы достаточно	1	1
91	после того как	2	1
92	он имеет в	1	1
93	тем не менее	1	1
94	что и в	2	1
95	в том же	1	1
96	оно содержится в	1	1
97	может быть даже	1	1
