N	3gram	Voloshinov_2	Psycholo
1	в том что	6	9
2	не может быть	10	8
3	на то что	2	8
4	в самом деле	5	7
5	о том что	3	7
6	во всяком случае	2	6
7	в зависимости от	2	5
8	само по себе	1	5
9	с другой стороны	1	5
10	с одной стороны	3	5
11	для того чтобы	6	5
12	мы никогда не	2	4
13	как и в	1	4
14	в какой мере	1	3
15	до сих пор	3	3
16	в отличие от	3	3
17	в собственном смысле	2	3
18	ни в какой	2	3
19	в конечном счете	1	3
20	может быть сведена	1	2
21	более или менее	2	2
22	то же самое	5	2
23	с точки зрения	13	2
24	в таком случае	3	2
25	тем или иным	1	2
26	не было бы	2	2
27	в этом отношении	1	2
28	несмотря на то	1	2
29	то или иное	1	2
30	есть в сущности	1	2
31	в противоречие с	1	2
32	в последнее время	1	2
33	быть сведена к	1	2
34	собственном смысле слова	2	2
35	в русском языке	4	2
36	так и в	1	2
37	никогда не может	1	2
38	только на почве	2	2
39	смысле этого слова	4	2
40	на самом деле	4	2
41	тем не менее	1	2
42	по себе а	1	2
43	мы видели что	1	2
44	мы не воспринимаем	1	1
45	и того же	4	1
46	таким образом оказывается	1	1
47	а следовательно и	1	1
48	в основе всех	1	1
49	он как и	1	1
50	не следует что	1	1
51	а вовсе не	1	1
52	дело в том	1	1
53	в сущности всегда	1	1
54	одним и тем	2	1
55	и в особенности	1	1
56	в сущности ничего	1	1
57	есть прежде всего	1	1
58	может быть признано	1	1
59	в том числе	1	1
60	том что он	2	1
61	точки зрения в	1	1
62	одной стороны и	2	1
63	и как он	1	1
64	он не может	1	1
65	вступить в противоречие	1	1
66	в одной плоскости	1	1
67	по сравнению с	1	1
68	сами по себе	1	1
69	по самой своей	1	1
70	ни в коем	2	1
71	точном смысле этого	3	1
72	в различные эпохи	1	1
73	самим автором и	1	1
74	каждой из этих	1	1
75	а может быть	1	1
76	независимо от того	1	1
77	какой мере не	1	1
78	в направлении к	3	1
79	то что обычно	1	1
80	широком смысле слова	1	1
81	отнюдь не является	2	1
82	в коем случае	2	1
83	но к ним	1	1
84	мы полагаем что	1	1
85	никогда не найдем	1	1
86	до конца и	1	1
87	и тем же	2	1
88	не только в	1	1
89	лежит в основе	2	1
90	мы все же	1	1
91	и в процессе	1	1
92	если же мы	1	1
93	если бы в	1	1
94	и то же	3	1
95	не могут быть	1	1
96	не иначе как	1	1
97	приводит к тому	1	1
98	в связи с	7	1
99	тем же самым	1	1
100	этой проблемы мы	1	1
101	сущности ничего не	1	1
102	легли в основу	1	1
103	что здесь как	1	1
104	как мы знаем	1	1
105	в широком смысле	1	1
106	мере не является	1	1
107	не существует для	1	1
108	но для того	1	1
109	коем случае не	1	1
110	в свою очередь	5	1
111	это говорит о	1	1
112	к нему и	1	1
113	с самого начала	5	1
114	в каждую эпоху	1	1
115	что иное как	1	1
116	можно сказать что	1	1
117	одного и того	4	1
118	так же и	1	1
119	не что иное	1	1
120	мы так же	1	1
121	и в том	1	1
122	может быть объяснено	1	1
123	при этом совершенно	1	1
124	одно и то	3	1
125	только при условии	1	1
126	к тому же	2	1
127	том числе и	1	1
