N	2gram	Medvedev_F_2	Myshleni
1	мышления и	1	40
2	и речи	5	38
3	речи и	3	28
4	точки зрения	8	26
5	таким образом	20	26
6	в том	11	24
7	и в	38	23
8	том что	2	21
9	в целом	3	20
10	с точки	7	18
11	в этом	27	17
12	того чтобы	3	17
13	то что	6	17
14	не только	9	16
15	так же	1	16
16	говорит он	5	15
17	того что	3	15
18	для того	3	15
19	как и	9	14
20	речи в	1	14
21	может быть	23	14
22	но и	13	14
23	в его	10	14
24	что в	7	14
25	с помощью	10	13
26	в развитии	2	12
27	не может	14	12
28	сказать что	2	11
29	как бы	4	11
30	с другой	3	10
31	прежде всего	15	10
32	и с	9	9
33	между тем	2	9
34	в качестве	2	9
35	одной стороны	1	9
36	другой стороны	4	9
37	вместе с	6	9
38	и не	20	9
39	не является	3	9
40	то же	6	8
41	самого начала	2	8
42	в процессе	9	8
43	в основе	5	8
44	с самого	2	8
45	и на	3	8
46	с одной	1	8
47	мышления в	1	8
48	мы не	3	7
49	вопрос о	1	7
50	в самом	16	7
51	в этой	6	7
52	в другом	1	7
53	с тем	11	7
54	в то	5	7
55	и ее	6	7
56	так как	4	7
57	что он	5	7
58	же как	3	6
59	в сущности	4	6
60	все это	3	6
61	столь же	2	6
62	независимо от	4	6
63	с этим	5	6
64	в себе	1	6
65	лишь в	7	6
66	и тем	2	6
67	функции и	1	6
68	и его	21	6
69	о том	1	6
70	исследования и	1	6
71	учения о	1	6
72	все время	6	6
73	только в	6	6
74	между этими	3	6
75	тем что	8	6
76	именно в	5	6
77	потому что	2	6
78	собственном смысле	1	5
79	из того	1	5
80	бы в	5	5
81	в собственном	1	5
82	перед нами	2	5
83	и как	3	5
84	но в	4	5
85	на то	1	5
86	он не	6	5
87	и более	2	5
88	если бы	5	5
89	тем самым	2	5
90	для этого	2	5
91	по себе	7	5
92	тому что	2	5
93	значение слова	2	5
94	всех тех	1	5
95	как мы	7	5
96	к действительности	3	5
97	можно сказать	1	5
98	так и	8	5
99	что для	2	5
100	слова и	7	5
101	и все	3	5
102	мы должны	1	5
103	из этого	2	5
104	в какой	3	5
105	в своих	1	5
106	функции в	2	4
107	в котором	2	4
108	высшей степени	4	4
109	мышления но	1	4
110	исследования в	2	4
111	в чем	2	4
112	с его	11	4
113	но не	2	4
114	как в	4	4
115	все остальные	2	4
116	целый ряд	1	4
117	и к	4	4
118	все эти	6	4
119	при этом	9	4
120	их в	2	4
121	было бы	6	4
122	ни в	2	4
123	в высшей	4	4
124	в своей	7	4
125	не столько	4	4
126	понятий и	3	4
127	не в	15	4
128	и функции	2	4
129	этом отношении	7	4
130	к тому	4	4
131	должен быть	1	4
132	для себя	1	4
133	приводит к	2	4
134	во всей	2	4
135	не выполняет	1	4
136	для всех	1	4
137	как раз	6	4
138	это положение	2	4
139	до сих	1	4
140	фактов и	1	4
141	в теории	4	4
142	по существу	7	4
143	этого слова	1	4
144	сих пор	1	4
145	в результате	6	4
146	хотя бы	6	4
147	в свою	1	4
148	к этому	4	4
149	как на	1	4
150	в такой	2	3
151	сам по	3	3
152	и то	2	3
153	самом деле	8	3
154	как известно	1	3
155	полагает что	1	3
156	такого анализа	1	3
157	в их	6	3
158	в общем	5	3
159	что они	4	3
160	нашего сознания	1	3
161	в одной	2	3
162	что именно	2	3
163	в своем	1	3
164	все же	8	3
165	в которой	2	3
166	что это	3	3
167	он в	2	3
168	из этих	3	3
169	речи но	2	3
170	как он	1	3
171	всей его	1	3
172	друг другу	1	3
173	том чтобы	1	3
174	рабочую гипотезу	1	3
175	его не	2	3
176	и мы	1	3
177	между отдельными	1	3
178	такой же	3	3
179	должны были	2	3
180	на эти	1	3
181	всего его	1	3
182	она не	2	3
183	не могло	1	3
184	ничего не	4	3
185	во всем	1	3
186	в области	3	3
187	в каком	1	3
188	могут быть	6	3
189	что оно	4	3
190	и это	2	3
191	свою очередь	1	3
192	можно было	1	3
193	речь как	1	3
194	вопроса и	1	3
195	одного из	3	3
196	как чисто	1	3
197	этих двух	2	3
198	на отдельные	1	3
199	двумя крайними	1	3
200	к установлению	1	3
201	и следовательно	1	3
202	этот вопрос	2	3
203	связи с	13	3
204	уже в	2	3
205	то и	3	3
206	и других	2	3
207	отдельные элементы	1	3
208	всяком случае	5	3
209	вовсе не	11	3
210	общения и	2	3
211	на этот	1	3
212	в природе	1	3
213	во всех	5	3
214	превращается в	2	3
215	а не	6	3
216	все более	2	3
217	смысле этого	1	3
218	из основных	1	3
219	этого факта	2	3
220	если не	1	3
221	значения слова	1	3
222	тем и	2	3
223	и от	2	3
224	от всех	2	3
225	значение в	1	3
226	во всяком	5	3
227	и наиболее	1	2
228	этого положения	1	2
229	связана с	1	2
230	к вопросу	1	2
231	но тем	1	2
232	как такового	6	2
233	идет о	2	2
234	показать что	1	2
235	между двумя	2	2
236	и до	3	2
237	едва ли	2	2
238	в зависимости	3	2
239	той же	1	2
240	есть не	1	2
241	как таковому	1	2
242	что если	1	2
243	почти исключительно	1	2
244	которое не	1	2
245	зависимости от	3	2
246	первый план	2	2
247	что его	1	2
248	как таковая	2	2
249	в ее	2	2
250	только тогда	1	2
251	за пределы	1	2
252	к сожалению	2	2
253	речи именно	2	2
254	работа в	1	2
255	более и	1	2
256	иначе чем	1	2
257	всей этой	1	2
258	хотя и	3	2
259	сознания в	1	2
260	и наконец	4	2
261	нового и	1	2
262	от этого	3	2
263	в первом	7	2
264	за собой	1	2
265	проблем в	1	2
266	бы сказать	1	2
267	в нашем	1	2
268	направлено на	1	2
269	главным образом	3	2
270	всех этих	3	2
271	он должен	1	2
272	не к	2	2
273	быть с	1	2
274	на этом	2	2
275	но все	3	2
276	значительной степени	3	2
277	что перед	1	2
278	с другими	10	2
279	ближе к	1	2
280	в них	1	2
281	является для	2	2
282	несмотря на	1	2
283	нигде не	2	2
284	мы видели	4	2
285	должно быть	2	2
286	как таковой	3	2
287	звуком и	5	2
288	был бы	1	2
289	на первый	2	2
290	в этих	2	2
291	и при	1	2
292	новое понимание	1	2
293	представление о	2	2
294	что говорит	1	2
295	не могли	2	2
296	даже в	2	2
297	что эта	2	2
298	этими двумя	2	2
299	не имеет	2	2
300	дело в	1	2
301	к этим	1	2
302	к изучению	1	2
303	говорить о	5	2
304	этих фактов	1	2
305	это целое	1	2
306	никогда не	2	2
307	слова как	2	2
308	же время	5	2
309	ибо все	1	2
310	на него	1	2
311	такое изучение	1	2
312	лежит в	1	2
313	к пониманию	1	2
314	в конце	2	2
315	значения и	2	2
316	данном случае	1	2
317	с собой	1	2
318	ясно что	1	2
319	каждого из	1	2
320	строго говоря	1	2
321	на их	1	2
322	вот почему	1	2
323	в раннем	1	2
324	и поэтому	1	2
325	в значительной	3	2
326	от них	1	2
327	если это	2	2
328	в современной	1	2
329	один из	2	2
330	является самым	1	2
331	звук и	2	2
332	уже не	7	2
333	вопроса о	2	2
334	в науку	2	2
335	в виде	1	2
