N	3gram	Losev_Dial_3	Myslijsy
1	в том что	3	13
2	не может быть	6	9
3	тем не менее	10	6
4	и в этом	2	6
5	с другой стороны	2	5
6	потому что в	1	4
7	не в том	1	4
8	субъекта и объекта	3	4
9	само по себе	5	4
10	в том смысле	1	4
11	только тогда когда	3	4
12	и т д	23	4
13	подобно тому как	4	3
14	с точки зрения	14	3
15	а так как	1	3
16	свободы и необходимости	1	3
17	и что в	1	3
18	с одной стороны	3	3
19	сама по себе	4	3
20	и той же	1	3
21	и в том	1	3
22	то же время	1	3
23	и как бы	1	3
24	что и в	1	3
25	не более как	1	3
26	в то же	1	3
27	одной и той	1	3
28	таким образом что	1	2
29	что иное как	6	2
30	только потому что	1	2
31	в таком виде	1	2
32	так что в	1	2
33	а потому что	1	2
34	в таком случае	10	2
35	бы то ни	1	2
36	по крайней мере	5	2
37	в первом смысле	1	2
38	к тому что	2	2
39	в применении к	1	2
40	не могут быть	2	2
41	и с этой	2	2
42	не только не	7	2
43	не что иное	6	2
44	в сравнении с	3	2
45	как и в	3	2
46	возможно только тогда	1	2
47	а следовательно и	1	1
48	из всего этого	1	1
49	но так как	1	1
50	это было бы	2	1
51	не говоря уже	2	1
52	но то что	2	1
53	на самом деле	1	1
54	того или другого	1	1
55	с тех пор	2	1
56	одной стороны и	1	1
57	точки зрения истории	1	1
58	мы не можем	2	1
59	и не только	3	1
60	следовательно и в	1	1
61	что же кроме	1	1
62	живых существ и	1	1
63	говоря уже о	2	1
64	история была бы	1	1
65	сам по себе	5	1
66	сами по себе	3	1
67	по себе и	1	1
68	не есть нечто	3	1
69	в этом отношении	1	1
70	из того что	2	1
71	до сих пор	1	1
72	таком виде что	1	1
73	но и самого	1	1
74	может быть только	1	1
75	с этой точки	2	1
76	в ней не	1	1
77	еще не есть	1	1
78	том что природа	1	1
79	более или менее	1	1
80	то ни было	1	1
81	что мы не	1	1
82	так же невозможно	1	1
83	так же как	2	1
84	от того что	1	1
85	если бы мы	1	1
86	что мы имеем	1	1
87	в связи с	1	1
88	таком случае эта	1	1
89	того на что	1	1
90	и в отношении	1	1
91	друг на друга	1	1
92	то тем самым	1	1
93	или по крайней	1	1
94	в телесном и	1	1
95	уже о том	1	1
96	во всяком случае	2	1
97	только в обществе	1	1
98	не мог бы	1	1
99	и в таком	1	1
100	это потому что	1	1
101	т д не	1	1
102	и таким образом	1	1
103	оно не имеет	1	1
104	д и т	5	1
105	том смысле что	1	1
106	в то время	4	1
107	ничего не может	1	1
108	то что мы	3	1
109	если же в	1	1
110	это значит что	21	1
111	о том что	5	1
112	в одном из	1	1
113	о нем ничего	1	1
114	этой точки зрения	2	1
115	и все это	1	1
116	одной неделимой точке	1	1
117	не менее в	1	1
118	с этой стороны	1	1
119	мира так что	1	1
120	возможно только в	1	1
121	не имеют для	1	1
122	том что все	1	1
123	на то что	3	1
124	того что не	1	1
125	для нас в	2	1
126	в сущности своей	2	1
127	то это будет	2	1
128	что в них	1	1
129	независимо от своего	1	1
130	тогда когда есть	1	1
131	точно так же	2	1
132	которая хотя и	1	1
133	и вопрос о	1	1
134	и есть только	1	1
