N	2gram	Bakhtin_Fr_2	Dialekti
1	не есть	1	47
2	и не	15	30
3	может быть	5	20
4	не только	17	19
5	и в	49	19
6	а не	1	16
7	в себе	4	15
8	потому что	1	14
9	то что	6	14
10	в том	3	14
11	так как	6	14
12	и даже	2	14
13	как бы	11	14
14	вовсе не	10	13
15	то же	7	12
16	точки зрения	6	12
17	но и	13	12
18	и все	3	12
19	и как	1	10
20	в нем	9	10
21	ни в	3	10
22	как и	11	10
23	том что	4	10
24	сказать что	6	10
25	так и	6	10
26	это не	1	10
27	никогда не	5	9
28	времени и	6	9
29	не может	7	9
30	мы уже	6	8
31	в этом	15	8
32	в своей	5	8
33	с точки	5	8
34	не в	1	8
35	она не	1	8
36	прежде всего	19	8
37	это есть	1	8
38	это значит	1	8
39	и то	1	7
40	есть не	1	7
41	так что	1	7
42	и к	4	7
43	только тогда	1	7
44	совершенно не	2	7
45	но это	2	7
46	что в	2	7
47	я не	1	6
48	но не	5	6
49	что они	2	6
50	тогда когда	1	6
51	в то	6	6
52	и вообще	3	6
53	и та	1	6
54	что он	3	6
55	конечно не	1	6
56	что не	1	6
57	того что	1	6
58	да и	3	6
59	есть и	1	6
60	жизни и	7	6
61	и потому	5	5
62	и это	3	5
63	должна быть	1	5
64	в силу	1	5
65	в одну	2	5
66	жизнь и	2	5
67	иной раз	1	5
68	же время	6	5
69	и его	17	5
70	и с	6	5
71	в виду	3	5
72	сознания и	2	5
73	о том	3	5
74	можно сказать	2	5
75	что и	1	5
76	тела и	1	5
77	с другой	4	5
78	и следовательно	2	5
79	по своему	1	5
80	в смысле	2	5
81	как раз	1	5
82	в самом	3	5
83	только в	13	5
84	и есть	1	4
85	еще не	2	4
86	самом деле	1	4
87	за пределы	2	4
88	в одной	1	4
89	независимо от	1	4
90	в своем	5	4
91	все же	7	4
92	только то	2	4
93	та же	2	4
94	при этом	5	4
95	он не	1	4
96	и вот	3	4
97	содержит в	2	4
98	и по	1	4
99	таким образом	7	4
100	одна и	1	4
101	в одном	3	4
102	но он	6	4
103	все это	9	4
104	с ним	4	4
105	не нуждается	1	4
106	связи с	2	4
107	не могут	1	4
108	есть только	1	4
109	без всякого	2	4
110	в ее	3	4
111	и когда	1	4
112	ясно что	1	4
113	в другом	2	4
114	к нему	3	4
115	интеллигенции и	1	4
116	уже в	5	4
117	ни с	1	4
118	одно из	1	4
119	нельзя сказать	2	4
120	в связи	2	4
121	в меру	2	4
122	могут быть	2	4
123	хотя бы	1	4
124	а в	4	4
125	другой стороны	3	4
126	это и	2	3
127	как мы	7	3
128	в чем	1	3
129	себе и	2	3
130	время но	1	3
131	в этой	10	3
132	и где	1	3
133	от этого	1	3
134	всех этих	3	3
135	выйти из	1	3
136	об этом	1	3
137	и почти	1	3
138	его в	1	3
139	было бы	3	3
140	в один	1	3
141	мы имеем	1	3
142	в этих	4	3
143	и более	4	3
144	что этот	1	3
145	даже в	3	3
146	не менее	1	3
147	ничего не	2	3
148	в разных	1	3
149	или как	1	3
150	нуждается в	2	3
151	он есть	1	3
152	же мы	1	3
153	будто бы	1	3
154	с нею	1	3
155	из них	3	3
156	мы находим	4	3
157	бы это	1	3
158	как же	1	3
159	и их	1	3
160	не было	4	3
161	о чем	3	3
162	и от	1	3
163	это как	1	3
164	в целях	2	3
165	понимать как	1	3
166	только как	1	3
167	как известно	2	2
168	также и	3	2
169	человека и	3	2
170	на новое	1	2
171	связана с	3	2
172	на самом	2	2
173	он может	1	2
174	только потому	1	2
175	тем же	1	2
176	он всегда	1	2
177	что эти	1	2
178	например в	1	2
179	не во	2	2
180	что уже	1	2
181	как я	1	2
182	как не	1	2
183	в ней	2	2
184	по линии	1	2
185	во всех	6	2
186	в общем	1	2
187	в истории	6	2
188	если она	1	2
189	как в	1	2
190	не самый	1	2
191	более и	1	2
192	перед нами	1	2
193	что по	1	2
194	но в	4	2
195	в противоположность	2	2
196	еще на	1	2
197	в которой	1	2
198	все эти	7	2
199	раз в	3	2
200	на его	2	2
201	в античном	1	2
202	на этом	1	2
203	но все	4	2
204	в мире	2	2
205	на все	3	2
206	в жизни	4	2
207	она и	1	2
208	с тем	1	2
209	несмотря на	3	2
210	смысл и	2	2
211	во время	12	2
212	в их	2	2
213	можно понимать	1	2
214	их в	3	2
