N	3gram	Vygotskiy__1	StatiiOP
1	в том что	9	11
2	и т п	15	6
3	не может быть	8	5
4	как например в	1	4
5	в этом смысле	2	4
6	с точки зрения	2	4
7	в этом отношении	2	4
8	то время как	5	4
9	во всяком случае	6	4
10	с другой стороны	5	4
11	о том что	7	4
12	в то время	5	4
13	состоит в том	2	3
14	в конце концов	3	3
15	не в том	5	3
16	в связи с	1	3
17	не только в	1	3
18	на то что	8	3
19	потому что он	2	2
20	то что я	2	2
21	что мы имеем	1	2
22	и тем не	1	2
23	до сих пор	3	2
24	и в этих	1	2
25	в том чтобы	7	2
26	в этой области	1	2
27	с одной стороны	5	2
28	и в этом	1	2
29	между тем как	1	2
30	из которых складывается	1	2
31	что в этой	1	2
32	заключается в том	6	2
33	у него есть	1	2
34	с самого начала	1	2
35	по этому поводу	2	2
36	только тогда когда	4	2
37	что для пушкина	1	2
38	тем не менее	2	2
39	моцарт и сальери	1	2
40	независимо от того	1	2
41	и т д	8	2
42	можно сказать что	1	1
43	и в конце	1	1
44	не может не	1	1
45	в прямом смысле	1	1
46	потому что в	1	1
47	и той же	3	1
48	но так как	1	1
49	более или менее	2	1
50	задача состоит в	1	1
51	но то что	1	1
52	на самом деле	2	1
53	вольный стих в	1	1
54	в самом деле	7	1
55	во многих случаях	1	1
56	то же самое	2	1
57	он не может	1	1
58	что ни в	1	1
59	принять во внимание	1	1
60	точку зрения на	1	1
61	том что он	1	1
62	именно то что	1	1
63	вместе с тем	2	1
64	и во всяком	1	1
65	на вопрос о	1	1
66	нет и следа	1	1
67	в собственном смысле	3	1
68	виде в каком	1	1
69	ни в какой	3	1
70	как капитанская дочка	1	1
71	и художественного творчества	1	1
72	то что в	1	1
73	в значительной мере	1	1
74	с этой точки	4	1
75	т п но	1	1
76	к жизни и	1	1
77	когда пушкин говорит	1	1
78	и в частности	1	1
79	в применении к	2	1
80	можно сравнить с	1	1
81	не потому что	1	1
82	того что он	1	1
83	ответ на вопрос	1	1
84	если принять во	1	1
85	в том же	1	1
86	если бы в	1	1
87	в чем же	1	1
88	тот и другой	1	1
89	в известном смысле	1	1
90	то что он	1	1
91	в какой степени	1	1
92	том чтобы показать	3	1
93	он говорит что	1	1
94	приводит к тому	1	1
95	в такой же	1	1
96	с первого взгляда	1	1
97	все что мы	1	1
98	тем или иным	2	1
99	и при помощи	1	1
100	одном из писем	1	1
101	не только у	1	1
102	же самое и	1	1
103	этой точки зрения	5	1
104	основанные на нем	1	1
105	от того что	2	1
106	не означает что	2	1
107	от себя и	1	1
108	в свою очередь	1	1
109	так как в	1	1
110	в одном из	2	1
111	и тот и	1	1
112	бы утверждать что	1	1
113	что у него	3	1
114	и в самом	2	1
115	не только не	3	1
116	т п в	1	1
117	и у пушкина	1	1
118	рыцарь моцарт и	1	1
119	речь идет о	1	1
120	и в результате	1	1
121	скупой рыцарь моцарт	1	1
122	тому как мы	1	1
123	совершенно очевидно что	2	1
124	вопрос о том	1	1
125	одной и той	3	1
126	свой взгляд на	1	1
127	для того чтобы	5	1
128	дело не в	1	1
129	отметить что в	1	1
130	благодаря тому что	2	1
