N	3gram	Voloshinov_1	Problemy
1	с точки зрения	5	9
2	до сих пор	1	8
3	не может быть	2	8
4	в большинстве случаев	1	8
5	и не может	1	7
6	то же время	7	5
7	в то же	9	5
8	в самом деле	1	4
9	более или менее	1	3
10	как раз и	1	3
11	как мы увидим	2	3
12	с другой стороны	1	3
13	как бы в	3	3
14	мы имеем в	1	3
15	слова то есть	1	3
16	как и в	1	3
17	нет и не	1	2
18	но и в	3	2
19	можно было бы	1	2
20	на этот вопрос	1	2
21	в том что	1	2
22	но в то	2	2
23	о том что	2	2
24	можно сказать что	2	2
25	на этом мы	1	2
26	друг друга но	1	2
27	той или иной	3	2
28	двух точек зрения	1	2
29	как мы уже	2	2
30	мы увидим что	2	2
31	для наших целей	1	2
32	человека с человеком	1	1
33	не может не	1	1
34	литературном произведении но	1	1
35	представим себе что	1	1
36	и в жизни	1	1
37	приведенный нами отрывок	1	1
38	остается тем же	1	1
39	слово как бы	1	1
40	прежде всего на	1	1
41	слово вовсе не	1	1
42	иметь в виду	1	1
43	та же самая	2	1
44	прежде всего в	3	1
45	в этом случае	3	1
46	языка и не	1	1
47	что могло бы	1	1
48	и во всех	1	1
49	если же он	1	1
50	принадлежит к какому-нибудь	1	1
51	и в то	2	1
52	хотя бы и	1	1
53	и сам так	2	1
54	в той же	3	1
55	мы как бы	1	1
56	в себе и	1	1
57	при этом не	1	1
58	нет ничего что	1	1
59	и т.п если	1	1
60	одно и то	3	1
61	в значительной степени	2	1
62	мы увидим дальше	1	1
63	не в самом	1	1
64	а с помощью	1	1
65	пространство и время	1	1
66	и тем же	1	1
67	авторской речью а	1	1
68	мы не знаем	2	1
69	в конце концов	3	1
70	и то же	3	1
71	может обойтись без	1	1
72	как мы это	1	1
73	но при этом	2	1
74	мы будем говорить	2	1
75	то что мы	4	1
76	по сравнению с	1	1
77	точек зрения как	1	1
78	мы не поймем	1	1
79	в связи с	2	1
80	в виду что	1	1
81	собственном смысле слова	1	1
82	перед тем как	1	1
83	преломляется в словах	1	1
84	в точном смысле	2	1
85	а затем и	1	1
86	и соответствующие ей	1	1
87	правда мы можем	1	1
88	неразрывно связано с	1	1
89	здесь таким образом	1	1
90	между этими двумя	1	1
91	вся внутренняя жизнь	1	1
92	ничего что могло	1	1
93	в собственном смысле	1	1
94	с самого начала	4	1
95	заложенные уже в	1	1
96	оглядывается на своего	1	1
97	не только в	3	1
98	но все же	2	1
99	той роли которую	1	1
100	как мы видим	1	1
101	они как бы	1	1
102	не может обойтись	1	1
103	сказать что вся	1	1
104	первостепенное значение для	1	1
105	к тому что	2	1
106	интонации и в	1	1
107	друг друга и	1	1
108	тем же языком	1	1
109	в жизни и	1	1
110	в своей жизни	1	1
111	то есть к	1	1
