N	4gram	Vygotskiy__2	Myshleni
1	заключается в том что	7	4
2	в том что ребенок	1	3
3	заключается в том чтобы	1	3
4	точки зрения социальной психологии	1	2
5	с точки зрения социальной	2	2
6	то же самое что	2	2
7	ответ на этот вопрос	1	1
8	в самом деле что	1	1
9	по самому своему существу	1	1
10	а с другой стороны	1	1
11	для того чтобы показать	2	1
12	не имеют ничего общего	1	1
13	указывает на то что	1	1
14	того чтобы показать что	1	1
15	с точки зрения этой	1	1
16	один и тот же	1	1
17	представление о том что	2	1
18	для того чтобы дать	1	1
19	никогда не может быть	1	1
20	точки зрения этой теории	1	1
21	все время в виду	1	1
22	бы то ни было	1	1
23	том что он не	1	1
24	в том что он	3	1
25	для того чтобы вскрыть	1	1
26	в зависимости от того	1	1
27	какого бы то ни	1	1
28	в том смысле что	1	1
29	приходит к выводу что	1	1
30	все более и более	2	1
31	указанием на то что	1	1
32	в том случае если	4	1
33	в полном согласии с	1	1
34	имеют ничего общего с	1	1
35	в том и заключается	2	1
36	и в самом деле	4	1
37	в том что в	2	1
38	в связи с этим	1	1
