N	2gram	Voloshinov_1	Analitik
1	в качестве	1	31
2	может быть	17	29
3	в том	3	27
4	не может	8	22
5	и не	4	21
6	в частности	2	19
7	и в	16	18
8	но и	4	17
9	а не	1	17
10	отнюдь не	4	15
11	не только	7	15
12	в этом	9	13
13	как и	2	13
14	в его	4	13
15	при этом	6	12
16	том что	3	12
17	но не	1	10
18	то же	2	9
19	а в	3	9
20	в мире	1	8
21	но в	4	8
22	нуждается в	5	8
23	не есть	2	8
24	к тому	1	7
25	особого рода	1	7
26	я и	6	6
27	мы имеем	1	6
28	в сущности	1	6
29	в самом	2	6
30	точки зрения	8	6
31	в своей	2	6
32	в основе	3	6
33	той или	1	6
34	в себя	1	6
35	времени и	1	6
36	только в	4	6
37	себя в	1	6
38	то что	3	6
39	или иной	1	6
40	прежде всего	9	6
41	что иное	1	5
42	и на	4	5
43	иное как	1	5
44	и как	3	5
45	в этой	4	5
46	лишь в	1	5
47	и его	8	5
48	о том	2	5
49	сводится к	2	5
50	и того	1	5
51	и т.п	2	5
52	как бы	5	5
53	что в	3	5
54	того же	2	4
55	не что	1	4
56	из того	1	4
57	целого в	1	4
58	столь же	1	4
59	все же	1	4
60	не следует	1	4
61	с другими	3	4
62	не всегда	1	4
63	с точки	6	4
64	имеем дело	1	4
65	в области	3	4
66	ни в	5	4
67	могут быть	3	4
68	так и	4	4
69	с ним	2	4
70	в другом	1	4
71	на вопрос	1	4
72	с другой	1	4
73	в конечном	3	4
74	искусства в	1	4
75	дело с	1	4
76	уже не	1	4
77	конечном счете	2	4
78	для того	1	4
79	себя и	2	4
80	вместе с	3	4
81	не более	1	4
82	ни было	2	4
83	как известно	1	3
84	и есть	3	3
85	бы то	1	3
86	во внешнем	1	3
87	в рамках	1	3
88	однако не	1	3
89	и к	6	3
90	в нашем	1	3
91	как он	1	3
92	в нем	4	3
93	он не	2	3
94	подобно тому	1	3
95	таким образом	9	3
96	то ни	1	3
97	не будет	2	3
98	смысл и	1	3
99	однако в	1	3
100	того чтобы	1	3
101	о нем	1	3
102	не могут	2	3
103	если бы	1	3
104	к нему	1	3
105	с его	7	3
106	еще не	5	3
107	с одной	1	3
108	что и	2	3
109	не случайно	1	3
110	одной стороны	1	3
111	а с	1	3
112	что не	2	3
113	тому как	1	3
114	быть не	1	3
115	что мы	2	3
116	в культуре	1	3
117	она может	1	3
118	которая в	1	3
119	и все	4	3
120	хотя бы	4	3
121	я в	1	3
122	что он	2	3
123	говоря о	1	2
124	отношения к	3	2
125	самом деле	6	2
126	на самом	4	2
127	он может	1	2
128	науки о	1	2
129	едва ли	3	2
130	той же	1	2
131	на место	1	2
132	как совокупность	1	2
133	и то	1	2
134	и самого	1	2
135	между собой	2	2
136	данном случае	1	2
137	на основе	2	2
138	отношение к	5	2
139	нет и	2	2
140	за пределы	2	2
141	не являются	1	2
142	его к	1	2
143	даже самое	1	2
144	все эти	5	2
145	из этих	2	2
146	на его	1	2
147	и по	2	2
148	на этом	3	2
149	и с	8	2
150	на все	1	2
151	реальности и	3	2
152	вовсе не	1	2
153	так как	4	2
154	несмотря на	1	2
155	жизни но	1	2
156	одного и	1	2
157	для него	6	2
158	от своего	1	2
159	художественного творчества	4	2
160	к предмету	1	2
161	вопрос о	1	2
162	только для	5	2
163	которые в	1	2
164	творчества и	1	2
165	для этого	2	2
166	в психике	8	2
167	свое время	1	2
168	тогда когда	1	2
169	только не	1	2
170	никогда не	2	2
171	в коем	1	2
172	ничто не	1	2
173	в сознании	1	2
174	реальности это	1	2
175	отличается от	1	2
176	же самое	1	2
177	как мы	4	2
178	роль в	1	2
179	и о	2	2
180	быть может	2	2
181	ни одно	1	2
182	говорит и	1	2
183	в пределах	2	2
184	и сам	1	2
185	еще в	1	2
186	но к	1	2
187	и та	1	2
188	можно сказать	4	2
189	ним и	1	2
190	является по	2	2
191	деле в	1	2
192	может иметь	2	2
193	один из	2	2
194	коем случае	1	2
195	бы ни	1	2
196	оказывается в	1	2
197	в начале	2	2
198	смысла в	1	2
199	его и	1	2
200	следует что	1	2
201	при всей	2	2
202	случае не	1	2
203	этом отношении	1	2
204	со стороны	1	2
205	было бы	2	2
206	представляет собою	1	2
207	объекте в	1	2
208	и потому	3	2
209	внешнем мире	1	2
210	в данном	1	2
211	что же	1	2
212	мире и	1	2
213	нет ничего	1	2
214	других людей	1	2
215	в свое	2	2
216	человека и	1	1
217	тех же	3	1
218	собою два	1	1
219	за скобки	1	1
220	самый предмет	1	1
221	явления и	1	1
222	не имеют	1	1
223	в году	1	1
224	по его	1	1
225	мы уже	2	1
226	и значение	3	1
227	для достижения	1	1
228	мы не	2	1
229	научного определения	1	1
230	из сказанного	2	1
231	оно есть	1	1
232	как я	1	1
233	что можно	2	1
234	как не	2	1
235	зависимости от	1	1
236	в ней	1	1
237	он был	1	1
238	оно ни	1	1
239	в чем	5	1
240	во всех	3	1
241	или во	1	1
242	чем это	1	1
243	но как	2	1
244	не входит	1	1
245	с духом	1	1
246	в материальном	1	1
247	первый взгляд	1	1
248	есть в	2	1
249	как нам	1	1
250	в полном	1	1
251	сознательное и	3	1
252	и наконец	4	1
253	та же	1	1
254	что это	2	1
255	а во-вторых	1	1
256	не оставляет	1	1
257	учение о	3	1
258	и субъективной	1	1
259	имеем в	1	1
260	отношений между	1	1
261	нас очень	1	1
262	из него	1	1
263	без исключения	1	1
264	от нее	1	1
265	а вместе	1	1
266	в состоянии	1	1
267	и может	4	1
268	его в	4	1
269	за собою	1	1
270	еще одно	1	1
271	поведения и	1	1
272	жизни человека	4	1
273	для них	1	1
274	в них	2	1
275	с тем	1	1
276	одна и	1	1
277	между собою	2	1
278	действительно не	1	1
279	единство без	1	1
280	себе все	1	1
281	в этих	3	1
282	во время	3	1
283	наиболее полной	1	1
284	деятельности не	1	1
285	и ее	4	1
286	со всяким	1	1
287	свой смысл	1	1
288	точку зрения	1	1
289	времени не	1	1
290	общего языка	1	1
291	по крайней	3	1
292	борьбу с	1	1
293	их в	3	1
294	оно само	1	1
295	она по	1	1
296	этих трех	2	1
297	возникает в	2	1
298	не менее	2	1
299	человека но	1	1
300	одна из	1	1
301	к этим	1	1
302	в самых	1	1
303	из этой	1	1
304	ужас и	1	1
305	ничего не	1	1
306	эта сторона	1	1
307	этих двух	1	1
308	того в	1	1
309	за которой	1	1
310	не говорит	1	1
311	во всем	1	1
312	взрослой жизни	1	1
313	но это	2	1
314	мы и	1	1
315	в каком	2	1
316	с другом	1	1
317	к себе	3	1
318	в субъективной	1	1
319	мы по	1	1
320	оно не	2	1
321	на это	1	1
322	говорит о	1	1
323	опоры на	1	1
324	в виду	1	1
325	культуры и	1	1
326	сознания с	1	1
327	мы подошли	1	1
328	как с	2	1
329	если они	1	1
330	что может	1	1
331	по аналогии	2	1
332	те же	3	1
333	сознания и	2	1
334	к тем	1	1
335	и эстетический	1	1
336	в глубине	1	1
337	в разных	1	1
338	о действительно	1	1
339	и т.д	1	1
340	внимание на	1	1
341	говорит об	1	1
342	но мы	4	1
343	и что	1	1
344	его жизни	1	1
345	от реальности	1	1
346	аналогии с	2	1
347	в которую	1	1
348	мифах и	1	1
349	они являются	1	1
350	эти два	1	1
351	во всей	2	1
352	и только	9	1
353	крайней мере	3	1
354	при объяснении	1	1
355	наконец в	1	1
356	все время	1	1
357	человека как	1	1
358	в него	5	1
359	даже самого	1	1
360	оно и	2	1
361	тот же	1	1
362	путем слияния	1	1
363	мы увидим	1	1
364	входит в	1	1
365	может оказаться	1	1
366	к отцу	6	1
367	и жизни	1	1
368	для всех	4	1
369	связи с	1	1
370	не можем	2	1
371	то и	1	1
372	в итоге	2	1
373	может наиболее	1	1
374	в объекте	1	1
375	за свой	1	1
376	оно в	1	1
377	его жизненной	1	1
378	а то	1	1
379	в душе	2	1
380	всяком случае	3	1
381	в одном	3	1
382	эти понятия	2	1
383	у него	2	1
384	как раз	1	1
385	в науке	2	1
386	науки в	1	1
387	ядро и	1	1
388	только на	3	1
389	и даже	4	1
390	в истинном	1	1
391	даже не	3	1
392	развития в	1	1
393	и сознание	1	1
394	до сих	3	1
395	моменты и	1	1
396	здесь в	1	1
397	быть ничего	1	1
398	и быть	1	1
399	личной жизни	1	1
400	и др	3	1
401	или словами	1	1
402	возвращение в	1	1
403	что для	1	1
404	не он	1	1
405	для человека	1	1
406	все последующие	1	1
407	в связи	1	1
408	связь с	1	1
409	всех трех	1	1
410	и особенно	1	1
411	как это	3	1
412	не удается	2	1
413	все моменты	1	1
414	по своему	2	1
415	все люди	1	1
416	в течение	1	1
417	в мир	2	1
418	друг с	1	1
419	с этой	2	1
420	счете только	1	1
421	сих пор	3	1
422	о его	1	1
423	и действия	1	1
424	и таким	2	1
425	к другим	2	1
426	этом смысле	3	1
427	только одна	1	1
428	и для	2	1
429	мышления в	1	1
430	образом с	1	1
431	при таком	1	1
432	войти в	2	1
433	все что	4	1
434	не подлежит	1	1
435	что оно	2	1
436	мира и	3	1
437	между ними	3	1
438	я не	1	1
439	но отнюдь	2	1
440	хотя и	1	1
441	на первый	2	1
442	для нас	2	1
443	мы должны	1	1
444	идеологическую борьбу	1	1
445	же в	1	1
446	хотя в	1	1
447	читатель может	1	1
448	в своих	1	1
449	бы оно	1	1
450	жизни в	1	1
451	от фиксации	1	1
452	в свою	1	1
453	не знает	2	1
454	совершенно не	8	1
455	сознания на	1	1
456	и представления	1	1
457	жизни и	3	1
458	а может	2	1
459	ее в	2	1
460	по поводу	1	1
461	именно здесь	1	1
462	и эта	1	1
463	они не	2	1
464	во всяком	3	1
465	этой точки	1	1
