N	3gram	Vygotskiy__3	FransuaR
1	для того чтобы	7	6
2	в том что	17	6
3	в этом отношении	3	5
4	в связи с	5	5
5	так же как	6	4
6	в том числе	1	4
7	как мы видели	3	4
8	до сих пор	1	3
9	связи с этим	1	3
10	потому что она	1	2
11	в другом месте	1	2
12	то же самое	1	2
13	точки зрения на	2	2
14	и связанные с	1	2
15	с точки зрения	1	2
16	в отличие от	6	2
17	том числе и	1	2
18	совершенно так же	2	2
19	можно было бы	5	2
20	переходит в другое	1	2
21	о том как	1	2
22	со всеми его	1	2
23	же как и	4	2
24	в данном случае	1	2
25	в то время	4	2
26	и не могут	1	2
27	так как они	1	2
28	мы уже говорили	5	2
29	не может быть	2	2
30	которой можно было	1	2
31	между словом и	1	2
32	друг с другом	5	2
33	здесь как и	1	2
34	в так называемой	1	1
35	том что в	1	1
36	и того же	4	1
37	что иное как	1	1
38	котором мы остановимся	1	1
39	мы видим таким	1	1
40	теми или иными	2	1
41	не дана с	1	1
42	даже там где	1	1
43	и той же	2	1
44	по отношению к	2	1
45	на котором мы	1	1
46	и все остальные	2	1
47	это нисколько не	1	1
48	так как оно	1	1
49	резком противоречии с	2	1
50	как и все	1	1
51	очень часто в	1	1
52	с ее помощью	1	1
53	не имеет никакого	1	1
54	между тем как	1	1
55	независимо от того	3	1
56	то что в	2	1
57	одном и том	1	1
58	что дело идет	1	1
59	благодаря этому его	1	1
60	как в его	1	1
61	мы видели что	3	1
62	вместе с тем	10	1
63	уже говорили что	2	1
64	в резком противоречии	2	1
65	в значительной степени	1	1
66	всех этих моментов	1	1
67	и что в	1	1
68	в самом начале	1	1
69	дело идет не	1	1
70	и том же	1	1
71	во всех этих	1	1
72	со всеми другими	1	1
73	является одним из	1	1
74	с помощью которой	2	1
75	одной и той	2	1
76	не мог не	1	1
77	есть не что	1	1
78	внешней и внутренней	3	1
79	мы не можем	1	1
80	не что иное	1	1
81	так и в	2	1
82	как и в	2	1
83	в свою очередь	2	1
84	о том что	3	1
85	ничего общего с	1	1
86	и в самом	1	1
87	включает в себя	2	1
88	видим таким образом	1	1
89	на некоторое время	1	1
90	в течение всего	1	1
91	той или иной	2	1
92	но на этот	1	1
93	одного и того	4	1
94	друг от друга	1	1
95	распадается на три	1	1
96	как мы уже	2	1
97	по этому поводу	1	1
98	тем не менее	5	1
99	отличие от этого	1	1
100	что в основе	1	1
101	так как он	1	1
102	что и в	5	1
103	так же точно	3	1
104	как мы говорили	1	1
