N	3gram	Losev_Prob_1	FransuaR
1	в то же	4	9
2	как мы видели	1	4
3	то есть в	4	4
4	в конце концов	4	4
5	с точки зрения	3	3
6	но в то	1	3
7	так и в	1	3
8	в том что	5	3
9	а следовательно и	1	2
10	дело в том	3	2
11	более или менее	3	2
12	о том как	2	2
13	в этом отношении	1	2
14	то что в	3	2
15	можно было бы	2	2
16	все это в	1	2
17	как и в	1	2
18	и в его	1	2
19	для нашего восприятия	1	2
20	бы оно ни	1	2
21	в его целом	1	2
22	мы уже видели	1	2
23	оно ни было	1	2
24	в себе все	2	2
25	чуть было не	1	1
26	и может быть	1	1
27	то что было	1	1
28	что иное как	2	1
29	до наших дней	1	1
30	все дело в	1	1
31	в чем же	1	1
32	мы уже сказали	1	1
33	на самом деле	4	1
34	есть прежде всего	1	1
35	при этом ни	1	1
36	в том и	1	1
37	слово о нем	1	1
38	то же самое	9	1
39	в том же	1	1
40	на первый план	1	1
41	с представлением о	1	1
42	о которой мы	1	1
43	мы находим в	1	1
44	из них в	1	1
45	сам по себе	7	1
46	таким образом на	1	1
47	является одним из	1	1
48	прежде всего ее	1	1
49	мы остановимся на	1	1
50	отношения к самому	1	1
51	на самом же	1	1
52	нужно сказать и	2	1
53	с тем что	2	1
54	что в нем	3	1
55	в известной мере	1	1
56	а в дальнейшем	1	1
57	что в конце	1	1
58	как в его	1	1
59	как нечто само	1	1
60	в их конкретности	1	1
61	в это время	1	1
62	вовсе не на	1	1
63	не что иное	2	1
64	как мы сказали	1	1
65	содержит в себе	7	1
66	в данном случае	8	1
67	дело не с	1	1
68	не только в	1	1
69	все эти бесконечные	1	1
70	момент времени в	1	1
71	человека а следовательно	1	1
72	рождение и смерть	1	1
73	не должна казаться	1	1
74	а также и	2	1
75	имеет ничего общего	2	1
76	нечто само собой	1	1
77	и в этом	2	1
78	мы говорили о	1	1
79	и на начало	1	1
80	о том что	5	1
81	его к тому	1	1
82	мы здесь не	1	1
83	в связи с	4	1
84	о том какое	1	1
85	притом не в	1	1
86	одним из самых	1	1
87	вовсе не являются	4	1
88	есть не только	1	1
89	том и в	1	1
90	хотя и в	1	1
91	и до наших	1	1
92	и это не	1	1
93	и даже больше	1	1
94	только в ее	1	1
95	есть не что	2	1
96	не есть нечто	1	1
97	ведь все эти	1	1
98	таким образом в	1	1
99	однако не в	1	1
100	во всяком случае	3	1
101	особенно в период	1	1
102	имел в виду	2	1
103	ни для кого	1	1
104	ничего общего с	7	1
105	к нему и	1	1
106	и тем самым	3	1
107	и в самом	2	1
108	то что находится	1	1
109	к тому же	1	1
110	как мы уже	1	1
111	выходит за пределы	1	1
112	самом же деле	1	1
113	в этом смысле	6	1
114	в другом случае	1	1
115	мы не знаем	1	1
116	по этому поводу	3	1
117	само собой разумеющееся	1	1
118	мы уже указывали	1	1
119	никакого отношения к	1	1
120	и в том	1	1
121	что находится в	1	1
122	тем что в	2	1
123	как бы оно	1	1
124	свидетельствует о том	2	1
125	в отдельности а	1	1
126	взятый сам по	1	1
127	не имеет ничего	2	1
128	и в другом	1	1
