N	3gram	Vygotskiy__6	Problemy
1	с точки зрения	10	13
2	в этом смысле	2	10
3	по отношению к	10	8
4	в том что	19	6
5	и в этом	1	5
6	в зависимости от	5	5
7	в конце концов	1	5
8	на самом деле	1	4
9	а не как	1	4
10	не может быть	2	4
11	подобно тому как	1	3
12	как раз и	1	3
13	сами по себе	1	3
14	это не значит	1	3
15	в этом отношении	3	3
16	с другой стороны	2	3
17	оно может быть	1	2
18	в самом деле	1	2
19	до сих пор	3	2
20	и не может	2	2
21	в лучшем случае	1	2
22	только то что	2	2
23	в данном случае	1	2
24	не только в	1	2
25	как бы в	1	2
26	но с другой	1	2
27	лежащие в основе	1	2
28	бы он ни	1	2
29	можно было бы	5	2
30	и входит в	1	2
31	именно потому что	2	2
32	потому что он	4	1
33	то что я	1	1
34	же как и	1	1
35	последнее слово в	1	1
36	с другом но	1	1
37	основная ошибка была	1	1
38	тем что оно	2	1
39	в свою очередь	1	1
40	он не может	1	1
41	в своем собственном	1	1
42	выйти за пределы	1	1
43	в том и	1	1
44	то же самое	6	1
45	слово потому что	2	1
46	в этом случае	2	1
47	не об одном	1	1
48	тому что в	1	1
49	исключающих друг друга	1	1
50	противоречащих друг другу	1	1
51	то и другое	1	1
52	что все эти	2	1
53	свое последнее слово	1	1
54	то что в	1	1
55	но он не	1	1
56	в свете этого	1	1
57	точно так же	1	1
58	на этот вопрос	2	1
59	в другой работе	1	1
60	в себя весь	1	1
61	раз и навсегда	1	1
62	и могут быть	1	1
63	они и не	1	1
64	может быть понято	1	1
65	то время как	5	1
66	так же как	6	1
67	бы рядом с	1	1
68	не потому что	1	1
69	того что он	2	1
70	в первом случае	3	1
71	только и могут	1	1
72	себе и в	1	1
73	тех или иных	1	1
74	зависимости от того	1	1
75	и не могут	1	1
76	к предмету и	1	1
77	и по отношению	1	1
78	но не в	1	1
79	не могут быть	2	1
80	ведь то что	1	1
81	зависит от того	1	1
82	в недоумении перед	1	1
83	ни в какие	1	1
84	и именно в	1	1
85	благодаря этому возникает	1	1
86	в основе этого	2	1
87	этой точки зрения	1	1
88	не совпадает с	1	1
89	как раз тех	1	1
90	как бы рядом	1	1
91	почву на которой	1	1
92	друг к другу	3	1
93	независимо от того	2	1
94	которые сами по	1	1
95	по сравнению с	14	1
96	заключается в том	5	1
97	от того как	1	1
98	в то время	6	1
99	в свете нашего	1	1
100	с самого начала	7	1
101	не только не	2	1
102	чего он не	1	1
103	являются таким же	1	1
104	но не для	1	1
105	можно сказать что	6	1
106	в настоящее время	1	1
107	как одна из	1	1
108	ответ на вопрос	1	1
109	к тому что	7	1
110	до известной степени	2	1
111	которая заставляет его	1	1
112	тому что он	4	1
113	друг с другом	5	1
114	в его сознании	1	1
115	при этом совершенно	1	1
116	для того чтобы	8	1
117	что и в	1	1
118	как бы он	1	1
119	как мы видели	4	1
