N	3gram	Voloshinov_1	Myshleni
1	в том что	4	31
2	с точки зрения	2	11
3	с одной стороны	2	9
4	в этом смысле	1	8
5	с другой стороны	2	8
6	то же самое	2	7
7	в этом отношении	1	7
8	и тот же	1	7
9	один и тот	1	7
10	в самом деле	1	6
11	одно и то	2	6
12	и то же	2	6
13	если мы обратимся	1	5
14	можно было бы	1	5
15	так же как	1	5
16	и тому же	1	4
17	мы обратимся к	1	4
18	же как и	1	4
19	как уже сказано	1	4
20	этой точки зрения	3	4
21	одному и тому	1	4
22	между тем как	1	3
23	одним и тем	1	3
24	и тем же	1	3
25	во всяком случае	1	3
26	о том что	1	3
27	как мы уже	1	3
28	так как в	1	2
29	в настоящее время	2	2
30	одной стороны и	2	2
31	и для других	2	2
32	но и в	1	2
33	в данном случае	2	2
34	в высшей степени	1	2
35	и тогда когда	1	2
36	в какой степени	2	2
37	все более и	1	2
38	в свою очередь	1	2
39	никогда не бывает	1	2
40	более и более	1	2
41	подобно тому как	1	2
42	том что в	1	1
43	является в настоящее	1	1
44	мы никогда не	2	1
45	равно как и	1	1
46	на самом деле	2	1
47	в зависимости от	2	1
48	каковы бы они	1	1
49	бы то ни	3	1
50	только на основе	1	1
51	и та же	1	1
52	не переходя в	1	1
53	до сих пор	3	1
54	совершенно ясно что	1	1
55	тому же самому	1	1
56	находит свое выражение	2	1
57	имеет в виду	3	1
58	и здесь мы	1	1
59	и в истории	1	1
60	как если бы	4	1
61	ни в какой	1	1
62	и в частности	1	1
63	не совпадают с	1	1
64	слова и его	1	1
65	то ни было	3	1
66	то время как	1	1
67	далеко не всегда	1	1
68	мы имеем дело	1	1
69	имеем дело с	1	1
70	в такой же	2	1
71	со словом и	1	1
72	к тому же	1	1
73	друг к другу	1	1
74	одна и та	1	1
75	сказать что и	1	1
76	не может быть	7	1
77	здесь мы должны	1	1
78	по себе не	1	1
79	и таким образом	1	1
80	в то время	1	1
81	только то что	1	1
82	по отношению к	11	1
83	только в результате	1	1
84	убедиться в этом	1	1
85	с помощью которой	1	1
86	в своем значении	1	1
87	и значение этой	1	1
88	ничего общего с	1	1
89	мы можем сказать	2	1
90	ни на один	2	1
91	с самого начала	1	1
92	кто не знает	1	1
93	но все же	1	1
94	можно сказать что	5	1
95	бы они ни	1	1
96	они ни были	1	1
97	он имеет в	1	1
98	все же не	1	1
99	в каком отношении	2	1
100	тех или иных	1	1
101	тем не менее	3	1
102	и самое слово	1	1
103	никогда не сможем	2	1
104	как и в	1	1
105	следствием того что	1	1
106	мы увидим что	1	1
107	в том же	1	1
