N	3gram	Bakhtin_Pr_5	FransuaR
1	то же время	10	6
2	в то же	10	6
3	как мы уже	2	5
4	до сих пор	1	4
5	но в то	4	4
6	большей или меньшей	1	3
7	на самом деле	9	3
8	как и все	2	3
9	в отличие от	2	3
10	мы уже говорили	5	3
11	и прежде всего	4	3
12	для того чтобы	1	3
13	в той или	4	2
14	по отношению к	6	2
15	в его произведениях	1	2
16	и в других	1	2
17	в этом отношении	1	2
18	можно было бы	2	2
19	это вовсе не	1	2
20	поэтому он и	1	2
21	в значительной степени	1	2
22	или меньшей степени	1	2
23	в большей или	1	2
24	не может быть	3	2
25	в данном случае	1	2
26	его отношение к	4	2
27	о том что	1	2
28	той или иной	4	2
29	можно сказать что	1	2
30	как и в	1	2
31	в том же	1	2
32	как мы видели	1	2
33	этот момент и	1	1
34	смысле этого слова	2	1
35	в виду и	1	1
36	как и его	1	1
37	несколько слов о	1	1
38	о мире как	1	1
39	к миру но	1	1
40	или во всяком	1	1
41	прежде всего в	1	1
42	дело в том	1	1
43	то есть это	1	1
44	и наконец на	1	1
45	раз и не	1	1
46	но ведь и	1	1
47	и в особенности	1	1
48	подобно тому как	2	1
49	но даже и	1	1
50	мы не найдем	1	1
51	о том как	1	1
52	в этом случае	1	1
53	сих пор еще	1	1
54	в нем и	1	1
55	же время он	1	1
56	он в сущности	3	1
57	как раз и	2	1
58	вполне понятно что	2	1
59	с точки зрения	2	1
60	и не может	2	1
61	в строгом смысле	1	1
62	бы то ни	3	1
63	он и не	2	1
64	но для этого	1	1
65	было бы привести	1	1
66	что в нем	1	1
67	за то что	1	1
68	или иной степени	2	1
69	одном слове и	1	1
70	но в плане	1	1
71	и нуждается в	1	1
72	может быть и	1	1
73	с таким же	1	1
74	уже говорили что	3	1
75	в своей статье	1	1
76	там где он	2	1
77	в этих тонах	1	1
78	то ни было	3	1
79	в высшей степени	3	1
80	друг другу в	1	1
81	то есть все	1	1
82	и в этом	2	1
83	как будто бы	1	1
84	со столом и	1	1
85	не только для	1	1
86	в одном слове	1	1
87	во всех отношениях	1	1
88	то что он	1	1
89	или иной форме	2	1
90	это конечно не	1	1
91	во всяком случае	4	1
92	же время не	3	1
93	и т.п но	1	1
94	для правильного понимания	1	1
95	он не видит	1	1
96	с другой стороны	3	1
97	но на самом	4	1
98	в его целом	2	1
99	мы видели что	1	1
100	в свое время	1	1
101	не могла не	1	1
102	по ту сторону	1	1
103	с одной из	1	1
104	между этими двумя	1	1
105	и тут же	1	1
106	что может быть	1	1
107	и вместе с	1	1
108	в свою очередь	1	1
109	и не хочет	1	1
110	к нему и	4	1
111	но и для	1	1
112	с самого начала	8	1
113	и в самом	3	1
114	в обычном смысле	2	1
115	но и не	1	1
116	например в том	1	1
117	но все эти	1	1
118	это как бы	1	1
119	в приведенном отрывке	1	1
120	мы уже указывали	1	1
121	для него как	1	1
122	но все же	2	1
123	в них не	1	1
124	в том что	2	1
125	что и в	1	1
126	как мы знаем	2	1
127	и в другом	1	1
