N	3gram	Propp_Isto_6	Morfolog
1	и т д	8	47
2	в этих случаях	1	13
3	в этом случае	6	9
4	не может быть	3	8
5	в иное царство	5	6
6	подобно тому как	1	5
7	наряду с этим	1	5
8	таким образом мы	1	5
9	по отношению к	2	4
10	не может считаться	1	4
11	т д но	1	4
12	а также и	1	4
13	с другой стороны	8	4
14	тем не менее	1	4
15	имеем в сказке	1	4
16	случай мы имеем	2	3
17	в последнем случае	1	3
18	независимо от того	1	3
19	может быть разрешен	1	3
20	но все же	2	3
21	как и в	2	3
22	в обоих случаях	1	2
23	отсюда видно что	2	2
24	более или менее	1	2
25	в тех случаях	3	2
26	сказке о жар-птице	1	2
27	здесь можно наблюдать	1	2
28	точно так же	2	2
29	можно заметить что	1	2
30	то время как	3	2
31	с одной стороны	7	2
32	на первый взгляд	1	2
33	друг на друга	1	2
34	это не значит	1	2
35	в сказке о	3	2
36	в то время	3	2
37	тех случаях когда	3	2
38	не значит что	1	2
39	летит по воздуху	1	2
40	для того чтобы	1	2
41	в том что	5	2
42	т д в	1	2
43	не означает что	1	1
44	идет со мной	1	1
45	кто кого перевесит	1	1
46	входить так как	1	1
47	принесть его в	1	1
48	ни взгадать ни	1	1
49	было зажжено великое	1	1
50	в подобных случаях	1	1
51	в подземное царство	1	1
52	с ними и	1	1
53	взять с собой	1	1
54	со мной на	1	1
55	огненных змеев на	1	1
56	враждебного отношения к	1	1
57	колеснице сидит королевна	1	1
58	этом нет необходимости	1	1
59	по существу и	1	1
60	т д здесь	1	1
61	этот может быть	1	1
62	то это значит	1	1
63	уже не может	1	1
64	быть поставлен вопрос	1	1
65	что ежели принесть	1	1
66	небо и землю	1	1
67	зажжено великое множество	1	1
68	но то что	1	1
69	такой красы неописанной	1	1
70	он показывает что	1	1
71	том что он	1	1
72	о том как	3	1
73	что иное как	1	1
74	как бы в	1	1
75	то же можно	1	1
76	до сих пор	4	1
77	сих пор не	1	1
78	случай который может	1	1
79	уже видели выше	1	1
80	в таком случае	1	1
81	герой получает от	1	1
82	упряжи шесть огненных	1	1
83	для этой цели	1	1
84	на тот свет	1	1
85	и небо и	1	1
86	красы неописанной что	1	1
87	премудрая такой красы	1	1
88	но это не	1	1
89	было так чудно	1	1
90	можно было бы	2	1
91	на колеснице сидит	1	1
92	змеев на колеснице	1	1
93	это перо было	1	1
94	на первом месте	1	1
95	мной на весы	1	1
96	комбинируются друг с	1	1
97	одно и то	1	1
98	в сказке сказать	1	1
99	который может быть	1	1
100	можно сказать о	1	1
101	золотая колесница в	1	1
102	так чудно и	1	1
103	этот случай с	1	1
104	землю летит по	1	1
105	перо это перо	1	1
106	королевна елена премудрая	1	1
107	змей может быть	1	1
108	в данном случае	3	1
109	в свое царство	1	1
110	к заключению что	3	1
111	на этот вопрос	1	1
112	другой стороны у	1	1
113	его в темную	1	1
114	же можно сказать	2	1
115	и то же	1	1
116	в дальний путь	1	1
117	можно предположить что	1	1
118	с этим в	2	1
119	в некоторых случаях	2	1
120	он представляет собой	1	1
121	может быть дано	1	1
122	может фигурировать и	1	1
123	что ни вздумать	1	1
124	иван-царевич идет со	1	1
125	в том покое	1	1
126	оно так сияло	1	1
127	елена премудрая такой	1	1
128	так сияло как	1	1
129	т д все	1	1
130	не представляет собой	1	1
131	во всяком случае	2	1
132	могут быть зафиксированы	1	1
133	как на пример	1	1
134	и светло что	1	1
135	сияло как бы	1	1
136	мы можем наблюдать	2	1
137	но так как	3	1
138	мы уже видели	3	1
139	осияло и небо	1	1
140	в других сказках	1	1
141	том покое было	1	1
142	тридевять земель в	2	1
143	есть не что	1	1
144	взгадать ни в	1	1
145	неописанной что ни	1	1
146	здесь можно усмотреть	1	1
147	бы в том	1	1
148	воздуху золотая колесница	1	1
149	принадлежат к самым	1	1
150	вздумать ни взгадать	1	1
151	шесть огненных змеев	1	1
152	в приведенных случаях	1	1
153	и землю летит	1	1
154	светло что ежели	1	1
155	похожи друг на	1	1
156	в точности соответствует	1	1
157	и как будто	1	1
158	между героем и	1	1
159	весы кто кого	1	1
160	нам еще пригодится	1	1
161	мы имеем в	4	1
162	о том что	4	1
163	то что не	1	1
164	чудно и светло	1	1
165	по воздуху золотая	1	1
166	и вот мы	1	1
167	то оно так	1	1
168	в других случаях	1	1
169	это значит что	1	1
170	ни в сказке	1	1
171	даже в тех	2	1
172	пусть иван-царевич идет	1	1
173	можно сказать что	1	1
174	том что герой	1	1
175	мы можем указать	1	1
176	на то что	1	1
177	великое множество свеч	1	1
178	покое было зажжено	1	1
179	в другое место	1	1
180	такой случай мы	1	1
181	за тридевять земель	3	1
182	сидит королевна елена	1	1
183	ни вздумать ни	1	1
184	из этих двух	1	1
185	другой стороны оно	1	1
186	ежели принесть его	1	1
187	не что иное	1	1
188	может быть поставлен	1	1
189	друг с другом	1	1
190	в упряжи шесть	1	1
191	на русском языке	1	1
192	колесница в упряжи	1	1
193	здесь как и	1	1
194	на весы кто	1	1
195	что и в	2	1
196	перо было так	1	1
197	того или другого	1	1
