N	2gram	Vygotskiy__3	Marksizm
1	точки зрения	16	34
2	может быть	19	26
3	и не	10	26
4	не может	7	24
5	с точки	9	20
6	и в	38	19
7	и его	6	19
8	таким образом	12	17
9	в этом	13	16
10	как бы	14	15
11	как мы	7	13
12	как и	8	12
13	если мы	6	11
14	так и	1	11
15	и для	4	11
16	самом деле	21	10
17	в нем	4	10
18	в слове	1	10
19	в самом	25	10
20	только в	4	9
21	для него	2	9
22	в результате	1	9
23	все же	8	8
24	не только	12	8
25	при этом	4	8
26	друг друга	1	8
27	до сих	6	8
28	но и	5	8
29	сих пор	5	8
30	то что	35	8
31	во всех	4	7
32	в ее	7	7
33	но в	3	7
34	все эти	4	7
35	и те	1	7
36	то же	10	7
37	а не	7	7
38	так же	2	7
39	отнюдь не	2	6
40	кроме того	1	6
41	так сказать	5	6
42	мы не	5	6
43	ничего не	2	6
44	и здесь	6	6
45	в его	5	6
46	в том	25	6
47	другой стороны	5	6
48	того же	3	6
49	отличие от	1	5
50	конечно не	4	5
51	по преимуществу	2	5
52	в отличие	1	5
53	не в	12	5
54	того чтобы	9	5
55	ничего общего	1	5
56	те же	1	5
57	и все	10	5
58	этот вопрос	1	5
59	ясно что	6	5
60	в начале	1	5
61	в конце	2	5
62	вовсе не	8	5
63	с другой	7	5
64	именно в	1	5
65	до конца	2	5
66	мы знаем	1	5
67	и потому	1	5
68	хотя бы	2	5
69	к этому	3	5
70	во всяком	2	5
71	и на	6	4
72	нет и	1	4
73	как в	4	4
74	и тот	1	4
75	здесь мы	4	4
76	не будет	1	4
77	было бы	12	4
78	не столько	1	4
79	мысли и	1	4
80	самого начала	6	4
81	не является	1	4
82	в ней	15	4
83	с самого	6	4
84	еще не	1	4
85	только на	1	4
86	для того	8	4
87	далеко не	3	4
88	и между	4	4
89	как же	2	4
90	с этим	8	4
91	в данном	2	4
92	что же	2	4
93	дело идет	1	4
94	тот же	3	4
95	а в	7	4
96	отношении к	1	4
97	между ними	1	4
98	и эта	1	4
99	сказать что	4	4
100	что в	20	4
101	на самом	2	3
102	он может	2	3
103	и есть	1	3
104	между двумя	1	3
105	не имеют	2	3
106	высшей степени	1	3
107	в сущности	10	3
108	один и	1	3
109	в истории	2	3
110	целый ряд	2	3
111	и как	8	3
112	и к	3	3
