N	2gram	Vygotskiy__5	Analitik
1	в качестве	2	31
2	может быть	11	29
3	в том	27	27
4	не может	9	22
5	и не	6	21
6	в частности	4	19
7	и в	30	18
8	но и	6	17
9	а не	8	17
10	представляет собой	1	16
11	не только	16	15
12	не в	8	14
13	в этом	14	13
14	как и	6	13
15	в его	4	13
16	при этом	8	12
17	том что	21	12
18	литературное произведение	1	12
19	в себе	5	11
20	то есть	13	11
21	состоит в	3	11
22	но не	7	10
23	то же	7	9
24	иначе говоря	1	9
25	в то	2	9
26	а в	4	9
27	произведение искусства	6	9
28	есть не	4	8
29	но в	5	8
30	нуждается в	1	8
31	в той	3	8
32	не есть	4	8
33	том чтобы	2	7
34	к тому	8	7
35	этого слова	1	7
36	мы имеем	8	6
37	в сущности	12	6
38	по отношению	2	6
39	отличие от	2	6
40	в самом	14	6
41	это не	3	6
42	далеко не	1	6
43	точки зрения	7	6
44	в своей	4	6
45	в отличие	2	6
46	в основе	7	6
47	эстетический объект	3	6
48	той или	2	6
49	должен быть	2	6
50	в себя	2	6
51	времени и	3	6
52	только в	5	6
53	себя в	1	6
54	то что	37	6
55	или иной	2	6
56	прежде всего	4	6
57	художественного произведения	3	5
58	в их	3	5
59	что иное	2	5
60	и на	3	5
61	иное как	2	5
62	и как	7	5
63	в произведении	1	5
64	в целом	5	5
65	в этой	5	5
66	и его	6	5
67	имеет место	3	5
68	о том	10	5
69	сводится к	5	5
70	и того	2	5
71	между тем	1	5
72	и т.п	1	5
73	как бы	19	5
74	художественное произведение	5	5
75	отношению к	1	5
76	что в	24	5
77	того же	2	4
78	не что	2	4
79	из того	3	4
80	столь же	1	4
81	все же	7	4
82	тому же	1	4
83	с точки	2	4
84	по себе	7	4
85	имеем дело	1	4
86	в области	1	4
87	ни в	3	4
88	могут быть	8	4
89	так и	3	4
90	не с	2	4
91	в другом	3	4
92	с другой	9	4
93	в конечном	1	4
94	искусства в	2	4
95	того что	8	4
96	дело с	5	4
97	эстетической деятельности	1	4
98	уже не	1	4
99	конечном счете	1	4
100	для того	20	4
101	именно в	6	4
102	себя и	2	4
103	во времени	1	4
104	вместе с	12	4
105	из которых	4	4
106	исходя из	2	4
107	эстетическим объектом	1	4
108	и т	7	3
109	одним из	1	3
110	и есть	5	3
111	говоря и	1	3
112	в полной	2	3
113	во внешнем	2	3
114	если в	1	3
115	в художественном	1	3
116	вступает в	1	3
117	и к	4	3
118	в нашем	2	3
119	как он	2	3
120	в нем	7	3
121	он не	3	3
122	в силу	3	3
123	таким образом	20	3
124	бы быть	1	3
125	полной мере	1	3
126	того или	1	3
127	даже в	1	3
128	в котором	2	3
129	всякий раз	2	3
130	однако в	1	3
131	того чтобы	20	3
132	т п	3	3
133	смысл его	1	3
134	того и	1	3
135	о нем	1	3
136	в таком	3	3
137	как будто	6	3
138	или ином	1	3
139	не могут	3	3
140	в состав	3	3
141	оно может	1	3
142	могла бы	1	3
143	в собственном	1	3
144	если бы	11	3
145	означает что	1	3
146	к нему	1	3
147	с его	2	3
148	том или	1	3
149	еще не	5	3
150	и представляет	1	3
151	это означает	2	3
152	с одной	12	3
153	вопроса о	2	3
154	обратиться к	5	3
155	от себя	1	3
156	никто не	1	3
157	что и	3	3
158	одной стороны	12	3
159	а с	5	3
160	что не	1	3
