N	3gram	Losev_Prob_5	Istorich
1	и т д	1	15
2	с другой стороны	5	7
3	до сих пор	2	5
4	в том что	8	5
5	тем не менее	5	5
6	что иное как	3	3
7	в данном случае	2	3
8	в связи с	7	3
9	не что иное	3	3
10	состоит в том	1	2
11	по отношению к	2	2
12	точно так же	3	2
13	что и здесь	1	2
14	чем перейти к	1	2
15	с одной стороны	3	2
16	то время как	3	2
17	и то что	3	2
18	во всяком случае	2	2
19	только в связи	1	2
20	мы увидим ниже	1	2
21	но тем не	1	2
22	таким образом мы	1	2
23	в то время	3	2
24	о том что	9	2
25	но все же	2	2
26	к тому же	1	2
27	все еще не	1	1
28	то что и	1	1
29	хотя и не	1	1
30	всего дома и	1	1
31	он все же	1	1
32	в том числе	2	1
33	во всем мире	1	1
34	уже не в	1	1
35	в силу того	1	1
36	с этой точки	1	1
37	с точки зрения	8	1
38	к людям и	1	1
39	но и в	2	1
40	как мы увидим	1	1
41	никак не мог	2	1
42	в таком случае	2	1
43	можно было бы	1	1
44	с тех пор	1	1
45	вместе с тем	3	1
46	в том смысле	1	1
47	не только в	1	1
48	мы находим и	2	1
49	том что и	1	1
50	том что делается	1	1
51	и должно было	1	1
52	так или иначе	1	1
53	в такой же	1	1
54	все же не	3	1
55	на землю и	1	1
56	из земли а	1	1
57	перед тем как	1	1
58	и в том	1	1
59	этой точки зрения	1	1
60	а так как	1	1
61	от них же	1	1
62	силу того что	1	1
63	то обстоятельство что	1	1
64	за что он	1	1
65	одной стороны он	1	1
66	и вместе с	1	1
67	это и есть	1	1
68	на самом деле	1	1
69	равно как и	2	1
70	не может быть	2	1
71	с самого начала	1	1
72	можно сказать что	3	1
73	также и в	2	1
74	на то что	2	1
75	в большинстве случаев	1	1
76	после того как	3	1
77	что не все	1	1
78	он все еще	1	1
79	что представление о	1	1
80	о том чтобы	1	1
81	их похожими на	1	1
