N	2gram	Bakhtin_Fr_1	Psycholo
1	и в	65	38
2	то что	3	35
3	в том	16	25
4	в самом	4	25
5	самом деле	3	21
6	что в	3	20
7	может быть	6	19
8	на то	1	16
9	точки зрения	7	16
10	в ней	6	15
11	то есть	45	15
12	том что	6	14
13	как бы	22	14
14	потому что	5	14
15	в этом	15	13
16	в этой	4	13
17	не только	10	12
18	было бы	1	12
19	не в	4	12
20	мы видим	2	12
21	что он	3	11
22	то же	1	10
23	в сущности	16	10
24	и не	22	10
25	и все	5	10
26	о которых	1	9
27	с точки	3	9
28	того чтобы	1	9
29	с этим	1	8
30	все же	6	8
31	и как	1	8
32	говорит что	1	8
33	как и	5	8
34	в одном	5	8
35	видим что	1	8
36	и это	2	8
37	вовсе не	18	8
38	как раз	3	8
39	для того	1	8
40	для нас	4	8
41	мы уже	12	7
42	с другой	3	7
43	не может	3	7
44	все то	1	7
45	как мы	6	7
46	в ее	3	7
47	между тем	5	7
48	а не	1	7
49	и на	11	6
50	в которых	1	6
51	как это	1	6
52	и если	1	6
53	он не	2	6
54	она не	1	6
55	и его	10	6
56	к тому	2	6
57	и здесь	3	6
58	о том	2	6
59	один из	1	6
60	с одной	2	6
61	из них	4	6
62	так как	6	6
63	до сих	4	6
64	которых мы	1	6
65	там где	1	6
66	он говорит	1	6
67	мы не	1	5
68	время в	2	5
69	в своем	8	5
70	в которой	1	5
71	так сказать	4	5
72	на этом	1	5
73	несмотря на	2	5
74	в своей	5	5
75	в его	9	5
76	в какой	1	5
77	но и	10	5
78	одной стороны	2	5
79	в той	5	5
80	сих пор	4	5
81	или в	2	5
82	другой стороны	1	5
83	совершенно не	4	5
84	на деле	1	4
85	во всех	9	4
86	как в	5	4
87	в целом	2	4
88	все эти	10	4
89	в тех	3	4
90	раз в	1	4
91	в себе	3	4
92	в нем	13	4
93	при этом	6	4
94	здесь мы	1	4
95	она была	3	4
96	не могли	1	4
97	что с	1	4
98	одна из	1	4
99	из него	1	4
100	никогда не	6	4
101	в самой	3	4
102	в виду	3	4
103	что и	1	4
104	только в	7	4
105	конечно не	1	4
106	у него	1	4
107	и даже	8	4
108	и лессинг	1	4
109	из которых	1	4
110	по своему	8	4
111	в течение	1	4
112	того что	2	4
113	и для	2	4
114	речь идет	1	4
115	сказать что	6	4
116	в своих	5	4
117	по его	3	3
118	из всех	2	3
119	и значение	1	3
120	оба эти	1	3
121	и заставляет	1	3
122	что как	1	3
123	что по	1	3
124	и к	4	3
125	где она	1	3
126	но в	14	3
127	из этих	2	3
128	не к	2	3
129	могла бы	1	3
130	что все	1	3
131	конечно в	2	3
132	бы в	1	3
133	его в	7	3
134	в них	5	3
135	далеко не	3	3
136	без всяких	1	3
137	мы говорили	1	3
138	место в	1	3
139	в то	1	3
140	в основе	8	3
141	и конечно	1	3
142	на это	1	3
143	где он	1	3
144	наряду с	2	3
145	он был	2	3
146	из одного	1	3
147	под маской	1	3
148	этот второй	1	3
149	и только	1	3
150	здесь не	1	3
151	уже говорили	7	3
152	дано в	1	3
