N	2gram	Losev_Dial_4	FransuaR
1	и в	15	56
2	в романе	1	21
3	в его	4	18
4	таким образом	5	17
5	все эти	3	15
6	в этом	11	14
7	в том	11	13
8	так и	5	13
9	в то	6	12
10	и его	7	12
11	то же	9	11
12	вещей и	1	11
13	в них	2	11
14	до конца	1	11
15	как бы	14	11
16	мы уже	3	10
17	еще не	4	10
18	же время	6	10
19	в самом	2	9
20	и не	30	9
21	только в	7	9
22	но и	4	9
23	в сущности	5	8
24	во всех	2	8
25	не только	8	8
26	в нем	5	8
27	и с	4	8
28	и их	2	8
29	и даже	6	8
30	все это	9	8
31	том что	10	8
32	и на	5	7
33	как мы	1	7
34	в частности	2	7
35	той же	5	6
36	в ее	2	6
37	в этой	4	6
38	но в	3	6
39	точки зрения	14	6
40	вовсе не	6	6
41	мы видим	4	6
42	связи с	1	6
43	прежде всего	11	6
44	в той	1	6
45	все они	1	6
46	и все	11	6
47	потому что	10	6
48	с ее	10	5
49	с его	5	5
50	в пределах	1	5
51	он не	1	5
52	роль в	1	5
53	мы видели	1	5
54	такой же	1	5
55	в отношении	2	5
56	в процессе	1	5
57	никогда не	2	5
58	в области	3	5
59	один из	4	5
60	ни с	4	5
61	не было	2	5
62	как и	7	5
63	в результате	6	5
64	что в	7	5
65	есть и	3	5
66	и потому	3	4
67	в ней	5	4
68	за пределы	3	4
69	в которой	2	4
70	что это	13	4
71	в себе	8	4
72	при этом	2	4
73	их в	1	4
74	что все	4	4
75	переходим к	1	4
76	и ее	8	4
77	и более	1	4
78	даже в	1	4
79	одна из	1	4
80	того чтобы	5	4
81	во всем	2	4
82	в духе	1	4
83	вещи и	2	4
84	и которые	1	4
85	и других	1	4
86	о том	5	4
87	с одной	1	4
88	в качестве	2	4
89	конечно не	2	4
90	так как	14	4
91	в особенности	4	4
92	в основе	10	4
93	в свете	5	4
94	в своих	1	4
95	в их	3	3
96	конечно и	1	3
97	на них	1	3
98	явлениями и	1	3
99	не просто	7	3
100	в едином	1	3
101	в своем	5	3
102	перед нами	6	3
103	кроме того	2	3
104	и наконец	3	3
105	третьей и	1	3
106	главным образом	2	3
107	всех этих	1	3
108	и самый	1	3
109	не мог	2	3
110	не в	8	3
111	но он	1	3
112	новое и	1	3
113	и о	8	3
114	мы наблюдаем	1	3
115	и здесь	1	3
116	все его	1	3
117	видели что	1	3
118	одной из	2	3
119	так что	6	3
120	уже не	9	3
121	был бы	2	3
122	мы находим	2	3
123	что и	6	3
124	может быть	17	3
125	что для	1	3
126	сказать что	6	3
127	не были	1	3
128	в связи	1	3
129	бы в	4	3
130	то что	16	3
131	также и	4	2
132	и то	3	2
133	на самом	1	2
134	действительности и	1	2
135	их и	1	2
136	для своего	1	2
137	мы не	9	2
138	почти все	1	2
139	первый план	1	2
140	конечно в	1	2
141	с другой	1	2
142	значение и	1	2
143	себе и	2	2
144	что они	4	2
145	вот как	2	2
146	как к	1	2
147	хотя и	6	2
148	когда он	3	2
149	целый ряд	1	2
150	и как	4	2
151	в груди	1	2
152	бы и	3	2
153	за это	1	2
154	в нашем	1	2
155	с их	4	2
156	что одна	1	2
157	что она	5	2
158	все те	1	2
159	и еще	1	2
160	в виде	3	2
161	не как	4	2
162	людей и	1	2
163	но дело	1	2
164	его в	1	2
165	здесь как	1	2
166	и была	1	2
167	ни в	8	2
168	с тем	4	2
169	между собою	2	2
170	и при	2	2
171	в своей	3	2
172	в котором	2	2
173	с точки	9	2
174	в которых	1	2
175	мир и	4	2
176	друг другу	1	2
177	если бы	6	2
178	не могли	2	2
179	дело в	1	2
180	дело не	1	2
181	того как	2	2
182	что на	2	2
183	в каком	5	2
184	фактов и	1	2
185	ни о	3	2
186	той или	4	2
187	нашей работы	1	2
188	данном случае	1	2
189	и явления	1	2
190	только не	3	2
191	картина мира	1	2
192	и совершенно	1	2
193	могла быть	1	2
194	с ним	3	2
195	образом в	1	2
196	и постепенно	1	2
197	его жизни	1	2
198	можно сказать	5	2
199	и во	2	2
200	к нему	1	2
201	этот момент	3	2
202	во всей	2	2
203	было бы	9	2
204	но с	1	2
205	что он	7	2
206	очень много	2	2
207	это не	12	2
208	и тела	1	2
209	судить о	1	2
210	ничто не	2	2
211	уже в	1	2
212	в известном	1	2
213	из них	2	2
214	точка зрения	1	2
215	в одном	4	2
216	как раз	4	2
217	для того	5	2
218	человека и	2	2
219	индивидуальность и	1	2
220	возможно что	1	2
221	видим что	4	2
222	говорит о	3	2
223	них и	1	2
224	то ни	4	2
225	его как	2	2
226	знания и	5	2
227	не может	11	2
228	о себе	1	2
229	вместе с	2	2
230	так же	4	2
231	нет ни	3	2
232	из которых	3	2
233	в данном	3	2
234	а не	18	2
235	с этой	2	2
236	но это	4	2
237	все же	2	2
238	и для	5	2
239	мира и	1	2
240	а в	1	2
241	другой стороны	2	2
242	является и	1	2
243	к этому	3	2
244	смысле слова	1	1
245	то на	3	1
246	речь идет	1	1
247	говоря о	1	1
248	лишь ее	1	1
249	предполагает что	1	1
250	в этот	2	1
251	всегда во	1	1
252	сил и	1	1
253	этого последнего	1	1
254	идет о	1	1
255	самих событий	1	1
256	он всегда	2	1
257	и абсолютно	3	1
258	как чистое	2	1
259	а как	2	1
260	при анализе	1	1
261	это что	1	1
262	бы что	1	1
263	вопрос о	2	1
264	из своих	1	1
265	науки и	2	1
266	сущности это	1	1
267	память о	1	1
268	каждый отдельный	1	1
269	он как	1	1
270	равно как	2	1
271	так чтобы	3	1
272	земля в	1	1
273	время только	1	1
274	то это	1	1
275	своему пределу	1	1
276	жизни это	1	1
277	к своему	2	1
278	все остальное	1	1
279	собой в	1	1
280	не нужно	2	1
281	в чем	8	1
282	явлений с	3	1
283	мы еще	2	1
284	которых один	1	1
285	но когда	1	1
286	гл ix	2	1
287	с отцом	1	1
288	в новом	1	1
289	можно прямо	1	1
290	себя в	2	1
291	одного и	1	1
292	чем же	2	1
293	пожалуй даже	1	1
294	в одной	1	1
295	эта связь	1	1
296	как в	3	1
297	значение хотя	1	1
298	для всех	3	1
299	стороны и	1	1
300	пределах одной	1	1
301	что нет	1	1
302	что по	2	1
303	было только	1	1
304	говорит не	1	1
305	не можем	1	1
306	да будет	1	1
307	та же	3	1
