N	2gram	Bakhtin_Fr_2	Myslijsy
1	потому что	1	52
2	то есть	32	42
3	и в	49	39
4	может быть	5	27
5	в том	3	26
6	т с	1	25
7	только в	13	25
8	не может	7	22
9	что в	2	22
10	не только	17	21
11	так как	6	21
12	а не	1	21
13	в нем	9	20
14	но и	13	20
15	и не	15	18
16	языка и	1	17
17	том что	4	16
18	так что	1	16
19	в этом	15	15
20	не в	1	15
21	если бы	1	14
22	по отношению	1	13
23	в себе	4	13
24	таким образом	7	13
25	так и	6	13
26	отношению к	1	13
27	было бы	3	12
28	есть только	1	11
29	как в	1	10
30	то что	6	10
31	что не	1	10
32	в человеке	1	10
33	не есть	1	10
34	но в	4	9
35	как и	11	9
36	тогда когда	1	9
37	могут быть	2	9
38	для нас	1	9
39	там же	2	9
40	тем что	4	9
41	но не	5	8
42	точки зрения	6	8
43	в одном	3	8
44	того что	1	8
45	вместе с	2	8
46	в ней	2	7
47	в истории	6	7
48	же с	2	7
49	духа и	3	7
50	это не	1	7
51	в этих	4	7
52	на язык	1	7
53	с другой	4	7
54	то же	7	6
55	независимо от	1	6
56	все же	7	6
57	и как	1	6
58	бы не	1	6
59	при этом	5	6
60	и по	1	6
61	не менее	1	6
62	того как	2	6
63	что и	1	6
64	еще не	2	6
65	по мере	1	6
66	как бы	11	6
67	во всех	6	5
68	только тогда	1	5
69	с тем	1	5
70	несмотря на	3	5
71	и его	17	5
72	в его	18	5
73	вовсе не	10	5
74	что человек	1	5
75	так же	2	5
76	и потому	5	5
77	быть только	1	5
78	но это	2	5
79	и для	1	5
80	а в	4	5
81	другой стороны	3	5
82	все остальные	1	4
83	из этих	5	4
84	мы видели	3	4
85	в то	6	4
86	никогда не	5	4
87	же время	6	4
88	во всем	3	4
89	не могут	1	4
90	к тому	1	4
91	смысле в	1	4
92	бы в	1	4
93	слов и	1	4
94	с нею	1	4
95	то на	1	4
96	и других	3	4
97	для него	9	4
98	в более	1	4
99	не было	4	4
100	и даже	2	4
101	прежде всего	19	4
102	притом не	1	4
103	там где	4	4
104	тому как	2	4
105	в смысле	2	4
106	не более	1	4
107	мы видим	1	4
108	в свою	1	4
109	в своих	4	4
110	того же	1	3
111	только потому	1	3
112	должна быть	1	3
113	и то	1	3
114	относится к	5	3
115	в своем	5	3
116	хотя и	2	3
117	что по	1	3
118	в самом	3	3
119	думать что	2	3
120	что слово	2	3
121	он не	1	3
122	подобно тому	2	3
123	так например	2	3
124	что все	1	3
125	в мире	2	3
126	той же	1	3
127	и с	6	3
128	в жизни	4	3
129	в них	13	3
130	в этой	10	3
131	не мог	1	3
132	в своей	5	3
133	и без	2	3
134	с точки	5	3
135	и той	1	3
136	бытия и	1	3
137	она не	1	3
138	для того	1	3
139	с и	1	3
140	свободы и	1	3
141	этих последних	3	3
142	как она	1	3
143	оно не	1	3
144	для себя	1	3
145	и это	3	3
146	с самого	1	3
147	и вообще	3	3
148	с ним	4	3
149	одной и	1	3
150	и во	4	3
151	в создании	1	3
152	с одной	3	3
153	из которого	1	3
154	судить о	1	3
155	только на	1	3
156	одно из	1	3
157	и их	1	3
158	никто не	2	3
159	эти явления	2	3
160	что для	3	3
161	быть названо	1	3
162	связи с	2	3
163	все более	1	3
164	но оно	1	3
165	в самой	2	3
166	одной стороны	3	3
167	к которому	1	3
168	и от	1	3
169	развития и	1	3
170	и все	3	3
171	мы должны	2	3
172	сказать что	6	3
173	по поводу	2	3
174	как на	4	3
175	во всяком	2	3
176	ко всем	1	2
177	одним из	2	2
178	по времени	1	2
179	и есть	1	2
180	тем же	1	2
181	видеть в	2	2
182	его только	2	2
183	есть не	1	2
184	в сущности	8	2
185	проявляется в	1	2
186	есть для	2	2
187	которое он	1	2
188	живых существ	1	2
189	мы будем	1	2
190	значение и	1	2
191	за пределы	2	2
192	что во	1	2
193	выйти из	1	2
194	в течение	3	2
195	более и	1	2
196	необходимости и	1	2
197	на что	1	2
198	в которой	1	2
199	в целом	1	2
200	образом и	1	2
201	есть как	1	2
202	что к	1	2
203	на то	2	2
204	времен и	1	2
205	не могла	1	2
206	так сказать	1	2
207	мы можем	2	2
