N	2gram	Propp_Isto_2	Myslijsy
1	потому что	9	49
2	для нас	4	31
3	и в	15	24
4	может быть	17	23
5	то что	12	20
6	и не	11	19
7	в том	6	18
8	а не	5	18
9	что в	12	16
10	не только	18	15
11	по себе	1	15
12	при этом	4	13
13	не в	7	13
14	было бы	5	13
15	то же	10	12
16	но не	2	12
17	мы можем	8	12
18	не может	5	12
19	мы не	3	11
20	таким образом	7	11
21	вместе с	7	11
22	что и	6	11
23	что мы	3	11
24	только в	6	11
25	тогда как	1	10
26	как в	5	10
27	в себе	4	10
28	так что	6	10
29	так как	14	10
30	в нем	7	9
31	вовсе не	1	9
32	но и	14	9
33	как бы	6	9
34	точно так	6	9
35	и на	4	8
36	а только	1	8
37	в этом	11	8
38	том что	7	8
39	в одно	1	8
40	могут быть	2	8
41	а в	12	8
42	во всех	2	7
43	с этим	5	7
44	как и	2	7
45	того как	4	7
46	не могут	1	7
47	прежде всего	5	7
48	тем что	4	7
49	того что	3	7
50	и т	19	6
51	и как	1	6
52	в состоянии	3	6
53	тем не	1	6
54	в то	1	6
55	связи с	8	6
56	и только	2	6
57	не можем	1	6
58	в одном	5	6
59	заметить что	2	6
60	с другой	2	6
61	не было	2	6
62	этого слова	1	6
63	в свою	1	6
64	что они	10	5
65	все же	9	5
66	уже в	2	5
67	на то	3	5
68	есть не	1	5
69	не менее	1	5
70	с ним	1	5
71	так и	5	5
72	по мере	3	5
73	о том	3	5
74	с другими	2	5
75	тот же	1	5
76	слова в	2	5
77	из них	2	5
78	в них	1	5
79	в природе	1	5
80	что не	1	5
81	и их	2	5
82	только для	1	5
83	же в	1	5
84	в которой	2	5
85	сам по	1	4
86	нам кажется	1	4
87	в самом	1	4
88	еще не	9	4
89	но в	6	4
90	уже не	1	4
91	из этих	3	4
92	одно время	1	4
93	как он	3	4
94	так сказать	2	4
95	главным образом	2	4
96	и если	2	4
97	в нее	2	4
98	с тем	9	4
99	такой же	2	4
100	в котором	5	4
101	сих пор	7	4
102	между прочим	3	4
103	они не	4	4
104	тем самым	2	4
105	образом в	1	4
106	подобно тому	3	4
107	одна из	2	4
108	мере того	2	4
109	в некоторых	2	4
110	так в	3	4
111	никогда не	15	4
112	и что	6	4
113	в животных	7	4
114	что он	24	4
115	с одной	4	4
116	указания на	1	4
117	как кажется	1	4
118	и вместе	2	4
119	в других	3	4
120	до сих	6	4
121	там где	1	4
122	тому как	3	4
123	от него	1	4
124	во время	2	4
125	себе не	1	4
126	в таком	1	4
127	например в	2	3
128	и то	2	3
129	той же	2	3
130	полагает что	1	3
131	но она	1	3
132	то это	6	3
133	не совсем	3	3
134	же что	1	3
135	что его	1	3
136	со стороны	1	3
137	что это	6	3
138	в целом	1	3
139	что она	5	3
140	т д	18	3
141	оно должно	1	3
142	так например	1	3
143	человека в	2	3
144	могла бы	2	3
145	и может	2	3
146	его не	2	3
147	них не	1	3
148	его в	10	3
149	это не	2	3
150	далеко не	1	3
151	в эту	2	3
152	в этих	11	3
153	себе в	1	3
154	быть не	1	3
155	бы быть	1	3
156	в ней	4	3
157	на него	5	3
158	в каком	1	3
159	если мы	1	3
160	мог бы	3	3
161	том как	1	3
162	мы в	2	3
163	находится в	2	3
164	на вопрос	2	3
165	которые мы	1	3
166	и во	1	3
167	вслед за	1	3
168	одно из	2	3
169	входят в	1	3
170	что на	1	3
171	на ней	1	3
172	только по	1	3
173	одной стороны	3	3
174	смысле этого	2	3
175	но это	4	3
176	и для	2	3
177	то не	2	3
178	с ними	2	3
179	также что	2	2
180	самом деле	2	2
181	на самом	2	2
182	и есть	5	2
183	не имеют	1	2
184	бы что	1	2
185	вопрос о	4	2
186	с его	1	2
187	только после	4	2
188	тем как	1	2
189	то мы	2	2
190	не то	1	2
191	что за	1	2
192	не все	2	2
193	с которыми	1	2
194	по отношению	3	2
195	его на	2	2
196	все эти	4	2
197	и тот	1	2
198	но на	1	2
199	как оно	1	2
200	выражается в	1	2
201	всех этих	3	2
202	состоит в	2	2
203	но вместе	1	2
204	одной и	1	2
205	что ни	1	2
206	и по	2	2
207	но все	5	2
208	связанные с	1	2
209	в другом	9	2
210	в жизни	2	2
211	этого не	5	2
212	на звук	2	2
213	ни с	1	2
214	мы знаем	11	2
215	что такое	1	2
216	остается только	1	2
217	не столько	2	2
218	и той	1	2
219	но он	4	2
220	их в	2	2
221	или если	1	2
222	некоторых случаях	2	2
223	без участия	2	2
224	или что	1	2
225	а а	1	2
226	и его	3	2
227	сказать что	2	2
228	самого начала	2	2
229	того чтобы	2	2
230	к ней	2	2
231	на природу	1	2
232	во всем	1	2
233	мы бы	1	2
234	животных и	1	2
235	у нас	1	2
236	к таким	2	2
237	превращается в	2	2
238	когда мы	2	2
239	во все	1	2
240	его с	1	2
241	указывает на	1	2
242	и это	3	2
243	на другой	2	2
244	к нам	1	2
245	с каким	1	2
246	в себя	3	2
247	с самого	2	2
248	что у	2	2
249	после того	3	2
250	можно бы	1	2
251	и здесь	9	2
252	или от	1	2
253	близки к	1	2
254	образом мы	1	2
255	это было	1	2
256	связь между	1	2
257	слова для	1	2
258	и следовательно	1	2
259	если это	3	2
260	не зная	1	2
261	один из	8	2
262	мы видим	8	2
263	в какой	1	2
264	случаи когда	1	2
265	и они	4	2
266	в нашей	2	2
267	а это	1	2
268	а то	2	2
269	и других	1	2
270	друг друга	1	2
271	но что	1	2
272	у него	4	2
273	такие которые	1	2
274	себе представить	1	2
275	к которому	5	2
