N	2gram	Vinokur_St_3	Problemy
1	и не	10	31
2	и в	25	29
3	в его	12	24
4	может быть	19	24
5	в этом	24	22
6	а не	5	22
7	т е	8	21
8	в нем	1	19
9	точки зрения	7	19
10	как бы	6	19
11	для него	3	18
12	не только	12	15
13	то что	12	15
14	то же	5	14
15	не как	2	14
16	и его	3	14
17	рядом с	1	14
18	но и	9	14
19	в пределах	1	13
20	с точки	4	13
21	уже не	3	13
22	точка зрения	4	12
23	таким образом	10	12
24	как и	4	12
25	не может	7	12
26	в самом	2	10
27	этом смысле	4	10
28	в то	7	10
29	только в	6	10
30	в одном	1	10
31	там где	1	10
32	все эти	3	9
33	с его	3	9
34	все же	4	9
35	это не	7	9
36	если бы	4	9
37	же время	3	9
38	но не	2	9
39	что в	19	8
40	по себе	1	8
41	в каждом	4	8
42	в том	20	8
43	что он	19	8
44	потому что	5	8
45	до конца	3	8
46	в своем	1	8
47	в своей	4	8
48	а как	4	7
49	и на	6	7
50	за пределы	1	7
51	и как	1	7
52	но в	5	7
53	самого автора	1	7
54	зрения на	1	7
55	том что	15	7
56	не в	6	7
57	вовсе не	2	7
58	так и	5	7
59	в форме	2	7
60	прежде всего	10	7
61	а в	6	7
62	одним из	1	6
63	самом деле	2	6
64	так же	1	6
65	в одной	2	6
66	как в	6	6
67	в целом	4	6
68	что она	1	6
69	его в	1	6
70	несмотря на	3	6
71	точку зрения	2	6
72	в самой	1	6
73	могут быть	2	6
74	к нему	4	6
75	в конце	6	6
76	так как	3	6
77	как раз	3	6
78	все это	8	6
79	на самом	1	5
80	должна быть	1	5
81	той же	2	5
82	у него	9	5
83	он не	5	5
84	в плане	2	5
85	но все	2	5
86	было бы	7	5
87	он и	2	5
88	в сущности	2	5
89	или как	1	5
90	и это	5	5
91	и о	1	5
92	еще не	2	5
93	с ним	1	5
94	ничего не	4	5
95	между тем	6	5
96	в драме	2	5
97	именно в	1	5
98	и др	4	5
99	в творчестве	3	5
100	конце концов	3	5
101	во всяком	4	5
102	и т	8	4
103	идет о	1	4
104	поэтому и	1	4
105	так чтобы	2	4
106	тем как	2	4
107	и наконец	3	4
108	в этой	14	4
109	так сказать	2	4
110	должно быть	1	4
111	но эта	1	4
112	даже в	1	4
113	как мы	2	4
114	от того	2	4
115	все то	1	4
116	в произведении	1	4
117	и с	4	4
118	но у	1	4
119	из одного	1	4
120	в свете	1	4
121	в литературе	1	4
122	тем что	19	4
123	что и	1	4
124	не было	4	4
125	не на	2	4
126	его как	3	4
127	должна была	4	4
128	что же	1	4
129	но это	4	4
130	и для	4	4
131	в результате	2	4
132	они не	1	4
133	отношения к	1	3
134	отношении к	1	3
135	он может	2	3
136	например в	4	3
137	на материале	1	3
138	не во	1	3
139	в произведениях	2	3
140	и пр	13	3
141	кроме того	3	3
142	уже в	3	3
143	и до	1	3
144	на почве	5	3
145	художественного творчества	1	3
146	в их	3	3
147	они уже	1	3
148	тому что	3	3
149	на котором	2	3
150	одна из	2	3
151	на него	1	3
152	героев и	1	3
153	никогда не	2	3
154	этом отношении	4	3
155	в духе	2	3
156	отличается от	4	3
157	для его	2	3
158	и этим	1	3
159	приводит к	1	3
160	и здесь	3	3
161	все его	1	3
162	с другой	5	3
163	в них	5	3
164	ним и	1	3
165	была для	1	3
166	но как	2	3
167	в уста	2	3
168	и у	2	3
169	не из	1	3
170	всяком случае	4	3
171	ни в	5	3
172	т п	6	3
173	друг друга	1	3
174	только у	1	3
175	тому как	1	3
176	по существу	1	3
177	бы в	1	3
178	как вы	1	3
179	не дает	1	3
