N	3gram	Losev_Vlad_3	Problemy
1	с точки зрения	6	8
2	до сих пор	1	7
3	сам по себе	2	5
4	то же время	2	5
5	в то же	3	5
6	в отличие от	3	4
7	сама по себе	1	4
8	не может быть	6	4
9	в самом деле	1	4
10	более или менее	5	3
11	можно было бы	1	3
12	к тому же	5	3
13	с другой стороны	2	3
14	той или иной	1	3
15	из этих трех	2	2
16	в настоящее время	3	2
17	в этом смысле	3	2
18	том что он	1	2
19	как раз и	5	2
20	оно должно быть	2	2
21	это вовсе не	1	2
22	в письме к	1	2
23	может быть и	1	2
24	в конце концов	5	2
25	и то же	1	2
26	то время как	2	2
27	одно и то	1	2
28	тем не менее	9	2
29	в то время	4	2
30	ни в одном	1	2
31	на то что	2	2
32	о том как	1	1
33	вопрос почему же	1	1
34	не с точки	1	1
35	а следовательно и	1	1
36	он во многом	1	1
37	того что и	1	1
38	мы и в	1	1
39	и в жизни	1	1
40	иметь в виду	2	1
41	в виду что	1	1
42	дело в том	5	1
43	здесь перед нами	1	1
44	в этом последнем	1	1
45	к учению о	1	1
46	также и в	2	1
47	есть прежде всего	2	1
48	в том числе	1	1
49	в том и	1	1
50	так что в	1	1
51	он не только	1	1
52	то же самое	1	1
53	в том же	1	1
54	одной стороны и	2	1
55	же как и	1	1
56	и если мы	1	1
57	сих пор не	1	1
58	в таком случае	2	1
59	хотя бы и	3	1
60	во всей истории	1	1
61	у него в	4	1
62	бы то ни	3	1
63	у него не	1	1
64	в себе и	2	1
65	что в нем	1	1
66	резко отличается от	1	1
67	он тоже не	1	1
68	и не в	1	1
69	письме к страхову	1	1
70	у него нет	1	1
71	возникает вопрос о	1	1
72	так что этот	1	1
73	не говорит о	2	1
74	точки зрения это	1	1
75	то что есть	1	1
76	то ни было	1	1
77	с одной стороны	3	1
78	на этот раз	1	1
79	то к чему	1	1
80	он знает что	1	1
81	в связи с	2	1
82	мы знаем в	2	1
83	так или иначе	2	1
84	все же не	1	1
85	то что он	1	1
86	во всяком случае	3	1
87	о которых мы	1	1
88	и в том	2	1
89	не мог бы	1	1
90	не менее и	1	1
91	о том что	8	1
92	и только на	1	1
93	почему же и	1	1
94	не может не	1	1
95	само по себе	3	1
96	такой же как	1	1
97	и не хочет	1	1
98	этой точки зрения	1	1
99	не только не	1	1
100	он никогда не	2	1
101	как мы знаем	2	1
102	если бы не	1	1
103	в том что	10	1
104	не удалось но	1	1
105	точки зрения того	1	1
106	как мы говорили	1	1
107	сказать что это	1	1
