N	2gram	Propp_Isto_1	Vladivir
1	и в	28	30
2	в году	1	24
3	в этом	8	20
4	то что	9	20
5	у него	1	19
6	и не	9	18
7	в том	9	18
8	и с	4	14
9	что он	10	13
10	в конце	1	13
11	не только	12	12
12	том что	7	12
13	там же	2	12
14	что в	12	12
15	как мы	3	11
16	в его	5	11
17	а в	7	11
18	сказать что	5	11
19	а также	1	10
20	не было	1	10
21	и даже	4	10
22	все же	10	9
23	кроме того	1	9
24	было бы	7	9
25	не в	9	9
26	в то	3	9
27	не может	15	9
28	для него	2	9
29	потому что	4	9
30	в своем	5	8
31	но в	8	8
32	что же	3	8
33	не мог	1	8
34	связи с	4	8
35	но и	10	8
36	в связи	4	8
37	вместе с	6	8
38	никогда не	14	7
39	не менее	6	7
40	может быть	25	7
41	а не	15	7
42	как это	3	7
43	для нас	13	7
44	и все	1	7
45	также и	3	6
46	он был	1	6
47	хотя и	1	6
48	и к	1	6
49	в себе	2	6
50	об этом	4	6
51	тем не	6	6
52	и его	3	6
53	у нас	1	6
54	то время	3	6
55	всякого рода	2	6
56	только в	11	6
57	а именно	4	6
58	еще и	2	6
59	прежде всего	10	6
60	к этому	2	6
61	во всяком	1	6
62	и то	1	5
63	и я	1	5
64	с этим	4	5
65	то в	1	5
66	все эти	4	5
67	при этом	3	5
68	же касается	1	5
69	как и	4	5
70	в своей	1	5
71	в котором	3	5
72	по себе	3	5
73	так как	6	5
74	к концу	1	5
75	в дальнейшем	5	5
76	это мы	1	5
77	так и	9	5
78	с ним	2	5
79	другими словами	4	5
80	и что	10	5
81	того что	4	5
82	тот же	2	5
83	так что	4	5
84	но что	1	5
85	как бы	2	5
86	в основном	2	5
87	все это	4	5
88	в результате	1	5
89	из этого	2	5
90	то же	12	4
91	я не	3	4
92	то это	3	4
93	и он	3	4
94	в ней	7	4
95	и на	4	4
96	мы читаем	1	4
97	время в	1	4
98	совсем не	1	4
99	в которой	1	4
100	что это	8	4
101	в целом	2	4
102	в этой	6	4
103	и если	2	4
104	в нем	2	4
105	он не	2	4
106	содержит в	1	4
107	его в	6	4
108	это было	2	4
109	и мы	2	4
110	несмотря на	1	4
111	мы знаем	4	4
112	в этих	7	4
113	мы должны	13	4
114	можно судить	1	4
115	не есть	2	4
116	здесь не	4	4
117	о том	9	4
118	конечно не	2	4
119	вовсе не	2	4
120	со стороны	2	4
121	именно в	3	4
122	так же	7	4
123	в это	1	4
124	но это	4	4
125	в начале	3	4
126	на этот	2	4
127	это время	2	4
128	можно говорить	1	3
129	отношения к	2	3
130	и больше	1	3
131	едва ли	1	3
132	и вот	2	3
133	во всех	2	3
134	но не	5	3
135	не то	4	3
136	отличие от	2	3
137	мы сейчас	2	3
138	как в	2	3
139	и как	2	3
140	более или	5	3
141	из этих	1	3
142	в очень	2	3
143	всех этих	2	3
144	таким образом	8	3
145	те же	1	3
146	должен был	3	3
147	в них	1	3
148	должно быть	2	3
149	или менее	5	3
150	в отношении	1	3
151	в отличие	2	3
152	но он	1	3
153	не могли	1	3
154	вплоть до	1	3
155	к ней	1	3
156	в области	2	3
157	когда мы	2	3
158	где он	1	3
159	и это	1	3
160	в весьма	1	3
161	никак не	1	3
162	что и	6	3
163	мы будем	5	3
164	уже не	3	3
165	в виде	2	3
166	здесь мы	7	3
167	дело в	3	3
168	не говоря	1	3
169	нет ничего	1	3
170	да и	1	3
171	по существу	5	3
172	и для	4	3
173	уже на	1	3
174	хотя бы	4	3
175	точно так	3	3
176	также что	1	2
177	увидим ниже	2	2
178	но тем	1	2
179	и есть	1	2
180	очень много	3	2
181	из его	1	2
182	что эти	1	2
183	приходит к	1	2
184	мы уже	1	2
185	его не	1	2
186	еще на	1	2
187	что если	2	2
188	есть нечто	1	2
189	время как	3	2
190	не вполне	2	2
191	ему в	3	2
192	сказал ему	1	2
193	только тогда	1	2
194	а он	1	2
195	но кроме	1	2
196	это тоже	6	2
197	к числу	1	2
198	и хотя	1	2
199	бы с	1	2
200	еще один	2	2
201	но его	1	2
202	во многих	2	2
203	как он	2	2
204	на то	4	2
205	том чтобы	2	2
206	и по	3	2
207	на этом	3	2
208	но дело	1	2
209	но все	4	2
210	в работе	1	2
211	это не	7	2
212	с начала	1	2
213	кажется что	1	2
214	этого не	1	2
215	с тем	4	2
216	которой он	1	2
217	мы видели	2	2
218	мы не	10	2
219	еще в	2	2
220	нисколько не	2	2
221	на первый	2	2
222	ли он	3	2
223	в их	3	2
224	их в	5	2
225	однако в	2	2
226	даже в	4	2
227	раз и	3	2
228	мы пока	1	2
229	с которой	1	2
230	она не	1	2
231	на котором	3	2
232	тогда когда	2	2
233	того как	3	2
234	и притом	1	2
235	тогда и	1	2
236	в самых	1	2
237	само по	2	2
238	того чтобы	1	2
239	как будто	4	2
240	уже о	1	2
241	относиться к	1	2
242	и часто	2	2
243	к тому	6	2
244	а что	1	2
245	будто бы	3	2
246	но по	1	2
247	в виду	1	2
248	меня в	1	2
249	говоря уже	1	2
250	последнее время	1	2
251	а пока	2	2
252	возможно что	1	2
253	ничего не	2	2
254	со своей	1	2
255	о нем	2	2
256	после того	1	2
257	нас в	2	2
258	которой мы	1	2
259	также еще	1	2
260	и она	2	2
261	и всего	1	2
262	и жизни	1	2
263	себя в	2	2
264	его и	2	2
265	ни с	1	2
266	друг друга	1	2
267	но уже	2	2
268	ее на	1	2
269	но из	1	2
270	для того	1	2
271	видно из	2	2
272	здесь в	2	2
273	тут же	1	2
274	что не	2	2
275	что для	1	2
276	не на	2	2
277	на эту	3	2
278	уже давно	1	2
279	в частности	2	2
280	здесь можно	2	2
281	и потому	2	2
282	указывал на	1	2
283	наряду с	3	2
284	такого рода	1	2
285	это за	3	2
286	бы его	1	2
287	у вас	2	2
288	можно было	5	2
289	в более	1	2
290	и от	2	2
291	собственно говоря	1	2
292	к этой	1	2
293	с ней	2	2
294	сколько угодно	1	2
295	же и	1	2
296	можно назвать	2	2
297	гораздо более	1	2
298	и т	25	1
299	не должны	1	1
300	одним из	2	1
301	например в	5	1
302	обращается в	1	1
303	в этот	1	1
304	змею в	1	1
305	в тех	2	1
306	и др	7	1
307	тех же	1	1
308	не соответствуют	1	1
309	по его	2	1
310	и ясный	1	1
311	чем он	1	1
312	именно здесь	1	1
313	есть не	1	1
314	отсюда видно	1	1
315	более ранней	1	1
316	дал ему	1	1
317	ответить на	1	1
318	делать не	1	1
319	он как	1	1
320	представлением о	1	1
321	говорить о	1	1
322	но она	1	1
323	что иное	1	1
324	лес а	1	1
325	а для	2	1
326	в полной	1	1
327	представление о	1	1
328	но даже	1	1
329	сам собой	1	1
330	мы здесь	3	1
331	ним и	1	1
332	которые он	1	1
333	в которых	1	1
334	иное как	1	1
335	бы то	2	1
336	из крупнейших	1	1
337	то он	2	1
338	но как	1	1
339	а только	2	1
340	не все	4	1
341	заботливости о	1	1
342	не просто	3	1
343	до наших	1	1
344	что они	5	1
345	связи и	2	1
346	мертвых и	2	1
347	независимо от	1	1
348	что именно	1	1
349	так называемая	3	1
350	природы и	1	1
351	некоторое время	2	1
352	как нам	1	1
353	этом же	1	1
354	когда он	6	1
355	целый ряд	1	1
356	как уже	2	1
357	вопросом о	1	1
358	по пути	1	1
359	себе не	1	1
360	в противоположность	1	1
361	этой цели	1	1
362	за собой	2	1
363	к чему	3	1
364	себе как	1	1
365	та же	1	1
366	же был	1	1
367	он в	2	1
368	тут и	2	1
369	в нашем	1	1
370	тоже не	2	1
371	право на	2	1
372	может считаться	1	1
373	тому же	1	1
374	его но	2	1
375	лес и	2	1
376	уже иное	1	1
377	так сказать	1	1
378	что она	5	1
379	в свет	1	1
380	ей в	1	1
381	главным образом	1	1
382	т д	22	1
383	после этого	1	1
384	они в	1	1
385	и еще	1	1
386	на том	1	1
387	xix века	2	1
388	в тот	1	1
389	этой книге	1	1
390	ими в	1	1
391	с представлением	1	1
392	же самая	1	1
393	его от	1	1
394	так например	6	1
395	все с	1	1
396	это конечно	3	1
397	от нее	1	1
398	раз из	1	1
399	то ни	2	1
400	об этой	2	1
401	связанных с	1	1
402	них не	1	1
403	а по	2	1
404	а как	1	1
405	на пять	2	1
406	всех народов	1	1
407	в композиции	2	1
408	с вопросом	1	1
409	которая была	1	1
410	в жизни	1	1
411	я считаю	1	1
412	общественного развития	1	1
413	невозможно и	1	1
414	xii с	1	1
415	не входить	1	1
416	на основании	1	1
417	мы имеем	13	1
418	со своими	1	1
419	между собою	1	1
420	уже у	2	1
421	чем в	1	1
422	сейчас мы	1	1
423	с я	1	1
424	лучше всего	2	1
425	можно только	1	1
426	не так	2	1
427	во время	3	1
428	но если	2	1
429	при изучении	1	1
430	в такой	2	1
431	это делает	1	1
432	попасть в	3	1
433	всему миру	1	1
434	на первых	2	1
435	оказывается что	1	1
436	бы мы	2	1
437	все части	1	1
438	своего рода	1	1
439	нельзя было	1	1
440	нем он	1	1
441	не раз	1	1
442	может вызвать	1	1
443	выше мы	3	1
444	не будем	5	1
445	которые в	2	1
446	нам в	1	1
447	если бы	8	1
448	есть еще	2	1
449	которая представляет	1	1
450	что этот	2	1
451	отправляется в	1	1
452	случае мы	1	1
453	него раньше	1	1
454	он вновь	1	1
455	опасность для	1	1
456	но они	2	1
457	с теми	1	1
458	самого начала	2	1
459	в русской	2	1
460	дело не	5	1
461	этого нужно	1	1
462	что их	2	1
463	что такое	2	1
464	на него	4	1
465	весь этот	1	1
466	как о	2	1
467	якобы шел	1	1
468	путь и	1	1
469	каждый из	1	1
470	нам известно	1	1
471	в самой	1	1
472	исследование по	1	1
473	очень мало	2	1
474	преимущественно на	1	1
475	он хочет	1	1
476	во всем	3	1
477	также все	1	1
478	к работе	1	1
479	это первое	1	1
480	здесь же	2	1
481	иногда не	4	1
482	только с	2	1
483	вопрос не	1	1
484	в каком	1	1
485	ему не	1	1
486	у меня	3	1
487	и здесь	7	1
488	очень часто	3	1
489	ли не	1	1
490	нет мы	1	1
491	должны быть	4	1
492	все еще	1	1
493	своего отца	2	1
494	отказаться от	2	1
495	утверждать что	3	1
496	от которой	1	1
497	приведем еще	1	1
498	здесь еще	1	1
499	на с	1	1
500	больше ничего	1	1
501	оно может	2	1
502	нас от	1	1
503	у себя	2	1
504	к обрядам	2	1
505	дать не	1	1
506	и многие	1	1
507	совершенно ясно	1	1
508	возникнуть в	1	1
509	нет никакой	1	1
510	смерти в	1	1
511	только то	1	1
512	в себя	1	1
513	но мы	2	1
514	с самого	2	1
515	так в	4	1
516	знаем этот	1	1
517	слова а	1	1
518	как с	1	1
519	с собой	1	1
520	на нее	2	1
521	за то	2	1
522	времени и	1	1
523	ясно что	2	1
524	здесь как	1	1
525	еще не	7	1
526	этим в	1	1
527	том как	2	1
528	поэтому в	2	1
529	содержатся в	1	1
530	собой и	1	1
531	для этого	3	1
532	из других	1	1
533	все дело	1	1
534	сводится к	1	1
535	в известных	1	1
536	уже было	1	1
537	и должно	3	1
538	а ныне	1	1
539	может не	1	1
540	на вопрос	2	1
