N	3gram	Propp_Isto_2	Myshleni
1	в том что	5	17
2	вместе с тем	5	10
3	в отличие от	1	6
4	так же как	4	6
5	в высшей степени	1	6
6	с самого начала	2	6
7	в зависимости от	1	5
8	можно было бы	3	5
9	с одной стороны	3	5
10	в связи с	4	5
11	тем не менее	1	5
12	друг с другом	1	5
13	ни один из	1	4
14	смысле этого слова	1	4
15	это значит что	1	4
16	о том что	2	3
17	что мы знаем	1	3
18	с другой стороны	2	3
19	мы видели что	1	3
20	с тем что	3	3
21	на то что	2	3
22	говорит об этом	1	2
23	как показывает исследование	1	2
24	и той же	1	2
25	по отношению к	3	2
26	как мы увидим	1	2
27	и только после	2	2
28	на этой стадии	1	2
29	тем что они	1	2
30	не может быть	2	2
31	и вместе с	2	2
32	одной и той	1	2
33	не происходит а	1	1
34	в другом месте	2	1
35	том что в	1	1
36	не в состоянии	1	1
37	что иное как	2	1
38	выше мы видели	1	1
39	подобно тому как	3	1
40	так или иначе	1	1
41	не столько с	1	1
42	влечет за собой	1	1
43	о том как	1	1
44	в этом случае	5	1
45	до сих пор	6	1
46	бы возразить что	1	1
47	ребенок как бы	1	1
48	что мы имеем	1	1
49	очень часто в	1	1
50	сам по себе	1	1
51	во всех этих	2	1
52	и приобретает свое	1	1
53	за то что	1	1
54	точно так же	6	1
55	так как оно	1	1
56	и связанные с	1	1
57	приводят нас к	1	1
58	не подлежит никакому	1	1
59	к которому приводит	1	1
60	здесь мы видим	2	1
61	может рассматриваться как	1	1
62	что они были	1	1
63	не что иное	2	1
64	один из них	1	1
65	и выражается в	1	1
66	не только в	4	1
67	подлежит никакому сомнению	1	1
68	и в его	1	1
69	так как это	1	1
70	и не могут	1	1
71	предмет особого исследования	1	1
72	из них не	1	1
73	в связи со	1	1
74	часто встречается в	1	1
75	понимать то что	1	1
76	которого еще не	1	1
77	то же явление	2	1
78	не только у	1	1
79	выражается в том	1	1
80	именно в тех	1	1
81	составить предмет особого	1	1
82	есть не что	1	1
83	мы увидим ниже	4	1
84	по себе а	1	1
85	мы не можем	1	1
86	на вопрос об	1	1
87	связи с этим	1	1
88	так как в	2	1
89	того как он	1	1
90	всякий раз когда	1	1
91	друг от друга	1	1
92	возразить что это	1	1
93	но все эти	1	1
94	по этому поводу	1	1
95	сама же эта	1	1
96	это показывает что	1	1
97	всех этих случаях	2	1
98	мы увидим что	3	1
99	вне связи с	1	1
