N	2gram	Vygotskiy__3	KulturaY
1	и т	14	33
2	в том	25	30
3	и в	38	24
4	потому что	14	23
5	том что	14	21
6	т п	5	18
7	что в	20	17
8	того чтобы	9	17
9	для того	8	16
10	было бы	12	15
11	в этом	13	14
12	т д	4	14
13	точки зрения	16	14
14	может быть	19	13
15	все же	8	12
16	таким образом	12	12
17	и не	10	12
18	в его	5	12
19	не в	12	11
20	только в	4	11
21	хотя бы	2	10
22	в самом	25	10
23	не только	12	10
24	в силу	2	10
25	у нас	2	10
26	вовсе не	8	10
27	самом деле	21	9
28	с точки	9	9
29	так как	6	9
30	если бы	14	9
31	о том	6	9
32	того что	4	9
33	то что	35	9
34	уже не	2	8
35	то же	10	8
36	том чтобы	1	8
37	тем что	3	8
38	как раз	8	8
39	а не	7	8
40	не может	7	7
41	это не	1	7
42	в них	3	7
43	так и	1	7
44	бы в	3	7
45	в качестве	2	7
46	с другой	7	7
47	как бы	14	7
48	вместе с	5	7
49	мере в	1	6
50	мы имеем	1	6
51	зависимости от	1	6
52	в ней	15	6
53	в которой	5	6
54	все эти	4	6
55	при этом	4	6
56	в которых	6	6
57	можно было	1	6
58	что он	11	6
59	в какой	5	6
60	но и	5	6
61	именно в	1	6
62	что же	2	6
63	все это	3	6
64	этого рода	1	6
65	другой стороны	5	6
66	что такое	1	6
67	например в	2	5
68	в зависимости	1	5
69	еще не	1	5
70	но не	1	5
71	не просто	2	5
72	и вовсе	1	5
73	что это	10	5
74	и с	1	5
75	но уже	1	5
76	с тем	8	5
77	так сказать	5	5
78	и его	6	5
79	не потому	1	5
80	к тому	6	5
81	в виду	4	5
82	с ним	2	5
83	и что	18	5
84	между тем	7	5
85	еще и	2	5
86	всяком случае	2	5
87	что не	3	5
88	в той	5	5
89	в результате	1	5
90	целый ряд	2	5
91	этом отношении	1	5
92	а в	7	5
93	во всяком	2	5
94	того же	3	4
95	это и	1	4
96	что эти	4	4
97	и на	6	4
98	с его	1	4
99	что они	4	4
100	как в	4	4
101	в целом	4	4
102	из этих	3	4
103	роль в	1	4
104	на то	16	4
105	в нем	4	4
106	русском языке	1	4
107	того или	1	4
108	в данном	2	4
109	и тогда	1	4
110	из области	3	4
111	стоит в	1	4
112	тем самым	1	4
113	в таких	1	4
114	того как	3	4
115	в русском	1	4
116	следует что	2	4
117	к себе	2	4
118	в самой	4	4
119	внимание на	2	4
120	что и	4	4
121	должен быть	3	4
122	так что	8	4
123	есть в	2	4
124	не есть	1	4
125	из них	6	4
126	со стороны	2	4
127	до сих	6	4
128	там где	6	4
129	в частности	1	4
130	и потому	1	4
131	с этим	8	4
132	в тех	4	4
133	по существу	2	4
134	сих пор	5	4
135	один из	6	4
136	указать на	3	4
137	же в	2	4
138	в этих	2	4
139	так же	2	4
140	и то	8	3
141	в первом	1	3
142	в котором	6	3
143	той же	2	3
144	в сущности	10	3
145	на себя	1	3
146	на практике	1	3
147	то это	2	3
148	и он	1	3
149	то мы	1	3
150	в общем	2	3
151	очевидно что	2	3
152	в истории	2	3
153	в своем	5	3
154	хотя и	1	3
155	когда он	4	3
156	его к	2	3
157	более или	1	3
158	что так	2	3
159	в этой	13	3
160	в себе	4	3
161	и если	6	3
162	на его	1	3
163	не имеют	2	3
164	должна быть	5	3
165	состоит в	3	3
166	что она	16	3
167	и может	2	3
168	несмотря на	5	3
169	должно быть	1	3
170	нисколько не	1	3
171	или менее	1	3
172	в их	1	3
173	и эти	2	3
174	даже в	1	3
175	тому что	6	3
176	казалось бы	5	3
177	это слово	1	3
178	из одного	3	3
179	что оно	2	3
180	свою очередь	2	3
181	здесь не	3	3
182	не с	1	3
183	ясно что	6	3
184	том как	2	3
185	это только	3	3
186	для этого	2	3
187	по мере	1	3
188	в известных	2	3
189	и здесь	6	3
190	можно сказать	1	3
191	мы увидим	12	3
192	в одном	8	3
193	не было	1	3
194	и даже	4	3
195	к которому	1	3
196	в свою	4	3
197	а с	2	3
198	если не	1	3
199	в речи	3	3
200	как это	6	3
201	а если	1	3
202	смысле этого	2	3
203	этого слова	2	3
204	нам не	2	3
205	была бы	2	3
206	или иного	1	3
207	как на	3	3
208	но еще	1	3
209	в таком	3	3
210	они не	2	3
211	гораздо более	1	3
212	речь идет	4	2
213	прав когда	3	2
214	одним из	1	2
215	и есть	1	2
216	очень много	1	2
217	по преимуществу	2	2
218	все те	2	2
219	и значение	3	2
220	что если	4	2
221	я не	5	2
222	что можно	1	2
223	которую можно	1	2
224	что его	2	2
225	на самом	2	2
226	не все	1	2
227	которое при	1	2
228	относится к	1	2
229	идет о	4	2
230	тех случаях	1	2
231	могли бы	5	2
232	и как	8	2
233	увидим что	9	2
234	но в	3	2
235	от этого	1	2
236	и говорит	1	2
237	он не	6	2
238	так например	2	2
239	но все	1	2
240	как они	1	2
241	заключается в	7	2
242	образом если	1	2
243	и мы	13	2
244	и тем	3	2
245	ни в	3	2
246	для них	1	2
247	все равно	1	2
248	в слове	1	2
249	как и	8	2
250	и было	1	2
251	иначе говоря	5	2
252	и становится	1	2
253	и еще	1	2
254	но если	4	2
255	и при	1	2
256	в своей	5	2
257	раз к	1	2
258	не столько	1	2
259	от себя	1	2
260	иначе как	2	2
261	и более	2	2
262	можно ли	1	2
263	до конца	2	2
264	что с	4	2
265	в то	3	2
266	как о	1	2
267	не имеет	6	2
268	уже из	6	2
269	ничего не	2	2
270	дело не	2	2
271	был в	1	2
272	никогда не	4	2
273	на те	2	2
274	доказать что	1	2
