N	2gram	Voloshinov_1	Psycholo
1	то что	8	32
2	и в	38	31
3	в том	2	30
4	то есть	4	26
5	что в	1	23
6	может быть	13	22
7	таким образом	7	20
8	при помощи	1	20
9	при этом	9	19
10	ясно что	2	19
11	так как	7	18
12	художественного произведения	1	17
13	не может	12	17
14	как и	10	16
15	том что	3	16
16	и не	14	16
17	точки зрения	10	15
18	только в	6	14
19	не только	27	13
20	что и	3	13
21	а не	6	13
22	мы не	9	12
23	если мы	4	12
24	так же	4	12
25	в этом	10	12
26	в самом	4	11
27	не в	6	11
28	в области	5	11
29	в сущности	1	10
30	на то	1	10
31	того что	4	10
32	отдельного человека	1	10
33	художественное произведение	1	10
34	потому что	5	10
35	самом деле	4	9
36	искусства в	1	9
37	по себе	1	9
38	ни в	1	9
39	как в	2	9
40	общественного человека	1	8
41	и что	1	8
42	никогда не	7	8
43	что мы	11	8
44	вместе с	5	8
45	все это	4	8
46	только тогда	2	7
47	сказать что	3	7
48	того чтобы	7	7
49	и его	7	7
50	о том	4	7
51	есть в	1	7
52	тому как	1	7
53	что он	2	7
54	что это	4	6
55	зависимости от	5	6
56	очевидно что	2	6
57	отнюдь не	10	6
58	целый ряд	3	6
59	из этих	1	6
60	для того	9	6
61	было бы	7	6
62	если бы	4	6
63	в его	6	6
64	вслед за	1	6
65	вовсе не	2	6
66	и даже	3	6
67	а в	5	6
68	художественного творчества	5	6
69	и есть	1	5
70	в зависимости	5	5
71	то же	14	5
72	х годов	1	5
73	в ее	3	5
74	что всякое	3	5
75	в целом	4	5
76	несмотря на	2	5
77	оказывается что	1	5
78	она не	1	5
79	в то	9	5
80	тогда когда	1	5
81	в процессе	6	5
82	как будто	1	5
83	не является	5	5
84	утверждать что	1	5
85	для нас	3	5
86	с другой	1	5
87	мы видим	3	5
88	в какой	2	5
89	так что	1	5
90	был бы	1	5
91	само по	1	5
92	совершенно не	3	5
93	как бы	28	5
94	все же	7	5
95	и для	3	5
96	для выражения	1	5
97	и все	4	5
98	другой стороны	1	5
99	же как	1	4
100	в котором	3	4
101	мы имеем	2	4
102	в которой	7	4
103	в виду	3	4
104	столь же	1	4
105	у него	1	4
106	формы в	1	4
107	в себе	9	4
108	и если	1	4
109	одной и	2	4
110	что я	1	4
111	тому что	5	4
112	одна из	1	4
113	у нас	4	4
114	к тому	4	4
115	те же	4	4
116	со стороны	1	4
117	никак не	1	4
118	прежде всего	21	4
119	между тем	3	4
120	все время	5	4
121	мы никогда	5	4
122	один из	4	4
123	мы увидим	5	4
124	для всех	2	4
125	могло бы	1	4
126	мы можем	7	4
127	там где	1	4
128	и так	6	4
129	как это	5	4
130	этого слова	3	4
131	с этой	1	4
132	и о	1	4
133	в результате	1	4
134	в этих	2	4
135	и другие	1	4
136	в своих	2	4
137	к этому	2	4
138	смысле слова	1	3
139	например в	1	3
140	это и	1	3
141	тем же	3	3
142	что эти	2	3
143	собственном смысле	1	3
144	той же	5	3
145	нуждаются в	2	3
146	вопрос о	2	3
147	из которых	3	3
148	в которых	2	3
149	но не	2	3
150	конечном счете	1	3
151	с этим	2	3
152	в художественном	1	3
153	в своем	1	3
154	хотя и	3	3
155	и к	4	3
156	себе не	1	3
157	но в	5	3
158	в произведении	1	3
159	та же	3	3
160	уже в	5	3
161	в этой	6	3
162	его и	3	3
163	тому же	2	3
164	в силу	1	3
165	и вот	3	3
166	не будет	3	3
167	может стать	2	3
168	к которым	1	3
169	с тем	8	3
170	в слове	3	3
171	легче всего	2	3
172	в своей	2	3
173	представить себе	3	3
174	и той	5	3
175	точку зрения	3	3
176	что эта	1	3
177	только не	1	3
178	художественным произведением	1	3
179	все то	2	3
180	не могут	1	3
181	когда мы	6	3
182	и другой	1	3
183	что оно	3	3
184	не есть	1	3
185	что при	1	3
186	и это	7	3
187	в собственном	1	3
188	роль в	3	3
189	и когда	2	3
190	так и	6	3
191	что у	3	3
192	но мы	2	3
193	он не	2	3
194	в конечном	1	3
195	нуждается в	2	3
196	составляющих его	1	3
197	в частности	3	3
198	дело с	1	3
199	в обществе	4	3
200	или его	1	3
201	нашего исследования	2	3
202	не можем	1	3
203	только на	3	3
204	человека не	4	3
205	слова в	5	3
206	в конце	6	3
207	от того	3	3
208	точек зрения	4	3
209	до сих	1	3
210	не было	2	3
211	же точно	1	3
212	в одной	1	3
213	идеологических форм	1	3
214	в состоянии	1	3
215	сих пор	2	3
216	но это	2	3
217	должны быть	1	3
218	конце концов	3	3
219	от всех	1	3
220	жизни и	3	3
221	все что	1	3
222	в таком	1	3
223	произведения но	1	2
224	того же	1	2
225	и то	3	2
226	и без	4	2
227	на самом	3	2
228	мысли а	1	2
229	которое может	3	2
230	из всех	1	2
231	есть не	2	2
232	как мы	9	2
233	бы что	1	2
234	этом не	1	2
235	на эти	2	2
236	человека и	1	2
237	благодаря тому	1	2
238	но даже	2	2
239	быть в	1	2
240	в чем	1	2
241	только то	1	2
242	но как	2	2
243	в голове	1	2
244	не то	1	2
245	отношение к	2	2
246	или иное	4	2
247	стал бы	1	2
248	как говорит	1	2
249	если она	1	2
250	независимо от	5	2
251	как к	1	2
252	когда он	1	2
253	и художественного	1	2
254	более или	1	2
255	увидим что	2	2
256	как таковое	2	2
257	в себя	1	2
258	к чему	2	2
259	бы и	2	2
260	представляет собой	2	2
261	остановиться на	1	2
262	как он	1	2
263	материал его	1	2
264	мы совершенно	1	2
265	в нем	4	2
266	главным образом	3	2
267	этого вопроса	1	2
268	же самая	2	2
269	или иных	3	2
270	и характер	1	2
271	и с	5	2
272	его в	4	2
273	и тем	6	2
274	не всегда	2	2
275	и тогда	2	2
276	автора или	1	2
277	или менее	1	2
278	что такое	4	2
279	с точки	5	2
280	иначе как	1	2
281	мысли и	1	2
282	бы мы	3	2
283	которых каждая	1	2
284	тем не	1	2
285	их в	3	2
286	том и	1	2
287	том же	1	2
288	они сами	1	2
289	не менее	1	2
290	тем самым	7	2
291	с теми	1	2
292	на два	1	2
293	в основе	2	2
294	мы все	1	2
295	это мы	1	2
296	ничего не	8	2
297	видим что	2	2
298	исследования мы	1	2
299	тех или	4	2
300	и теперь	1	2
301	в сознании	3	2
302	этом отношении	2	2
303	может показаться	3	2
304	есть к	1	2
305	мы найдем	2	2
306	в основу	1	2
307	же самое	5	2
308	на это	4	2
309	если же	1	2
310	в нас	2	2
311	на вопрос	1	2
312	и поэтому	3	2
313	приходит к	1	2
314	без всякого	1	2
315	то или	4	2
316	развития языка	1	2
317	этими словами	1	2
318	мы пытаемся	1	2
319	подойти к	2	2
320	это только	1	2
321	с ним	2	2
322	и здесь	3	2
323	зрения на	2	2
324	но и	13	2
325	и во	1	2
326	или как	6	2
327	этих слов	3	2
328	отметить что	1	2
329	в другой	1	2
330	и следовательно	5	2
331	в него	1	2
332	к нему	2	2
333	как например	2	2
334	видели что	3	2
335	тот же	2	2
336	и потому	2	2
337	в качестве	4	2
338	которой оно	1	2
339	из которого	1	2
340	уже не	4	2
341	в жизни	2	2
342	из них	3	2
343	ту или	3	2
344	и их	5	2
345	в одном	3	2
346	но что	3	2
347	должны будем	1	2
348	речь и	4	2
349	как раз	1	2
350	да это	1	2
351	представлений в	1	2
352	что всякая	1	2
353	в каком	2	2
354	что для	1	2
355	о чем	1	2
356	во внимание	1	2
357	намек на	1	2
358	в связи	2	2
359	мы видели	5	2
360	слова то	1	2
361	смысле этого	2	2
362	что же	8	2
363	стоит только	1	2
364	от социального	1	2
365	она должна	1	2
366	одного и	1	2
367	являются не	1	2
368	не знаем	4	2
369	должна была	2	2
370	не существует	4	2
371	и от	7	2
372	его не	2	2
373	нам придется	2	2
374	бы в	5	2
375	и как	9	2
376	будто бы	1	2
377	по самой	1	2
378	или не	1	2
379	есть продукт	1	2
380	не обладает	2	2
381	на один	1	2
382	только о	1	2
383	что то	2	2
384	как результат	1	2
385	гораздо более	2	2
386	не наоборот	1	1
387	с новыми	1	1
388	не иначе	1	1
389	говоря о	1	1
390	для построения	1	1
391	этом она	1	1
392	в движение	1	1
393	к нашему	1	1
394	внешней форме	1	1
395	и понимает	1	1
396	жизни мы	2	1
397	решительно все	1	1
398	смотрит на	1	1
399	может сделаться	1	1
400	раньше в	1	1
401	и всем	1	1
402	общественная психология	1	1
403	ведь и	2	1
404	и больше	2	1
405	и этот	1	1
406	те времена	1	1
