N	3gram	Losev_Prob_4	Istorich
1	и т д	3	15
2	с другой стороны	6	7
3	до сих пор	1	5
4	в том что	8	5
5	тем не менее	10	5
6	что иное как	2	3
7	здесь мы имеем	2	3
8	в данном случае	5	3
9	в связи с	3	3
10	другой стороны и	1	3
11	не что иное	2	3
12	еще не вполне	1	2
13	и в других	2	2
14	точно так же	3	2
15	с одной стороны	1	2
16	то время как	2	2
17	не будем здесь	2	2
18	и то что	1	2
19	во всяком случае	4	2
20	в то время	2	2
21	о том что	3	2
22	не только не	4	2
23	но все же	1	2
24	мы имеем в	1	2
25	как и в	1	2
26	к тому же	2	2
27	должны были бы	1	1
28	его в качестве	1	1
29	хотя и не	2	1
30	мы здесь имеем	1	1
31	о себе в	1	1
32	в чем же	1	1
33	мы имеем дело	3	1
34	между прочим и	1	1
35	в том числе	1	1
36	совершенно то же	1	1
37	что в данном	2	1
38	с этой точки	1	1
39	с точки зрения	11	1
40	что здесь мы	1	1
41	мы не будем	2	1
42	можно поставить вопрос	1	1
43	сами по себе	2	1
44	на самом же	2	1
45	только то что	1	1
46	в таком случае	1	1
47	можно было бы	4	1
48	это вовсе не	1	1
49	об этом мы	1	1
50	том смысле как	1	1
51	они находятся в	1	1
52	и тем что	1	1
53	вместе с тем	3	1
54	уже потому что	1	1
55	в том смысле	2	1
56	одной или нескольких	1	1
57	можно сказать о	1	1
58	для нас это	1	1
59	не только в	4	1
60	заключается в том	2	1
61	исходя из этого	1	1
62	имеем дело с	1	1
63	до того что	1	1
64	так же как	1	1
65	но если бы	2	1
66	этой точки зрения	1	1
67	есть не что	2	1
68	в соединении с	1	1
69	и вместе с	1	1
70	в свою очередь	1	1
71	это и есть	1	1
72	и прежде всего	2	1
73	на самом деле	3	1
74	ничего общего с	2	1
75	равно как и	1	1
76	с самого начала	1	1
77	у нас в	1	1
78	на то что	1	1
79	из этого можно	1	1
80	очень близкими к	1	1
81	что дело здесь	1	1
82	самом же деле	2	1
83	в буквальном смысле	2	1
84	то мы можем	1	1
85	здесь не только	1	1
86	в жизни и	1	1
87	на том что	1	1
88	он никак не	1	1
