N	2gram	Trubetskoy_1	Problema
1	то что	18	42
2	вовсе не	2	35
3	то есть	2	33
4	и в	23	32
5	и не	8	31
6	не есть	2	29
7	в этом	12	19
8	не менее	7	19
9	тем не	4	18
10	не только	7	17
11	потому что	9	16
12	в себе	5	15
13	в виде	4	15
14	а не	1	15
15	но в	4	14
16	у нас	3	14
17	может быть	16	14
18	как бы	10	14
19	что мы	4	13
20	в нем	3	13
21	и тем	1	13
22	при помощи	3	13
23	сказать что	1	13
24	том что	19	12
25	что в	8	12
26	так и	10	12
27	а именно	1	12
28	также и	2	11
29	так как	7	11
30	о том	7	11
31	и даже	1	11
32	если мы	4	11
33	ничего общего	3	11
34	то же	4	10
35	отнюдь не	2	10
36	в этой	6	10
37	ничего не	1	10
38	прежде всего	3	10
39	нет ничего	1	10
40	еще не	5	9
41	но не	2	9
42	то с	2	9
43	того чтобы	8	9
44	же самое	1	9
45	и это	3	9
46	и что	8	9
47	но и	9	9
48	по своему	5	9
49	в данном	3	9
50	это есть	4	9
51	что же	2	9
52	в том	30	9
53	так же	8	9
54	в таком	4	9
55	и ее	2	8
56	и на	6	8
57	общего с	2	8
58	все эти	19	8
59	на то	9	8
60	для того	8	8
61	было бы	3	8
62	он и	1	8
63	в своей	1	8
64	есть только	1	8
65	данном случае	3	8
66	как нечто	1	8
67	даже и	1	8
68	не может	17	8
69	смысле слова	1	7
70	во всех	10	7
71	всех этих	4	7
72	в них	2	7
73	между собою	5	7
74	как мы	2	7
75	здесь не	1	7
76	никогда не	4	7
77	того что	6	7
78	что он	7	7
79	только в	6	7
80	тем что	1	7
81	все это	11	7
82	и все	7	7
83	во всяком	2	7
84	и то	4	6
85	самом деле	12	6
86	на самом	7	6
87	есть не	1	6
88	говорить о	2	6
89	но как	2	6
90	и как	1	6
91	в самом	8	6
92	и если	6	6
93	при этом	9	6
94	его в	5	6
95	это не	3	6
96	что такое	1	6
97	в то	6	6
98	таким образом	31	6
99	в виду	2	6
100	в его	5	6
101	так что	5	6
102	то и	2	6
103	в конце	4	6
104	хотя и	4	6
105	совершенно не	3	6
106	мы уже	4	5
107	а только	1	5
108	в своем	10	5
109	перед нами	1	5
110	не являются	1	5
111	то в	2	5
112	что она	1	5
113	далеко не	5	5
114	с тем	2	5
115	в котором	2	5
116	вещи не	1	5
117	можно ли	2	5
118	связи с	4	5
119	в сознании	6	5
120	для нас	3	5
121	есть в	2	5
122	в других	1	5
123	или иной	1	5
124	еще и	1	5
125	тем более	3	5
126	мы должны	4	5
127	в их	4	4
128	мы и	2	4
129	совсем не	1	4
130	с которыми	2	4
131	в истории	3	4
132	как в	1	4
133	чем больше	4	4
134	после этого	1	4
135	их в	2	4
136	входит в	1	4
137	он есть	1	4
138	мы говорили	7	4
139	не в	8	4
140	тому что	2	4
141	тем самым	3	4
142	и притом	1	4
143	иметь в	1	4
144	и весь	1	4
145	а в	3	4
146	точно так	1	4
147	только то	2	4
148	в дальнейшем	2	4
149	на том	2	4
150	не говоря	1	4
151	если бы	8	4
152	никак не	1	4
153	и только	2	4
154	один из	1	4
155	даже если	2	4
156	только на	1	4
157	мы можем	6	4
158	указание на	1	4
159	именно как	1	4
160	именно в	5	4
161	и пр	1	4
162	не было	2	4
163	в одно	2	4
164	и вообще	3	4
165	и для	6	4
166	в связи	3	4
167	конце концов	4	4
168	того же	9	3
169	без которого	1	3
170	что они	2	3
171	которые не	3	3
172	с этим	11	3
173	помнить что	1	3
174	однако не	1	3
175	более или	7	3
176	что это	5	3
177	мы получаем	1	3
178	сливаются в	1	3
179	как оно	1	3
180	да и	1	3
181	но именно	1	3
182	он не	3	3
183	и еще	1	3
184	круга и	1	3
185	но все	5	3
186	что все	5	3
187	же касается	2	3
188	в жизни	3	3
189	о которых	6	3
190	как и	9	3
191	и уже	2	3
192	несмотря на	6	3
193	смысл и	1	3
194	или менее	7	3
195	в этих	3	3
196	точки зрения	13	3
197	с точки	8	3
198	в которых	2	3
199	в отношении	1	3
200	дело в	1	3
201	того как	1	3
202	только не	2	3
203	в самой	2	3
204	и его	1	3
205	как будто	5	3
206	однако это	2	3
207	к тому	8	3
208	что оно	3	3
209	для себя	2	3
210	можно было	1	3
211	ясно что	8	3
212	для этого	7	3
213	другими словами	2	3
214	настоящее время	2	3
215	что его	4	3
216	к нему	2	3
217	этому поводу	1	3
218	во всей	1	3
219	и следовательно	1	3
220	очень много	3	3
221	по этому	2	3
