N	3gram	Bakhtin_Pr_4	Istorich
1	в этих случаях	2	10
2	с другой стороны	3	8
3	не только в	1	5
4	о том что	2	5
5	так же как	1	4
6	с одной стороны	1	4
7	мы имеем в	3	4
8	в том что	2	4
9	не может быть	8	3
10	в данном случае	1	3
11	дело не в	1	3
12	и в других	2	2
13	но и в	2	2
14	после того как	1	2
15	на этот вопрос	2	2
16	до сих пор	8	2
17	к себе и	1	2
18	так и в	1	2
19	другой стороны и	1	2
20	но все же	1	2
21	как и в	3	2
22	мы увидим что	2	2
23	вовсе не входит	1	1
24	и в конце	1	1
25	хотя и не	2	1
26	важна не только	1	1
27	той роли которую	1	1
28	с точки зрения	9	1
29	мере того как	1	1
30	по отношению к	5	1
31	в самом деле	4	1
32	мы увидим в	1	1
33	для наших целей	2	1
34	никак не может	1	1
35	по мере того	1	1
36	нам кажется что	3	1
37	в этом случае	1	1
38	же как и	1	1
39	правильнее будет сказать	1	1
40	не меняет дела	1	1
41	сама по себе	2	1
42	не входит в	1	1
43	как мы увидим	3	1
44	в большинстве случаев	8	1
45	не знает что	1	1
46	можно было бы	2	1
47	увидим дальше что	1	1
48	как мы уже	2	1
49	как если бы	2	1
50	и не в	2	1
51	этого он не	1	1
52	мы увидим дальше	1	1
53	станет ясным из	1	1
54	они играют в	1	1
55	друг на друга	2	1
56	в различных формах	1	1
57	роли которую они	1	1
58	при всем их	2	1
59	все же не	1	1
60	в связи с	1	1
61	почти никогда не	1	1
62	здесь перед нами	1	1
63	а именно в	1	1
64	не в его	1	1
65	более или менее	3	1
66	перед тем как	1	1
67	но и на	1	1
68	сюда же относится	1	1
69	все в этом	1	1
70	таким образом и	1	1
71	конечно не в	2	1
72	к тому что	1	1
73	все это не	1	1
74	дело конечно не	1	1
75	не в этом	1	1
76	которую они играют	1	1
77	но для наших	1	1
