N	2gram	Bakhtin_Pr_1	slovoVRo
1	и в	23	41
2	в нем	20	30
3	то есть	24	26
4	в романе	11	21
5	в роман	1	19
6	могут быть	1	19
7	во всех	5	17
8	не только	13	16
9	и не	34	16
10	точки зрения	21	16
11	но и	11	16
12	а не	20	15
13	то же	10	14
14	и на	10	14
15	в то	10	14
16	и его	13	14
17	в пределах	9	14
18	может быть	21	14
19	не может	11	14
20	слова и	1	13
21	в сущности	5	13
22	в его	24	13
23	в этом	25	12
24	до конца	5	12
25	же время	7	12
26	как бы	28	12
27	так и	10	11
28	в большинстве	2	10
29	в той	6	10
30	слово в	2	10
31	себя в	3	9
32	все эти	8	9
33	таким образом	11	9
34	точка зрения	7	8
35	как в	6	8
36	но в	4	8
37	на его	2	8
38	с точки	15	8
39	как мы	5	8
40	с чужим	1	8
41	прежде всего	7	8
42	отношение к	1	7
43	все же	5	7
44	стиля и	3	7
45	в своей	11	7
46	не в	6	7
47	у тургенева	1	7
48	вовсе не	8	7
49	с ним	6	7
50	зрения на	8	7
51	и следовательно	1	7
52	всех его	1	7
53	романного жанра	1	7
54	все они	1	7
55	во всяком	4	7
56	при этом	3	6
57	в плане	5	6
58	это не	10	6
59	в них	3	6
60	к своему	1	6
61	в отношении	2	6
62	оно не	2	6
63	только в	8	6
64	большинстве случаев	2	6
65	и даже	3	6
66	по своим	2	6
67	к чужому	1	6
68	а в	7	6
69	отношении к	2	6
70	в каждый	1	5
71	роман и	1	5
72	и к	4	5
73	в самом	8	5
74	он в	2	5
75	так сказать	3	5
76	с другими	7	5
77	далеко не	1	5
78	всяком случае	3	5
79	все это	7	5
80	в основе	5	5
81	со своим	3	5
82	не на	3	5
83	подхода к	1	5
84	к нему	3	5
85	как его	1	5
86	точек зрения	3	5
87	с другой	2	5
88	почти вовсе	1	5
89	романа и	4	5
90	на своем	1	5
91	одним из	8	4
92	по преимуществу	3	4
93	объединения и	1	4
94	на мир	8	4
95	в ней	1	4
96	еще не	5	4
97	с его	6	4
98	за пределы	6	4
99	перед нами	4	4
100	и наконец	5	4
101	в которой	4	4
102	но именно	4	4
103	всех этих	3	4
104	не как	12	4
105	у толстого	2	4
106	в каждом	8	4
107	и с	4	4
108	лишь в	3	4
109	входит в	2	4
110	на почве	1	4
111	как и	8	4
112	автора и	5	4
113	в их	3	4
114	в процессе	4	4
115	и для	3	4
116	лежит в	1	4
117	пределах того	1	4
118	с ее	2	4
119	ничего не	6	4
120	автор не	1	4
121	о нем	11	4
122	все его	1	4
123	один из	2	4
124	оно и	1	4
125	ли он	2	4
126	рядом с	13	4
127	чужому слову	1	4
128	и все	3	4
129	там где	6	4
130	и потому	3	4
131	мы сказали	1	4
132	и от	1	4
133	в смысле	2	4
134	кроме того	3	4
135	здесь в	1	4
136	известной степени	1	4
137	быть и	1	4
138	другой стороны	2	4
139	каждое слово	1	4
140	или к	2	3
141	в первом	2	3
142	в зависимости	3	3
143	единство и	1	3
144	эта форма	2	3
145	зависимости от	3	3
146	как таковые	2	3
147	данном случае	2	3
148	в своем	8	3
149	бы и	4	3
150	момент его	2	3
151	европейского романа	4	3
152	из этих	2	3
153	является лишь	4	3
154	выражение в	4	3
155	в себе	5	3
156	вообще не	1	3
157	ни были	1	3
158	и сам	2	3
159	его в	4	3
160	было бы	6	3
161	лишь на	2	3
162	он не	4	3
163	точку зрения	4	3
164	она не	5	3
165	слово оно	1	3
166	нем в	1	3
167	не могло	1	3
168	следовательно и	2	3
169	никогда не	5	3
170	и здесь	3	3
171	взаимодействия с	1	3
172	не могут	6	3
173	к тому	1	3
174	авторское слово	1	3
175	точками зрения	2	3
176	и этим	2	3
177	но здесь	1	3
178	формы и	1	3
179	о том	2	3
180	и во	2	3
181	нем и	1	3
182	все время	1	3
183	того что	2	3
184	в том	11	3
185	словом и	1	3
186	поэтому и	2	3
187	в качестве	1	3
188	от автора	3	3
189	конечно не	1	3
190	и других	5	3
191	из них	2	3
192	его и	1	3
193	для него	15	3
194	так как	7	3
195	друг друга	3	3
196	у него	6	3
197	речь и	1	3
198	как такового	1	3
199	целое романа	2	3
200	выходит за	2	3
201	именно в	6	3
202	романа в	4	3
203	быть тем	1	3
204	не было	3	3
205	более того	3	3
206	в истории	2	3
207	с этим	1	3
208	в данном	2	3
209	и оценок	1	3
210	в чужих	1	3
211	по существу	4	3
212	с этой	1	3
213	как только	1	3
214	в основном	2	3
215	в результате	4	3
216	лишь как	5	3
217	хотя бы	2	3
218	одной из	1	3
219	из этого	1	3
220	но эти	2	3
221	смысле слова	1	2
222	например в	3	2
223	своего и	1	2
224	на самом	4	2
225	нового не	1	2
226	то в	1	2
227	в котором	2	2
228	мы уже	2	2
229	той же	6	2
230	а как	6	2
231	мы не	2	2
232	же как	1	2
233	время как	1	2
234	роман в	2	2
235	и чужого	1	2
236	конечно и	4	2
237	и то	1	2
238	в ее	1	2
239	он может	3	2
240	но не	8	2
241	абстрактный момент	1	2
242	одного в	1	2
243	что они	1	2
244	сих пор	2	2
245	как к	1	2
246	своему предмету	1	2
247	хотя и	1	2
248	от этой	1	2
249	произведения так	1	2
250	авторским словом	1	2
251	от этого	1	2
252	сливается с	2	2
253	в целом	4	2
254	в известном	1	2
255	нами в	1	2
256	другом случае	1	2
257	а вовсе	1	2
258	время и	1	2
259	перестает быть	1	2
260	том и	1	2
261	и единство	1	2
262	и по	2	2
263	одному и	1	2
264	автора от	1	2
265	одно и	1	2
266	диалогические отношения	3	2
267	не из	2	2
268	самого автора	6	2
269	те же	1	2
270	слов о	1	2
271	всю его	1	2
272	вся художественная	1	2
273	для них	1	2
274	на единство	1	2
275	его слово	1	2
276	действительно не	1	2
277	его слова	1	2
278	нисколько не	2	2
279	был бы	5	2
280	том что	9	2
281	в эту	1	2
282	в этих	2	2
283	но он	2	2
284	целого часто	1	2
285	друг другу	2	2
286	не его	3	2
287	войти в	1	2
288	зрения и	2	2
289	даже в	2	2
290	заставляет его	2	2
291	тому что	2	2
292	до известной	1	2
293	xviii века	1	2
294	и форм	1	2
295	в единство	5	2
296	даже как	1	2
297	или вовсе	1	2
298	из него	1	2
299	на язык	1	2
300	вне его	2	2
301	явление в	1	2
302	и единому	1	2
303	для нас	3	2
304	в сознании	2	2
305	голосов и	1	2
306	существеннейших моментов	1	2
307	ему не	2	2
308	у нас	1	2
309	xx века	1	2
310	в духе	3	2
311	оно может	1	2
312	и самое	2	2
313	и о	3	2
314	то время	2	2
315	при всех	1	2
316	роль в	2	2
317	в рамки	2	2
318	можно было	3	2
319	произведения не	1	2
320	введенные в	1	2
321	не исчерпывается	2	2
322	из одного	4	2
323	в построении	5	2
324	в монологическом	1	2
325	за пределами	1	2
326	голоса в	2	2
327	можно сказать	2	2
328	романа как	1	2
329	наконец в	2	2
330	слова для	1	2
331	в лучшем	2	2
332	и самая	1	2
333	их основе	2	2
334	известном смысле	1	2
335	облик и	1	2
336	и одновременно	3	2
337	здесь не	1	2
338	мы видим	3	2
339	между тем	5	2
340	и тем	2	2
341	так что	1	2
342	же и	1	2
343	уже не	8	2
344	и у	4	2
345	если мы	1	2
346	от других	1	2
347	или даже	2	2
348	остаются в	1	2
349	автора или	1	2
350	в одном	9	2
351	произведения и	1	2
352	свое выражение	1	2
353	для того	2	2
354	не укладывается	1	2
355	в другой	3	2
356	до сих	2	2
357	не есть	1	2
358	с другом	3	2
359	а с	1	2
360	в определенных	1	2
361	точке зрения	2	2
362	романа но	2	2
363	а на	1	2
364	жизнь в	1	2
365	к автору	1	2
366	и композиционно	1	2
367	знает только	1	2
368	совершенно не	1	2
369	что все	3	2
370	и глубокое	1	2
371	в частности	1	2
372	эти слова	1	2
373	так же	6	2
374	его как	5	2
375	в речах	1	2
376	в романах	7	2
377	такого рода	1	2
378	и идеологической	1	2
379	быть только	1	2
380	со всею	3	2
381	для понимания	3	2
382	друг с	3	2
383	должно быть	1	2
384	активности и	1	2
385	в условиях	2	2
386	лучшем случае	2	2
387	того или	1	2
388	и слово	1	2
389	как раз	4	2
390	слова так	1	2
391	одна из	2	2
392	такое понимание	1	2
393	последнего времени	1	2
394	у них	1	2
395	потому что	12	2
396	ни было	4	2
397	между ними	2	2
398	с ней	1	2
399	сказать что	5	2
400	автора в	2	2
401	или иного	1	2
402	первом случае	1	2
403	к этому	2	2
404	себя как	5	1
405	только он	1	1
406	сохраняет свое	1	1
407	в обычном	2	1
408	самостоятельность и	1	1
409	словом как	1	1
410	совершенно новый	1	1
411	выражения в	1	1
412	между всеми	1	1
413	и есть	5	1
