N	2gram	Bakhtin_Fr_7	Vladivir
1	и в	41	31
2	в году	5	30
3	не только	5	24
4	но и	9	19
5	то что	8	18
6	и не	7	17
7	и даже	1	15
8	у него	6	15
9	в этом	15	14
10	том что	4	14
11	и с	4	14
12	он был	3	14
13	что в	9	14
14	там же	1	13
15	но в	8	12
16	в его	12	12
17	что он	3	12
18	с его	2	11
19	о том	6	11
20	в том	11	11
21	между прочим	1	11
22	потому что	5	11
23	и то	2	10
24	также и	2	10
25	он не	4	10
26	так что	1	10
27	как мы	11	9
28	никогда не	2	9
29	в конце	8	9
30	только в	6	9
31	даже и	1	9
32	в течение	2	9
33	а в	5	9
34	и по	3	8
35	в то	10	8
36	в дальнейшем	1	8
37	в письме	1	8
38	так как	3	8
39	в доме	2	7
40	мы сейчас	2	7
41	кроме того	3	7
42	мы уже	12	7
43	как это	1	7
44	и его	9	7
45	для него	6	7
46	об этом	1	7
47	о нем	3	7
48	уже в	5	7
49	еще и	1	7
50	сказать что	1	7
51	того же	3	6
52	то же	13	6
53	не без	1	6
54	и к	5	6
55	свое время	2	6
56	это было	2	6
57	он и	1	6
58	в котором	1	6
59	иной раз	1	6
60	года он	2	6
61	у нас	1	6
62	так и	10	6
63	и что	1	6
64	его жизни	1	6
65	в годах	1	6
66	в качестве	9	6
67	может быть	4	6
68	на этот	1	6
69	и потому	3	6
70	не может	3	6
71	к этому	5	6
72	не был	1	5
73	которой он	2	5
74	не в	9	5
75	со своим	1	5
76	что и	5	5
77	вовсе не	7	5
78	но он	4	5
79	не было	3	5
80	все это	10	5
81	и от	8	5
82	а также	2	5
83	с ним	2	5
84	в период	1	5
85	в свое	2	5
86	жизни и	3	5
87	в своих	1	5
88	он уже	1	4
89	я не	3	4
90	что его	1	4
91	совсем не	3	4
92	в этой	13	4
93	в истории	1	4
94	в своем	9	4
95	хотя и	4	4
96	и как	2	4
97	говорит что	2	4
98	в которой	2	4
99	в нашем	1	4
100	в себе	11	4
101	как он	2	4
102	в нем	7	4
103	что у	3	4
104	этом смысле	1	4
105	как и	14	4
106	несмотря на	3	4
107	в своей	3	4
108	мысли и	1	4
109	дело в	2	4
110	же время	9	4
111	во всем	1	4
112	к нему	5	4
113	по своей	1	4
114	один из	1	4
115	себя в	1	4
116	и у	5	4
117	в особенности	2	4
118	и все	14	4
119	и особенно	1	4
120	такого рода	1	4
121	и через	1	3
122	он как	1	3
123	но она	1	3
124	это время	1	3
125	и на	4	3
126	то мы	1	3
127	но не	1	3
128	отношение к	2	3
