N	2gram	Vygotskiy__2	Problema
1	и в	32	44
2	вовсе не	2	37
3	и не	10	35
4	не есть	1	35
5	то есть	21	34
6	может быть	18	28
7	по себе	12	25
8	потому что	21	25
9	не просто	1	23
10	то что	21	23
11	в том	37	21
12	только в	7	19
13	а не	7	18
14	в этом	13	17
15	также и	2	16
16	если мы	12	16
17	для нас	2	16
18	сказать что	7	16
19	когда мы	2	15
20	художественного произведения	5	14
21	и то	3	14
22	не только	12	14
23	и даже	5	14
24	и т	10	13
25	то же	13	13
26	т д	2	13
27	не в	8	13
28	но в	3	12
29	том что	21	12
30	так что	3	12
31	в басне	15	11
32	то это	3	10
33	отнюдь не	5	10
34	так и	3	10
35	как и	10	10
36	тем не	4	10
37	не менее	8	10
38	некоторого рода	1	10
39	в виду	3	10
40	но и	10	10
41	что всякий	1	9
42	не имеет	4	9
43	в нем	4	9
44	и с	4	9
45	это не	2	9
46	и тем	4	9
47	в то	5	9
48	и это	4	9
49	никак не	4	9
50	в его	2	9
51	что и	17	9
52	что он	13	9
53	как нечто	2	9
54	так как	12	9
55	в данном	4	9
56	как бы	6	9
57	же самое	6	9
58	таким образом	21	9
59	и от	2	9
60	во всяком	2	9
61	смысле слова	1	8
62	в себе	2	8
63	он не	6	8
64	было бы	11	8
65	ни в	2	8
66	но это	2	8
67	и вообще	2	8
68	есть нечто	2	8
69	как раз	5	8
70	связи с	1	8
71	как мы	1	8
72	того что	8	8
73	при помощи	10	8
74	что же	3	8
75	художественное произведение	6	8
76	что мы	1	8
77	что в	20	8
78	это и	1	7
79	мы не	3	7
80	в связи	1	7
81	на самом	5	7
82	все эти	7	7
83	мы должны	3	7
84	указывает на	3	7
85	ничего общего	1	7
86	данном случае	4	7
87	вещи и	1	7
88	и что	22	7
89	с другой	3	7
90	значит что	3	7
91	уже не	1	7
92	мы находим	2	7
93	не может	17	7
94	сам по	4	6
95	в целом	4	6
96	все же	4	6
97	и к	3	6
98	о том	6	6
99	и если	1	6
100	у пушкина	1	6
101	то ни	2	6
102	ясно что	7	6
103	того или	3	6
104	но если	1	6
105	но только	4	6
106	никогда не	9	6
107	для этого	3	6
108	можно сказать	1	6
109	и только	2	6
110	всяком случае	2	6
111	сами по	3	6
112	мы можем	3	6
113	имеет значение	2	6
114	такого рода	1	6
115	нет ничего	1	6
116	в виде	1	6
117	жизни и	4	6
118	едва ли	4	5
119	есть не	4	5
120	еще не	2	5
121	а только	3	5
122	значение и	2	5
123	за пределы	1	5
124	что они	7	5
125	в нашем	1	5
126	с тем	11	5
127	и сам	4	5
128	точки зрения	17	5
129	в своей	3	5
130	нас не	1	5
131	является только	1	5
132	тем самым	1	5
133	и его	7	5
134	и о	1	5
135	которое мы	1	5
136	в ней	5	5
137	и здесь	2	5
138	крайней мере	1	5
139	с той	4	5
140	только на	5	5
141	в конце	3	5
142	не было	2	5
143	по крайней	1	5
144	этом случае	1	5
145	так же	18	5
146	как в	9	5
147	этого слова	1	5
148	все это	5	5
149	а в	4	5
150	другой стороны	2	5
151	состоит из	2	5
152	в таком	2	5
153	таком случае	1	4
154	не что	1	4
155	не имеют	2	4
156	время как	3	4
157	что иное	1	4
158	но даже	2	4
159	он сам	1	4
160	иное как	1	4
161	бы то	2	4
162	в чем	4	4
163	но как	3	4
164	только при	1	4
165	чем же	1	4
166	могли бы	2	4
167	то время	3	4
168	при этом	13	4
169	же касается	1	4
170	заключается в	12	4
171	и без	2	4
172	тому что	4	4
173	нет никакого	1	4
174	дело в	1	4
175	и является	1	4
176	о чем-то	1	4
177	только с	1	4
178	есть только	5	4
179	отличается от	2	4
180	в ее	2	4
181	можно было	7	4
182	мы в	3	4
183	мы могли	1	4
184	что даже	1	4
185	же и	1	4
186	тем что	9	4
187	на этот	2	4
188	мы говорим	1	4
189	это значит	3	4
190	или в	1	4
191	совершенно не	4	4
192	же самой	2	4
193	в каком	3	4
194	в искусстве	21	4
195	художественном произведении	5	3
196	отношения к	1	3
197	же как	4	3
198	то в	1	3
199	и больше	1	3
200	и значение	1	3
201	имеет свою	1	3
202	и ее	3	3
203	из того	2	3
204	но не	2	3
205	уже как	1	3
206	общего с	1	3
207	в художественном	6	3
208	кроме того	1	3
209	и как	7	3
210	с понятием	1	3
211	в самом	12	3
212	что это	8	3
213	в этой	6	3
214	говорят о	1	3
215	на то	11	3
216	как оно	1	3
217	конце концов	3	3
218	идеи и	1	3
219	что у	5	3
220	одно и	1	3
221	но все	1	3
222	значение в	2	3
223	об этом	3	3
224	его в	1	3
225	с другими	2	3
226	том смысле	1	3
227	только о	1	3
228	он является	1	3
229	которое имеет	1	3
230	себе как	1	3
231	и тогда	1	3
232	не указывает	1	3
233	не значит	2	3
234	имеет ничего	1	3
235	бы к	1	3
236	себе а	1	3
237	в которых	3	3
238	но эта	2	3
239	и очень	1	3
240	в таких	1	3
241	ничего не	4	3
242	на которую	2	3
243	как будто	7	3
244	именно потому	2	3
245	если его	1	3
246	как только	2	3
247	если же	4	3
248	она не	2	3
249	то или	2	3
250	имеет никакого	1	3
251	с собой	1	3
252	когда в	1	3
253	если бы	6	3
254	каждый раз	1	3
255	быть даже	1	3
256	не так	2	3
257	этот вопрос	3	3
258	в качестве	1	3
259	самом деле	16	3
260	которые мы	4	3
261	а то	1	3
262	для него	1	3
263	могло бы	2	3
264	случае не	1	3
265	само по	3	3
266	отличие от	2	3
267	мы возьмем	1	3
268	что для	7	3
269	прежде всего	1	3
270	именно так	1	3
271	жизнь в	1	3
272	ни на	3	3
273	в той	1	3
274	это есть	1	3
275	в тех	1	3
276	или другого	1	3
277	с этой	4	3
278	формы и	6	3
279	и все	4	3
280	из себя	2	3
281	тем более	2	3
282	ни к	1	3
283	хотя бы	3	3
284	будто бы	1	3
285	находим в	1	3
286	ни было	1	3
287	понимать как	1	3
288	мы начинаем	1	3
289	или иного	2	3
290	из этого	4	3
291	точно так	3	3
292	и другие	1	3
293	к тому	7	3
294	смысле что	1	3
295	того же	2	2
296	столько же	3	2
297	только потому	2	2
298	басня и	2	2
299	и до	4	2
300	почти всегда	1	2
301	его не	1	2
302	мы имеем	4	2
303	каком случае	1	2
304	том виде	3	2
305	мы и	1	2
306	литературы и	1	2
307	во всех	3	2
308	мы будем	2	2
309	не то	1	2
310	него с	1	2
311	друг от	1	2
312	или иное	1	2
313	с этим	4	2
314	и нет	1	2
315	когда он	10	2
316	на нас	3	2
317	тем же	1	2
318	себе не	1	2
319	не очень	1	2
320	бесконечное число	1	2
321	в которой	2	2
322	мы сразу	1	2
323	он в	3	2
324	нами в	1	2
325	например как	1	2
326	сравнению с	2	2
327	но именно	1	2
328	слова а	1	2
329	на одну	2	2
330	в понятии	1	2
331	же сколько	2	2
332	ряд отдельных	1	2
333	что все	9	2
