N	2gram	Vygotskiy__7	Formalny
1	и в	26	24
2	в его	4	23
3	прежде всего	7	22
4	и не	18	20
5	так и	3	18
6	точки зрения	28	16
7	не может	11	16
8	в этом	29	15
9	в нем	2	14
10	может быть	7	14
11	таким образом	23	13
12	с точки	21	13
13	и т	1	12
14	в своем	1	11
15	как и	15	11
16	в своей	3	11
17	в их	2	11
18	не менее	4	11
19	должно быть	2	11
20	в ней	3	10
21	то же	8	10
22	вовсе не	2	10
23	и ее	2	10
24	и его	12	10
25	и их	5	10
26	а не	6	10
27	в то	3	9
28	в процессе	5	9
29	и потому	3	9
30	все это	3	9
31	как в	4	8
32	и с	5	8
33	лишь в	2	8
34	не в	4	8
35	в ее	6	8
36	именно в	6	8
37	то что	24	8
38	в свою	2	8
39	на самом	3	7
40	с ее	2	7
41	не только	24	7
42	место в	1	7
43	до конца	5	7
44	и от	4	7
45	но и	11	7
46	отношения к	2	6
47	еще не	4	6
48	самом деле	6	6
49	отнюдь не	1	6
50	в целом	5	6
51	все эти	6	6
52	в этой	3	6
53	как бы	6	6
54	входит в	2	6
55	как таковой	1	6
56	она не	5	6
57	свою очередь	2	6
58	на основе	1	6
59	и здесь	2	6
60	до сих	3	6
61	в том	18	6
62	было бы	6	6
63	в живом	3	6
64	как это	5	6
65	сих пор	3	6
66	форм и	2	6
67	и все	1	6
68	а в	2	6
69	во всех	6	5
70	одним словом	1	5
71	но в	4	5
72	и свою	1	5
73	в самом	9	5
74	при этом	1	5
75	в понимании	1	5
76	по себе	3	5
77	не могло	1	5
78	и до	2	5
79	у нас	2	5
80	должны быть	4	5
81	как мы	14	5
82	в литературе	1	5
83	того что	14	5
84	только на	3	5
85	с другой	4	5
86	формы и	1	5
87	по отношению	6	4
88	и к	7	4
89	в которой	11	4
90	учение о	3	4
91	не как	1	4
92	с другими	3	4
93	и может	1	4
94	друг друга	4	4
95	только и	3	4
96	как на	6	4
97	целом и	1	4
98	исходить из	2	4
99	при таком	1	4
100	никогда не	4	4
101	если бы	5	4
102	для этого	3	4
103	мы увидим	1	4
104	всяком случае	1	4
105	с одной	5	4
106	конечно не	1	4
107	ближайшим образом	1	4
108	одной стороны	5	4
109	в связи	1	4
110	в частности	1	4
111	этой последней	1	4
112	отношению к	5	4
113	стороны и	4	4
114	с этой	5	4
115	что в	12	4
116	к этой	2	4
117	так же	14	4
118	во всяком	2	4
119	это и	4	3
120	действительности и	1	3
121	мы не	7	3
122	по аналогии	1	3
123	зависимости от	1	3
124	время в	2	3
125	но не	3	3
126	со всеми	2	3
127	значение и	2	3
128	отношение к	2	3
129	как к	3	3
130	все же	6	3
131	целый ряд	4	3
132	и как	1	3
133	и наконец	4	3
134	в себе	9	3
135	так сказать	1	3
136	он не	3	3
137	перестает быть	1	3
138	всех этих	1	3
139	этого направления	3	3
140	так например	1	3
141	значение в	2	3
142	на все	1	3
143	его в	2	3
144	в них	1	3
145	вещей и	1	3
146	лучшем случае	2	3
147	они не	1	3
148	в отношении	2	3
149	тем самым	8	3
150	но для	2	3
151	в основе	3	3
152	связи с	4	3
153	не по	4	3
154	отличается от	3	3
155	всего в	2	3
156	к тому	7	3
157	нашей работы	3	3
158	здесь не	1	3
159	ясно что	1	3
160	аналогии с	1	3
161	бы в	5	3
162	наконец в	2	3
163	в лучшем	2	3
164	как она	5	3
165	развития эта	1	3
166	один из	2	3
167	в большинстве	2	3
168	и других	2	3
169	для него	3	3
170	не для	1	3
171	в области	4	3
172	представлять себе	1	3
173	не было	1	3
174	и непосредственно	1	3
175	его как	1	3
176	направление в	1	3
177	смысле этого	3	3
178	ничем не	1	3
179	этого слова	3	3
180	дело идет	1	3
181	в основном	3	3
182	но это	3	3
183	она должна	2	3
184	каждой из	3	3
185	с помощью	13	3
186	же в	1	3
187	между ними	3	3
188	что он	8	3
189	думать что	1	3
190	же как	8	2
191	и это	1	2
192	оно было	1	2
193	в зависимости	1	2
194	а как	1	2
195	от всякой	2	2
196	вопрос о	6	2
197	но напротив	2	2
198	последней в	1	2
199	всем этим	1	2
200	во внешнем	1	2
201	а только	1	2
202	и всякий	1	2
203	для других	15	2
204	менее всего	3	2
205	друг от	2	2
206	нет и	3	2
207	за пределы	1	2
208	идет о	2	2
209	эта связь	2	2
210	с этим	2	2
211	однако не	1	2
212	в действительности	2	2
213	от этого	1	2
214	в нашем	4	2
215	остановиться на	2	2
216	и те	1	2
217	не могла	2	2
218	на его	2	2
219	мы полагаем	1	2
220	но ведь	1	2
221	но все	1	2
222	образующие его	1	2
223	в работе	1	2
224	это не	3	2
225	действительности в	2	2
226	всю свою	1	2
227	начала и	1	2
228	ни в	2	2
229	с тем	5	2
230	мы видели	3	2
231	их на	1	2
232	не так	1	2
233	таким же	1	2
234	почти не	1	2
235	что было	2	2
236	этой работы	2	2
237	раз и	1	2
238	мысли в	9	2
239	слово оно	1	2
240	на него	1	2
241	к другим	1	2
242	только не	11	2
243	следовательно и	1	2
244	ничего не	2	2
245	одна из	1	2
246	в самой	3	2
247	учения о	4	2
248	в структуру	2	2
249	к ней	2	2
250	и является	3	2
251	во всем	3	2
252	убедиться в	1	2
253	может и	2	2
254	от того	1	2
255	и заключается	3	2
256	его с	3	2
257	от нее	2	2
258	не есть	4	2
259	если же	2	2
260	вещей в	1	2
261	значения и	3	2
262	от друга	2	2
263	всего этого	1	2
264	приводит к	4	2
265	еще в	1	2
266	с ним	3	2
267	и должно	1	2
268	исследования и	3	2
269	и что	6	2
270	или на	1	2
271	к действительности	2	2
272	и лишь	1	2
273	между тем	1	2
274	ее от	2	2
275	мы ни	2	2
276	что и	3	2
277	во всей	2	2
278	в другой	1	2
279	нет он	1	2
280	ее к	1	2
281	только в	8	2
282	таком понимании	1	2
283	не можем	4	2
284	если мы	5	2
285	большинстве случаев	2	2
286	его и	2	2
287	не связанных	1	2
288	точка зрения	1	2
289	в одном	1	2
290	иначе как	6	2
291	конкретных проблем	1	2
292	как такового	2	2
293	непосредственно как	1	2
294	как раз	3	2
295	перейти к	4	2
296	из важнейших	3	2
297	здесь в	1	2
298	сама по	1	2
299	она является	2	2
300	все время	1	2
301	была бы	1	2
302	под влиянием	1	2
303	особенностей и	1	2
304	все более	1	2
305	вместе с	12	2
306	и особенно	1	2
307	ко всем	2	2
308	почти совершенно	1	2
309	она есть	1	2
310	одновременно с	1	2
311	из этой	1	2
312	образом на	1	2
313	по существу	1	2
314	в ряду	1	2
315	и развития	1	2
316	к которому	1	2
317	совершается в	3	2
318	таком положении	1	2
319	прежде чем	2	2
