N	2gram	Potebnia_M_1	Psycholo
1	и в	39	38
2	то что	10	35
3	в том	26	25
4	в самом	3	25
5	самом деле	1	21
6	что в	22	20
7	может быть	27	19
8	и что	10	18
9	на то	2	16
10	что она	1	16
11	точки зрения	8	16
12	в ней	7	15
13	то есть	42	15
14	и т	6	14
15	том что	16	14
16	если бы	14	14
17	как бы	6	14
18	потому что	52	14
19	в этом	15	13
20	в этой	3	13
21	и мы	1	13
22	совершенно ясно	1	13
23	не только	21	12
24	таким образом	13	12
25	было бы	12	12
26	не в	15	12
27	мы видим	4	12
28	мы увидим	3	12
29	что он	1	11
30	то же	6	10
31	в сущности	2	10
32	что это	3	10
33	и не	18	10
34	и все	3	10
35	увидим что	4	9
36	о которых	2	9
37	с точки	3	9
38	того чтобы	2	9
39	и то	3	8
40	с этим	7	8
41	все же	6	8
42	и как	6	8
43	говорит что	1	8
44	с тем	5	8
45	как и	9	8
46	в одном	8	8
47	и это	3	8
48	но только	1	8
49	так что	16	8
50	вовсе не	5	8
51	для того	3	8
52	перед нами	1	8
53	для нас	9	8
54	из этого	2	8
55	показать что	1	7
56	с другой	7	7
57	заключается в	3	7
58	мы можем	2	7
59	не может	22	7
60	все то	2	7
61	как мы	2	7
62	в ее	1	7
63	что у	1	7
64	никак не	2	7
65	между тем	5	7
66	может служить	1	7
67	а не	21	7
68	а в	5	7
69	и на	1	6
70	в которых	1	6
71	и если	2	6
72	он не	3	6
73	бы совершенно	1	6
74	мы видели	4	6
75	в котором	1	6
76	тому что	3	6
77	она не	3	6
78	не имеет	5	6
79	самого начала	3	6
80	уже из	1	6
81	и его	5	6
82	напротив того	1	6
83	с и	3	6
84	к тому	4	6
85	указывает на	1	6
86	с самого	3	6
87	о том	2	6
88	один из	1	6
89	с одной	3	6
90	если мы	3	6
91	из них	1	6
92	так как	21	6
93	до сих	1	6
94	там где	4	6
95	он говорит	1	6
96	двух противоположных	2	5
97	должна быть	3	5
98	мы не	10	5
99	в своем	3	5
100	могли бы	2	5
101	в которой	2	5
102	так сказать	2	5
103	на этом	1	5
104	в другом	1	5
105	несмотря на	5	5
106	с такой	1	5
107	в своей	3	5
108	т п	4	5
109	в его	5	5
110	в какой	1	5
111	но и	20	5
112	одной стороны	3	5
113	вместе с	8	5
114	сих пор	1	5
115	или в	2	5
116	о котором	3	5
117	другой стороны	5	5
118	совершенно не	1	5
119	на деле	4	4
120	что эти	1	4
121	что если	3	4
122	во всех	5	4
123	мысль что	5	4
124	не то	1	4
125	что они	1	4
126	как в	10	4
127	когда он	1	4
128	в целом	2	4
129	все эти	1	4
130	в тех	1	4
131	в себе	13	4
132	если он	1	4
133	в нем	20	4
134	при этом	6	4
135	т д	4	4
136	не мог	3	4
137	но если	2	4
138	не могли	2	4
139	что этот	1	4
140	что с	1	4
141	и другое	3	4
142	в нас	7	4
143	из него	2	4
144	никогда не	4	4
145	в самой	3	4
146	как будто	2	4
147	и совершенно	1	4
148	когда в	3	4
149	в виду	2	4
150	образом мы	1	4
151	что и	6	4
152	только в	25	4
153	не можем	2	4
154	при помощи	2	4
155	у него	1	4
156	и даже	4	4
157	в течение	2	4
158	того что	8	4
159	мы могли	1	4
160	и для	5	4
161	в свою	4	4
162	сказать что	3	4
163	в своих	4	4
164	должен быть	1	3
165	того же	3	3
166	едва ли	1	3
167	и этот	1	3
168	по его	7	3
169	полагает что	1	3
170	до такой	1	3
171	оба эти	1	3
172	что как	3	3
173	на словах	1	3
174	что по	3	3
175	но в	9	3
176	та же	1	3
177	из этих	4	3
178	одно и	1	3
179	могла бы	2	3
180	что все	3	3
181	бы в	4	3
182	его в	1	3
183	и тем	3	3
184	ни в	1	3
185	в них	3	3
186	далеко не	1	3
187	в один	2	3
188	в такой	1	3
189	без всяких	1	3
190	бы не	6	3
191	в то	4	3
192	того как	6	3
193	как только	1	3
194	на это	1	3
195	где он	1	3
196	и о	2	3
197	и которые	2	3
198	из одного	3	3
199	были бы	3	3
200	и только	2	3
201	здесь не	1	3
202	которое мы	2	3
203	дано в	1	3
204	был бы	1	3
205	не так	3	3
206	ее не	1	3
207	к ним	2	3
208	тем что	9	3
209	такое же	1	3
210	что не	10	3
211	то и	7	3
212	мы хотим	1	3
213	в речи	1	3
214	как если	1	3
215	который мы	1	3
216	только для	3	3
217	но это	5	3
218	все это	1	3
219	она может	3	3
220	такой степени	1	3
221	котором я	1	3
222	к этому	1	3
223	как на	3	3
224	в таком	5	3
225	от этой	1	2
226	не иначе	3	2
227	отношения к	1	2
228	например в	1	2
229	с с	1	2
230	на самом	1	2
231	он может	1	2
232	бы для	1	2
233	что когда	1	2
234	которую они	1	2
235	не имеют	5	2
236	той же	3	2
237	чувства которые	1	2
238	совпадает с	1	2
239	с но	4	2
240	на их	1	2
241	столь же	3	2
242	его словам	2	2
243	всего этого	1	2
244	что его	1	2
245	одним словом	2	2
246	видели что	1	2
247	но как	3	2
248	очевидно что	3	2
249	уже как	1	2
250	в истории	7	2
251	в одной	1	2
252	что именно	2	2
253	более и	2	2
254	в полном	2	2
255	ясно и	1	2
256	он в	1	2
257	что так	1	2
258	думать что	3	2
259	в обширном	1	2
260	нами в	1	2
261	человеке и	1	2
262	не могла	2	2
263	в отвлеченном	1	2
264	одной и	3	2
265	и по	6	2
266	так например	3	2
267	в нее	1	2
268	тем в	1	2
269	и может	2	2
270	не совпадает	1	2
271	из нее	1	2
272	показывает что	3	2
273	и уже	1	2
274	в эту	1	2
275	от своего	1	2
276	и ее	1	2
277	растет и	1	2
278	его мнению	4	2
279	или вернее	1	2
280	признать что	1	2
281	должны были	1	2
282	и той	3	2
283	образом и	2	2
284	но он	2	2
285	друг другу	3	2
286	и эти	1	2
287	и более	2	2
288	их в	1	2
289	том и	2	2
290	что сам	3	2
291	в этих	7	2
292	или если	1	2
293	нет никакого	1	2
294	все более	3	2
295	говорит если	1	2
296	вместе и	9	2
297	она могла	1	2
298	этими двумя	1	2
299	вытекает из	2	2
300	и всегда	2	2
301	ничего не	1	2
302	находятся в	3	2
303	к ней	2	2
304	на те	1	2
305	развивается в	1	2
306	прибегать к	1	2
307	то это	5	2
308	в известных	1	2
309	у нас	2	2
310	не могут	4	2
311	когда мы	2	2
312	что оно	2	2
313	он видит	1	2
314	из всего	1	2
315	с ее	2	2
316	свою очередь	4	2
317	только то	2	2
318	действия и	1	2
319	то время	1	2
320	то как	1	2
321	он именно	1	2
322	одного из	2	2
323	том как	3	2
324	мы в	2	2
325	для этого	2	2
326	со стороны	8	2
327	с ним	3	2
328	внимание на	1	2
329	аналогии с	1	2
330	и во	3	2
331	мы на	1	2
332	говорит он	4	2
333	слов и	4	2
334	и следовательно	2	2
335	все прочие	1	2
336	им так	1	2
337	что даже	2	2
338	должен был	1	2
339	по мнению	3	2
340	согласно с	4	2
341	все они	2	2
342	для всех	5	2
343	есть в	2	2
344	уже не	2	2
345	в виде	1	2
346	по выражению	1	2
347	следует что	1	2
348	нее в	1	2
349	одно из	3	2
350	для него	4	2
351	всяком случае	1	2
352	могло бы	3	2
353	противоречие между	1	2
354	иначе как	2	2
355	но что	1	2
356	заметить что	2	2
357	следует понимать	1	2
358	и вместе	2	2
359	это будет	2	2
360	таком виде	2	2
361	как же	1	2
362	еще и	1	2
363	и затем	1	2
364	бы назвать	1	2
365	хотя бы	2	2
366	в данном	1	2
367	что за	1	2
368	есть только	11	2
369	смысле этого	1	2
370	что всякое	1	2
371	что же	2	2
372	чувства и	13	2
373	том смысле	4	2
374	быть не	4	2
375	этого слова	1	2
376	с этой	2	2
377	своей жизни	1	2
378	заставляет нас	2	2
379	при таком	4	2
380	развития и	3	2
381	не более	4	2
382	вовсе нет	1	2
383	тому которое	1	2
384	только что	2	2
385	же в	2	2
386	лежит в	1	2
387	так же	5	2
388	его к	2	2
389	нам не	1	2
390	была бы	2	2
391	имеет место	2	2
392	указывают на	2	2
393	к этой	3	2
394	и другие	1	2
395	они не	1	2
396	во всяком	3	2
397	а между	3	1
398	ли мы	1	1
399	скажет что	1	1
400	же как	1	1
401	он считает	1	1
402	чтобы не	2	1
403	переходит к	1	1
404	и потому	5	1
405	силы и	1	1
406	относятся к	1	1
407	и есть	2	1
408	нам кажется	1	1
409	чувства чем	1	1
410	этой теории	4	1
411	в первом	5	1
412	по которым	1	1
413	и остальные	1	1
414	из его	1	1
415	и самое	2	1
416	высшей степени	1	1
417	в действие	1	1
418	в зависимости	1	1
419	что мы	4	1
420	их и	2	1
421	видно уже	1	1
422	мы имеем	1	1
423	из своих	1	1
424	есть необходимое	2	1
425	не столько	1	1
426	развились из	1	1
427	на себя	1	1
428	на свою	1	1
429	между этими	1	1
430	и другая	1	1
431	может нам	1	1
432	что можно	3	1
433	из ее	1	1
434	чем больше	1	1
435	а другие	1	1
436	еще не	6	1
437	здесь нет	1	1
438	внимание и	1	1
439	не имел	1	1
440	это возможно	1	1
441	в чем	1	1
442	которое он	2	1
443	с его	1	1
444	природы и	1	1
445	то мы	2	1
446	но не	8	1
447	мы будем	2	1
448	одном и	2	1
449	не все	2	1
450	своей конечной	1	1
451	более как	3	1
452	разница в	1	1
453	доказать что	1	1
454	относится к	3	1
455	внутренние противоречия	1	1
456	которые не	2	1
457	обратном отношении	1	1
458	деле она	1	1
459	вызывает в	1	1
460	они ни	2	1
461	независимо от	6	1
462	к новому	2	1
