N	2gram	Losev_Dial_3	FransuaR
1	и в	24	40
2	то есть	1	18
3	и его	5	17
4	прежде всего	8	16
5	в этом	8	15
6	мы уже	3	13
7	не только	23	13
8	в его	2	13
9	и не	27	13
10	вовсе не	13	12
11	что в	7	12
12	как и	7	11
13	но и	9	11
14	таким образом	13	10
15	как мы	2	10
16	в сущности	10	9
17	он не	5	9
18	в них	5	9
19	может быть	13	9
20	и все	6	9
21	той же	3	8
22	и на	3	8
23	все эти	3	8
24	и с	6	8
25	во время	1	8
26	в том	5	8
27	у него	2	8
28	но в	2	8
29	то же	6	7
30	в своем	3	7
31	он и	3	7
32	в виду	7	7
33	в одном	1	7
34	во всех	1	6
35	в самом	7	6
36	в этих	1	6
37	в то	5	6
38	же время	3	6
39	связи с	1	6
40	связь с	1	6
41	мы еще	1	6
42	в нем	3	5
43	со всеми	2	5
44	в основе	3	5
45	и для	2	5
46	в особенности	7	5
47	для него	4	5
48	то что	14	5
49	не было	3	5
50	а не	26	5
51	в связи	1	5
52	как раз	7	5
53	в своих	2	5
54	также и	2	4
55	жизни и	5	4
56	в ней	2	4
57	в истории	4	4
58	в мире	1	4
59	было бы	5	4
60	ни в	9	4
61	том что	8	4
62	в их	2	4
63	даже в	1	4
64	у нас	4	4
65	о том	6	4
66	вы не	6	4
67	и о	3	4
68	так в	2	4
69	и здесь	2	4
70	и во	2	4
71	только на	7	4
72	из них	3	4
73	так как	6	4
74	и даже	13	4
75	до сих	1	4
76	здесь в	1	4
77	не видит	1	4
78	и потому	2	4
79	в данном	2	4
80	сих пор	1	4
81	все это	6	4
82	видно что	1	4
83	в культуре	1	4
84	самом деле	6	3
85	на самом	1	3
86	в приведенном	1	3
87	и есть	16	3
88	рационалистический атеизм	1	3
89	он был	1	3
90	с его	2	3
91	кроме того	6	3
92	и как	8	3
93	и наконец	1	3
94	и к	5	3
95	было ни	2	3
96	в себе	2	3
97	но ведь	1	3
98	при этом	2	3
99	всех этих	1	3
100	для понимания	1	3
101	об этом	6	3
102	их в	2	3
103	для этого	2	3
104	я вас	1	3
105	вплоть до	1	3
106	дело не	1	3
107	одна из	3	3
108	во всем	3	3
109	о нем	4	3
110	но все	1	3
111	здесь не	1	3
112	в ее	1	3
113	если бы	6	3
114	другими словами	7	3
115	никак не	2	3
116	что и	6	3
117	и следовательно	2	3
118	еще не	2	3
119	только в	5	3
120	так и	5	3
121	же и	2	3
122	одно из	5	3
123	не так	1	3
124	мы находим	1	3
125	тем что	3	3
126	характерны для	1	3
127	в других	1	3
128	для того	3	3
129	и прежде	3	3
130	сказать что	4	3
131	в частности	2	3
132	не может	19	3
133	вместе с	1	3
134	как бы	3	3
135	и смерти	1	3
136	и от	3	3
137	но это	5	3
138	а в	2	3
139	слово в	2	3
140	между ними	1	3
141	к этой	2	3
142	они не	2	3
143	например в	2	2
144	это и	7	2
145	из самых	3	2
146	по преимуществу	1	2
147	этого он	2	2
148	и этот	1	2
149	мы не	5	2
150	общества и	1	2
151	хотя бы	4	2
152	на такой	1	2
153	на них	2	2
154	но не	2	2
155	тут же	1	2
156	думать что	2	2
157	в течение	1	2
158	что он	13	2
159	все же	3	2
160	и той	1	2
161	и понимания	2	2
162	в этот	1	2
163	в которой	1	2
164	из этих	2	2
165	этот ряд	2	2
166	эпохи и	1	2
167	говорят о	1	2
168	и если	2	2
169	платона и	1	2
170	не к	1	2
171	в корне	1	2
172	и вот	2	2
173	одной и	1	2
174	на этом	2	2
175	это вовсе	1	2
176	далеко не	1	2
177	если их	2	2
178	точки зрения	25	2
179	в котором	1	2
180	представление о	1	2
181	он дает	2	2
182	в условиях	2	2
183	одном из	1	2
184	но он	1	2
185	что было	1	2
186	этот мир	1	2
187	и очень	1	2
188	не менее	11	2
189	как о	4	2
190	считает что	1	2
191	он с	1	2
192	этого явления	1	2
193	этом отношении	1	2
194	должны быть	3	2
195	той или	2	2
196	и это	4	2
197	момент в	1	2
198	данном случае	1	2
199	следовательно и	2	2
200	и сам	1	2
201	даны в	1	2
202	никакому сомнению	1	2
203	можно сказать	1	2
204	с другой	4	2
205	нас в	2	2
206	и вещей	1	2
207	это не	4	2
208	к нему	3	2
209	как нечто	1	2
210	и так	1	2
211	но как	2	2
212	или же	3	2
213	и ее	3	2
214	об их	1	2
215	больше чем	1	2
216	конечно не	4	2
217	и у	2	2
218	и они	2	2
219	мы знаем	3	2
220	даже и	7	2
221	или иной	4	2
222	именно в	2	2
223	еще и	2	2
224	и тело	1	2
225	нового времени	2	2
226	что для	5	2
227	о чем	1	2
228	все то	1	2
229	материал и	1	2
230	с этим	3	2
231	ни от	4	2
232	это есть	8	2
233	образ и	1	2
234	есть и	12	2
235	слова и	1	2
236	о мире	1	2
237	и сама	5	2
238	вовсе нет	1	2
239	потому что	7	2
240	ноги и	2	2
241	и всякие	1	2
242	одной из	1	2
243	одновременно и	1	2
244	из этого	2	2
245	все что	3	2
246	новое время	1	1
247	или вещи	1	1
248	говоря о	1	1
249	отношения к	1	1
250	и т	24	1
251	от самого	2	1
252	мировоззрения и	1	1
253	исходит из	2	1
254	она требует	1	1
255	высшей степени	1	1
256	с таким	1	1
257	есть не	9	1
258	основные моменты	1	1
259	мы имеем	1	1
260	или наоборот	1	1
261	и тут	3	1
262	и момент	1	1
263	что уже	1	1
264	науки и	1	1
265	ни во	2	1
266	фактов но	1	1
267	есть нечто	23	1
268	что иное	6	1
269	мало и	1	1
270	но даже	3	1
271	конечно и	1	1
272	на мир	1	1
273	и он	2	1
274	не мы	1	1
275	меньше чем	2	1
276	иное как	6	1
277	бы то	2	1
278	дело вовсе	1	1
279	а следовательно	1	1
280	для жизни	1	1
281	то он	1	1
282	о смерти	1	1
283	нею в	1	1
284	и всякий	3	1
285	под страхом	1	1
286	в общем	1	1
287	нет и	4	1
288	во что	4	1
289	и я	3	1
290	в одной	3	1
291	перед нами	3	1
292	сознания в	2	1
293	так одна	1	1
294	себе не	1	1
295	них он	1	1
296	от этого	1	1
297	именно эта	1	1
298	со своей	1	1
299	бы и	1	1
300	что это	12	1
301	сущности и	5	1
302	вы думаете	1	1
303	право на	1	1
304	но его	3	1
305	имеем в	1	1
306	во многих	1	1
307	если он	1	1
308	претендует на	1	1
309	но на	2	1
310	в xvii	1	1
311	всем своем	1	1
312	при виде	1	1
313	что должно	1	1
314	он должен	3	1
315	не как	1	1
316	материя и	1	1
317	эпохи они	1	1
318	в первом	2	1
319	подобно тому	4	1
320	что ни	1	1
321	и по	2	1
322	или иных	1	1
323	там ни	1	1
324	в основу	1	1
325	это конечно	1	1
326	я бы	3	1
327	это начало	1	1
328	то ни	1	1
329	в совершенно	1	1
330	есть все	1	1
331	очевидно мир	1	1
332	связанных с	1	1
333	часто мы	1	1
334	а как	1	1
335	его в	1	1
336	это было	3	1
337	xvii в	1	1
338	мире как	1	1
339	весь мир	1	1
340	и тем	2	1
341	истории и	4	1
342	и характера	1	1
343	все равно	2	1
344	как об	1	1
345	этого не	2	1
346	и уже	2	1
347	понимает в	1	1
348	несмотря на	2	1
349	бы сказал	1	1
350	не характерен	1	1
351	значит не	1	1
352	с такой	1	1
353	чем в	1	1
354	должно быть	3	1
355	такой же	1	1
356	и клеветы	1	1
357	и ко	1	1
358	не употребляет	1	1
359	на первый	4	1
360	и при	1	1
361	нас не	1	1
362	в отношении	1	1
363	первый план	4	1
364	и смерть	2	1
365	с точки	14	1
366	бы к	1	1
367	нему и	1	1
368	отличающий ее	1	1
369	от его	2	1
370	мир и	3	1
371	с историческим	1	1
372	не в	3	1
373	она в	1	1
374	друг другу	1	1
375	и эти	2	1
376	и более	1	1
377	чтобы это	1	1
378	знает ни	1	1
379	уже сказали	1	1
380	что этот	2	1
381	как видим	2	1
382	трудно провести	1	1
383	для нее	1	1
384	есть становление	3	1
385	по себе	20	1
386	в историческом	1	1
387	тому что	4	1
388	раз и	3	1
389	и истории	1	1
390	имели в	1	1
391	но они	2	1
392	тем самым	3	1
393	даже гораздо	1	1
394	впадает в	1	1
395	материей и	1	1
396	и прочие	1	1
397	ничего не	17	1
398	и притом	5	1
399	мы все	1	1
400	но только	4	1
401	и гуманизм	1	1
402	только не	10	1
403	никогда не	7	1
404	а для	2	1
405	но почему	2	1
406	самом существенном	1	1
407	всего и	3	1
408	что их	2	1
409	очень мало	2	1
410	по своей	1	1
411	находит себе	1	1
412	ограниченное и	1	1
413	входят в	1	1
414	уже и	3	1
415	что на	1	1
416	характерен для	1	1
417	за ними	1	1
418	в стиле	1	1
419	одно и	5	1
420	наконец в	1	1
421	и дух	1	1
422	отличается от	8	1
423	всего в	1	1
424	с полной	3	1
425	что оно	7	1
426	за что	1	1
427	смерти и	1	1
428	и буржуазного	1	1
429	все еще	2	1
430	самый мир	1	1
431	всегда в	1	1
432	существует только	1	1
433	ли вы	1	1
434	в применении	1	1
435	вещей в	1	1
436	и стали	1	1
437	образы и	1	1
438	значении в	1	1
439	книги и	1	1
440	может только	1	1
441	только то	1	1
442	в себя	1	1
443	и самого	1	1
444	они должны	1	1
445	строго научной	1	1
446	временное и	1	1
447	с первым	2	1
448	видит что	1	1
449	не с	1	1
450	было в	1	1
451	во многом	1	1
452	не смерть	1	1
453	она была	2	1
454	имеется в	3	1
455	жизнь и	4	1
456	на что	2	1
457	и вообще	2	1
