N	3gram	Propp_Isto_4	Dialekti
1	и т д	24	15
2	что иное как	3	8
3	не что иное	3	8
4	не может быть	4	6
5	есть не что	1	5
6	не в том	1	4
7	это и есть	1	4
8	подобно тому как	1	4
9	ничего не говорит	1	4
10	только тогда когда	1	4
11	имеется в виду	1	3
12	ничего не говорят	1	3
13	не говорит о	1	3
14	на то что	3	3
15	о том как	1	2
16	как и все	1	2
17	не имеет никакого	1	2
18	точно так же	5	2
19	т е в	3	2
20	ничего общего с	1	2
21	потому что мы	1	2
22	по сравнению с	3	2
23	вовсе не в	1	2
24	мы видим что	1	2
25	тем не менее	2	2
26	в мифе но	1	1
27	что в этом	1	1
28	что в данном	1	1
29	же как и	4	1
30	может быть только	1	1
31	т е мы	1	1
32	и не только	1	1
33	в зависимости от	1	1
34	и при помощи	1	1
35	можно сказать что	1	1
36	т д но	1	1
37	мы видим в	1	1
38	совершенно ясно что	1	1
39	именно так как	1	1
40	что на нем	1	1
41	в основе своей	1	1
42	в греческой мифологии	1	1
43	и то что	5	1
44	надо прибавить что	1	1
45	можно найти в	1	1
46	он находит в	1	1
47	не говорят о	1	1
48	а не только	1	1
49	содержит в себе	2	1
50	в данном случае	3	1
51	если бы мы	1	1
52	не только в	2	1
53	и не по	1	1
54	видеть в нем	1	1
55	о которых шла	1	1
56	и с этой	1	1
57	в этот момент	1	1
58	в связи с	2	1
59	и вот как	1	1
60	хотя бы на	1	1
61	которых шла речь	1	1
62	коня и т	1	1
63	из которых каждый	1	1
64	все те же	1	1
65	вовсе не есть	1	1
66	а не просто	1	1
67	так же нельзя	1	1
68	том что они	1	1
69	и у них	1	1
70	в этом случае	3	1
71	о том что	2	1
72	и вместе с	1	1
73	в себе черты	1	1
74	легко заметить что	1	1
75	и не может	1	1
76	дело не просто	1	1
77	то чего не	1	1
78	но все же	4	1
79	отношение как к	1	1
80	до смерти говорит	1	1
81	с другой стороны	4	1
82	после того как	2	1
83	она не имеет	1	1
84	т е как	1	1
85	т д в	1	1
