N	2gram	Losev_Prob_3	Literetu
1	не только	14	24
2	при этом	4	19
3	в качестве	3	17
4	но и	10	17
5	в том	21	16
6	а не	18	16
7	в частности	2	15
8	том что	12	14
9	может быть	28	13
10	и не	35	12
11	в этом	17	12
12	в своем	5	11
13	своего рода	1	11
14	прежде всего	3	11
15	такого рода	6	10
16	то что	23	10
17	или иначе	1	9
18	в целом	6	8
19	так или	1	8
20	не в	13	8
21	и в	44	8
22	произведение искусства	1	8
23	только в	19	8
24	как это	2	8
25	как бы	9	7
26	в себе	8	7
27	не менее	10	7
28	в его	9	7
29	уже не	7	7
30	то есть	34	6
31	как и	10	6
32	точки зрения	5	6
33	и сам	5	6
34	того что	8	6
35	связи с	8	6
36	в жизни	1	6
37	себя в	2	6
38	одним из	1	5
39	то же	13	5
40	отличие от	3	5
41	как в	5	5
42	не столько	2	5
43	в отличие	2	5
44	в то	9	5
45	для себя	2	5
46	казалось бы	1	5
47	искусства и	2	5
48	а также	4	5
49	же в	3	5
50	что он	9	5
51	уже в	3	5
52	не может	7	5
53	в данном	9	5
54	с этой	3	5
55	тем самым	5	5
56	в своей	5	4
57	еще не	5	4
58	но не	3	4
59	в этой	3	4
60	в художественном	3	4
61	все же	6	4
62	перестает быть	1	4
63	не как	1	4
64	с собой	3	4
65	лишь в	1	4
66	духовной жизни	1	4
67	для этого	6	4
68	и его	5	4
69	данном случае	7	4
70	никогда не	6	4
71	так и	10	4
72	и тем	9	4
73	из них	2	4
74	в конце	5	4
75	друг друга	2	4
76	как раз	8	4
77	в стихотворении	2	4
78	в связи	7	4
79	это не	9	4
80	в своих	1	4
81	например в	1	3
82	и есть	5	3
83	тем же	2	3
84	также и	16	3
85	самого себя	3	3
86	в самом	3	3
87	бы не	1	3
88	с их	2	3
89	таким образом	9	3
90	той же	1	3
91	его в	3	3
92	в душе	1	3
93	далеко не	1	3
94	он и	2	3
95	несмотря на	1	3
96	у тютчева	1	3
97	в их	2	3
98	классической литературы	1	3
99	но в	12	3
100	дело в	4	3
101	в основе	2	3
102	не должен	1	3
103	свое собственное	2	3
104	в виду	10	3
105	в пределах	1	3
106	нуждается в	1	3
107	потому что	25	3
108	этом в	1	3
109	у него	1	3
110	и даже	14	3
111	с другой	7	3
112	этом как	1	3
113	еще и	7	3
114	не было	5	3
115	произведения искусства	1	3
116	да и	5	3
117	этой точки	2	3
118	жизни и	6	3
119	что в	8	3
120	а в	5	3
121	же и	4	3
122	во всяком	9	3
123	и весьма	1	2
124	того же	2	2
125	не остается	1	2
126	и то	14	2
127	самом деле	3	2
128	от самого	1	2
129	должна быть	1	2
130	художественности не	1	2
131	от всякой	1	2
132	и само	1	2
133	а для	1	2
134	из того	3	2
135	то это	10	2
136	и самого	1	2
137	то он	2	2
138	а только	5	2
139	относится к	1	2
140	отнюдь не	10	2
141	общего с	3	2
142	и нет	2	2
143	целом но	1	2
144	следующим образом	1	2
145	или иную	1	2
146	только то	2	2
147	все эти	7	2
148	из этих	1	2
149	тому же	1	2
150	во многих	1	2
151	как он	1	2
152	с чем	2	2
153	в нем	9	2
154	поскольку он	1	2
155	в нашей	2	2
156	не к	1	2
157	нашего времени	1	2
158	подобно тому	1	2
159	различие между	1	2
160	произведения с	1	2
161	для нее	2	2
162	было бы	8	2
163	для них	2	2
164	на второй	1	2
165	в слове	2	2
166	и того	1	2
167	от своего	1	2
168	в любом	3	2
169	что такое	3	2
170	а как	2	2
171	всяком случае	6	2
172	с точки	2	2
173	мы в	4	2
174	от себя	2	2
175	войне и	1	2
176	тем не	10	2
177	однако в	2	2
178	даже в	1	2
179	именно так	3	2
180	раз и	4	2
181	вплоть до	1	2
182	ничего кроме	2	2
183	дело не	2	2
184	виду не	1	2
185	было у	1	2
186	и является	4	2
187	как будто	3	2
188	искусства это	1	2
189	могут быть	2	2
190	и вполне	5	2
191	к тому	3	2
192	такое произведение	1	2
193	более не	1	2
194	но при	1	2
195	самим собою	1	2
196	от данного	1	2
197	на том	1	2
198	имеется в	4	2
199	новых и	1	2
200	или иной	8	2
201	в другом	2	2
202	о том	6	2
203	с одной	2	2
204	обращается к	1	2
205	во втором	1	2
206	и только	6	2
207	что-то другое	1	2
208	хотя бы	3	2
209	от автора	1	2
210	только на	5	2
211	то и	5	2
212	человеческого духа	1	2
213	что не	1	2
214	ту или	1	2
215	что для	3	2
216	для него	3	2
217	себе в	1	2
218	а потому	1	2
219	от читателя	1	2
220	от тех	2	2
221	как носитель	1	2
222	тем что	4	2
223	одной стороны	1	2
224	за пределы	5	2
225	не на	1	2
226	нет ничего	6	2
227	оказывается не	1	2
228	произведение в	2	2
229	художественное произведение	8	2
230	можно было	4	2
231	это уже	3	2
232	не является	11	2
233	это как	1	2
234	своей собственной	2	2
235	особого рода	1	2
236	тем более	3	2
237	все они	2	2
238	не есть	35	2
239	не обладает	1	2
240	в искусстве	4	2
241	по поводу	2	2
242	стороны к	1	1
243	же как	3	1
244	на самом	7	1
245	только потому	2	1
246	идет о	1	1
247	на ступени	2	1
248	а попросту	1	1
249	оно было	1	1
250	когда это	2	1
251	есть такое	3	1
252	жизни здесь	1	1
253	и этот	1	1
254	и за	2	1
255	жизни для	1	1
256	который в	2	1
257	есть не	5	1
258	мы не	7	1
259	вопрос о	1	1
260	нам в	1	1
261	каким угодно	2	1
262	художественного произведения	14	1
263	есть нечто	8	1
264	них художественной	1	1
265	но даже	4	1
266	и самой	4	1
267	которое в	1	1
268	в медном	1	1
269	и он	1	1
270	произведение и	1	1
271	столько же	2	1
272	он сам	4	1
