N	3gram	Losev_Dial_2	FransuaR
1	то же время	4	9
2	в то же	3	9
3	в конце концов	1	4
4	с точки зрения	8	3
5	за то что	1	3
6	мы уже говорили	1	3
7	в том что	6	3
8	более или менее	2	2
9	новые и новые	1	2
10	о том как	1	2
11	в этом отношении	1	2
12	и в этой	1	2
13	не должно быть	2	2
14	все новые и	1	2
15	того как он	1	2
16	в свое время	1	2
17	и может быть	3	1
18	не в состоянии	2	1
19	что иное как	3	1
20	потому что он	2	1
21	несколько слов об	1	1
22	на этом моменте	1	1
23	находим в этом	1	1
24	мы уже сказали	1	1
25	на самом деле	1	1
26	есть прежде всего	1	1
27	в том и	1	1
28	что он есть	1	1
29	то же самое	2	1
30	мы уже знаем	3	1
31	пространства и времени	4	1
32	мы находим в	1	1
33	в правой руке	1	1
34	уже знаем что	1	1
35	сам по себе	3	1
36	по себе и	1	1
37	но и в	1	1
38	на самом же	1	1
39	что в нем	2	1
40	в частности к	1	1
41	а в конце	1	1
42	бытие но не	1	1
43	кроме того и	1	1
44	со всех сторон	1	1
45	который должен быть	1	1
46	в это время	1	1
47	не что иное	3	1
48	содержит в себе	3	1
49	в данном случае	2	1
50	не только в	2	1
51	и все его	1	1
52	со всеми его	1	1
53	и в этом	1	1
54	о том что	4	1
55	в связи с	4	1
56	о котором мы	1	1
57	есть не только	1	1
58	том и в	1	1
59	вещи в их	1	1
60	есть не что	2	1
61	во всяком случае	2	1
62	не имеет значения	1	1
63	как и все	2	1
64	пространство и время	1	1
65	это и есть	1	1
66	с самого начала	2	1
67	к тому же	1	1
68	как мы уже	1	1
69	вещей домашнего обихода	1	1
70	и прежде всего	2	1
71	самом же деле	1	1
72	в этом смысле	1	1
73	в другом случае	1	1
74	в силу своей	2	1
75	так что в	1	1
76	и в том	1	1
77	не в этом	1	1
78	во все стороны	1	1
79	и в другом	1	1
