N	3gram	Potebnia_M_2	Psycholo
1	для того чтобы	2	19
2	в том что	7	12
3	о том что	1	10
4	на то что	3	6
5	на самом деле	2	5
6	с самого начала	2	5
7	и может быть	2	4
8	том что он	1	3
9	сами по себе	7	3
10	то что в	2	3
11	не то что	1	3
12	в том чтобы	1	3
13	смысле этого слова	3	3
14	так как это	1	3
15	и в этом	1	3
16	то что он	1	3
17	а b с	1	3
18	не для того	1	3
19	во всяком случае	7	3
20	то что мы	2	3
21	и т п	3	3
22	до сих пор	4	3
23	с одной стороны	3	3
24	сама по себе	2	3
25	вслед за этим	1	3
26	о том как	1	2
27	ни одно из	1	2
28	сам по себе	4	2
29	не может понять	1	2
30	по себе и	1	2
31	во всех этих	1	2
32	вместе с тем	1	2
33	то время как	3	2
34	время разговора с	1	2
35	с другой стороны	2	2
36	и той же	1	2
37	во время разговора	1	2
38	нет никакой возможности	1	2
39	но столь же	1	2
40	таким образом в	2	2
41	с таким образом	2	2
42	в то время	4	2
43	этого слова и	1	2
44	и в самом	1	2
45	что это не	1	2
46	до тех пор	1	2
47	одной и той	1	2
48	и т д	3	2
49	потому что его	2	1
50	мы знаем что	1	1
51	одно за другим	3	1
52	и в общем	1	1
53	при помощи этого	1	1
54	прежде всего на	1	1
55	полагает что при	1	1
56	что ни одно	1	1
57	потому что нельзя	1	1
58	которой мы думаем	1	1
59	подобно тому как	4	1
60	события о которых	1	1
61	потому что не	1	1
62	мы не можем	3	1
63	на две группы	1	1
64	в таком случае	2	1
65	бы то ни	1	1
66	при этом мы	1	1
67	его душевной жизни	1	1
68	не было бы	4	1
69	из того что	1	1
70	с тем что	1	1
71	та и другая	1	1
72	то же время	2	1
73	и не может	1	1
74	том что его	1	1
75	бы если бы	1	1
76	со всех сторон	1	1
77	с этой точки	1	1
78	только для того	1	1
79	что если в	1	1
80	можно найти в	1	1
81	бы самое это	1	1
82	и сказать что	1	1
83	один из них	1	1
84	то ни было	1	1
85	в том как	1	1
86	это не так	1	1
87	то с чем	1	1
88	в свою очередь	6	1
89	слова во всяком	1	1
90	из них не	1	1
91	дело в том	1	1
92	друг к другу	1	1
93	во всем этом	2	1
94	того чтобы сделать	1	1
95	что мы видим	1	1
96	при этом как	1	1
97	и в свою	4	1
98	так относится к	1	1
99	мысль о том	1	1
100	не может быть	2	1
101	составляющим ее звукам	1	1
102	потому что и	1	1
103	и независимо от	1	1
104	ничего общего с	1	1
105	то есть в	1	1
106	в этом смысле	2	1
107	в то же	2	1
108	это как бы	1	1
109	мы легко можем	1	1
110	в ту минуту	1	1
111	мы тем самым	1	1
112	что и в	1	1
113	в душе человека	1	1
114	нам кажется что	2	1
