N	2gram	Vygotskiy__5	KulturaY
1	потому что	21	25
2	и в	16	23
3	письменной речи	39	21
4	не только	16	20
5	в том	18	19
6	в этом	25	18
7	и не	12	16
8	было бы	10	15
9	так как	16	15
10	может быть	9	15
11	точки зрения	18	14
12	все эти	4	12
13	если бы	8	12
14	у нас	2	12
15	в самом	4	12
16	но в	6	11
17	том что	15	11
18	того чтобы	17	11
19	в области	12	11
20	по себе	7	10
21	а не	10	10
22	что в	16	10
23	самом деле	3	9
24	вопрос о	12	9
25	в сущности	13	9
26	хотя бы	5	9
27	то что	26	9
28	можно было	5	9
29	вовсе не	2	9
30	для того	14	9
31	не может	18	9
32	только потому	1	8
33	с точки	9	8
34	не в	6	8
35	языка и	6	8
36	и что	12	8
37	в качестве	4	8
38	прежде всего	3	8
39	с другой	4	8
40	что это	1	7
41	все же	3	7
42	в нашем	1	7
43	то обстоятельство	2	7
44	в силу	10	7
45	и с	3	7
46	не менее	3	7
47	обстоятельство что	2	7
48	но и	6	7
49	с помощью	10	7
50	другой стороны	2	7
51	то же	8	6
52	и на	6	6
53	но не	10	6
54	в этой	6	6
55	да и	1	6
56	это не	4	6
57	тем не	1	6
58	речи в	6	6
59	ту же	2	6
60	между тем	3	6
61	этот вопрос	6	6
62	вопроса о	3	6
63	что не	1	6
64	что мы	4	6
65	в речи	1	6
66	и то	4	5
67	также и	1	5
68	мы имеем	1	5
69	я не	2	5
70	зависимости от	2	5
71	еще не	4	5
72	целый ряд	1	5
73	должна быть	5	5
74	по существу	3	5
75	что все	6	5
76	об этом	1	5
77	лишь в	1	5
78	и тем	3	5
79	несмотря на	1	5
80	и здесь	2	5
81	не могут	4	5
82	ясно что	1	5
83	приводит к	7	5
84	в его	11	5
85	один из	1	5
86	тот же	5	5
87	что он	25	5
88	только в	10	5
89	речь в	3	5
90	всяком случае	1	5
91	само по	2	5
92	там где	1	5
93	вместе с	4	5
94	как это	8	5
95	что же	1	5
96	этого слова	1	5
97	все это	2	5
98	этом смысле	1	5
99	таким образом	19	5
100	речи и	6	5
101	во всяком	2	5
102	в зависимости	2	4
103	говорить о	3	4
104	что я	2	4
105	в данном	1	4
106	со стороны	1	4
107	перед нами	1	4
108	если мы	7	4
109	на то	1	4
110	в нем	7	4
111	так и	7	4
112	но все	2	4
113	должно быть	8	4
114	в то	5	4
115	но только	2	4
116	не имеет	4	4
117	ничего не	5	4
118	что на	1	4
119	к тому	6	4
120	и о	1	4
121	в пределах	4	4
122	от того	3	4
123	могут быть	4	4
124	можно сказать	5	4
125	это слово	1	4
126	для нас	1	4
127	мы знаем	3	4
128	ни в	1	4
129	в конце	1	4
130	в них	2	4
131	в каком	1	4
132	не было	1	4
133	в связи	1	4
134	как бы	5	4
135	в результате	4	4
136	этой области	1	4
137	сказать что	13	4
138	была бы	1	4
139	к этому	3	4
140	так же	15	4
141	в сфере	5	3
142	того же	7	3
143	это и	3	3
144	что когда	1	3
145	что можно	1	3
146	а только	4	3
147	как в	5	3
148	с этим	3	3
149	то и	2	3
150	главным образом	1	3
151	он не	8	3
152	ни были	1	3
153	и по	4	3
154	на этом	3	3
155	что она	2	3
156	о которых	1	3
157	этого не	1	3
158	чем в	3	3
159	нисколько не	1	3
160	этого вопроса	3	3
161	знаем что	1	3
162	в процессе	13	3
163	казалось бы	4	3
164	речи не	4	3
165	за время	1	3
166	и его	3	3
167	связи с	3	3
168	языка в	1	3
169	уже о	1	3
170	отличается от	1	3
171	что оно	6	3
172	как мы	10	3
173	в виду	2	3
174	в ней	2	3
175	а в	3	3
176	те же	2	3
177	для этого	1	3
178	сводится к	1	3
179	вот почему	3	3
180	никак не	3	3
181	аналогии с	1	3
182	знает что	2	3
183	вопросу о	1	3
184	что и	3	3
185	в форме	1	3
186	в лучшем	3	3
187	того что	16	3
188	есть в	1	3
189	уже в	1	3
190	же в	2	3
191	до конца	3	3
192	языка но	1	3
193	у него	6	3
194	как раз	1	3
195	тем что	5	3
196	или иначе	1	3
197	именно в	4	3
198	а главное	1	3
199	из которых	3	3
200	слов в	1	3
201	лучшем случае	4	3
202	но для	1	3
203	к вопросу	1	3
204	своей собственной	1	3
205	в большей	1	3
206	этом отношении	5	3
207	но это	3	3
208	не знает	5	3
209	совершенно не	2	3
210	это так	1	3
211	к этой	3	3
212	и это	1	3
213	гораздо более	1	3
214	смысле слова	1	2
215	отношения к	2	2
216	же как	7	2
217	и потому	2	2
