N	3gram	Vygotskiy__5	Dialekti
1	с точки зрения	9	12
2	это значит что	4	9
3	ни в каком	1	8
4	сама по себе	4	8
5	в том что	11	7
6	сам по себе	1	6
7	само по себе	2	5
8	можно было бы	3	4
9	одно и то	1	4
10	так как она	2	4
11	и то же	1	4
12	с другой стороны	2	4
13	ничего не говорит	1	4
14	в то же	1	4
15	потому что он	5	3
16	более или менее	1	3
17	в этом смысле	1	3
18	значит что он	2	3
19	не нуждается в	1	3
20	не может быть	3	3
21	ничего общего с	2	3
22	можно сказать что	5	3
23	той или иной	1	3
24	на самом деле	1	2
25	как это мы	1	2
26	одной стороны и	1	2
27	мы находим в	1	2
28	до сих пор	3	2
29	что он не	2	2
30	не было бы	1	2
31	в этом отношении	5	2
32	или хотя бы	1	2
33	то и другое	2	2
34	то в чем	1	2
35	и в частности	2	2
36	с одной стороны	3	2
37	по сравнению с	5	2
38	ни на что	1	2
39	друг к другу	1	2
40	во всяком случае	1	2
41	о том что	4	2
42	к тому что	1	2
43	а потому что	2	1
44	как например в	1	1
45	точка зрения на	1	1
46	в этих теориях	1	1
47	одному тому что	1	1
48	я не могу	1	1
49	сказать что в	1	1
50	по одному тому	1	1
51	что значит что	1	1
52	только сказать что	1	1
53	то время как	4	1
54	и той же	1	1
55	это было бы	1	1
56	в самом деле	2	1
57	потому и является	1	1
58	так что в	2	1
59	по самой природе	1	1
60	и тому же	2	1
61	те и другие	1	1
62	которое как мы	1	1
63	в ее основе	1	1
64	именно то что	1	1
65	они вовсе не	1	1
66	как мы увидим	1	1
67	не есть нечто	1	1
68	только в том	1	1
69	из того что	4	1
70	несмотря на свою	1	1
71	но если мы	2	1
72	и ничего не	1	1
73	это и значит	1	1
74	это не имеет	1	1
75	но это и	1	1
76	этот закон ничего	1	1
77	в том чтобы	1	1
78	в то время	4	1
79	вопроса о том	1	1
80	как в этом	1	1
81	ином отношении к	1	1
82	себе без всяких	1	1
83	только в отношении	1	1
84	чтобы можно было	1	1
85	самой природе своей	1	1
86	уже по одному	4	1
87	в связи с	1	1
88	то что он	2	1
89	в такой мере	1	1
90	в этом и	1	1
91	в первую очередь	1	1
92	те или иные	1	1
93	это и не	1	1
94	таким образом и	1	1
95	становится ясным что	1	1
96	то чем он	1	1
97	что оно имеет	1	1
98	тех и других	1	1
99	есть не что	1	1
100	никто никогда не	1	1
101	а не только	1	1
102	или не нуждается	1	1
103	этом и заключается	1	1
104	с самого начала	5	1
105	хотя бы в	2	1
106	к выводу что	1	1
107	ничего нового не	1	1
108	он сам себе	1	1
109	к одному и	2	1
110	что иное как	1	1
111	но все же	2	1
112	есть частный случай	1	1
113	и что оно	1	1
114	что это не	1	1
115	не говорит об	1	1
116	друг от друга	4	1
117	структур с этой	1	1
118	что для того	1	1
119	в полной мере	1	1
120	и может быть	1	1
121	одной и той	1	1
122	не что иное	1	1
123	тех или иных	1	1
124	точки зрения так	1	1
125	тем не менее	1	1
126	друг с другом	7	1
127	для того чтобы	14	1
128	по себе без	1	1
129	том что для	1	1
130	как он мыслит	1	1
131	ничто не может	1	1
132	одному и тому	2	1
133	то же самое	4	1
134	и структур с	1	1
135	не есть просто	1	1
