N	2gram	Vygotskiy__3	Psycholo
1	и в	25	38
2	то что	15	35
3	все время	2	30
4	в том	23	25
5	в самом	3	25
6	что в	17	20
7	может быть	13	19
8	и что	10	18
9	на то	4	16
10	что она	5	16
11	точки зрения	6	16
12	в ней	1	15
13	том что	20	14
14	если бы	5	14
15	как бы	10	14
16	потому что	6	14
17	в этом	14	13
18	в этой	5	13
19	совершенно ясно	2	13
20	не только	6	12
21	таким образом	17	12
22	было бы	10	12
23	не в	6	12
24	мы видим	3	12
25	мы увидим	4	12
26	что он	6	11
27	то же	2	10
28	в сущности	1	10
29	что это	5	10
30	и не	10	10
31	же самое	1	10
32	и все	4	10
33	увидим что	1	9
34	о которых	1	9
35	с точки	1	9
36	того чтобы	8	9
37	и то	2	8
38	с этим	4	8
39	все же	6	8
40	и как	5	8
41	с тем	16	8
42	как и	15	8
43	в одном	2	8
44	и это	4	8
45	но только	3	8
46	так что	2	8
47	вовсе не	1	8
48	как раз	1	8
49	для того	7	8
50	перед нами	10	8
51	для нас	2	8
52	мы уже	5	7
53	с другой	6	7
54	заключается в	9	7
55	мы можем	7	7
56	не может	6	7
57	как мы	8	7
58	в ее	1	7
59	что у	1	7
60	между тем	3	7
61	а не	1	7
62	а в	4	7
63	и на	6	6
64	в которых	3	6
65	как это	7	6
66	он не	4	6
67	мы видели	6	6
68	в котором	3	6
69	тому что	2	6
70	не имеет	1	6
71	самого начала	6	6
72	и его	2	6
73	напротив того	1	6
74	к тому	4	6
75	указывает на	2	6
76	с самого	6	6
77	ясно что	2	6
78	и здесь	2	6
79	о том	5	6
80	один из	6	6
81	с одной	5	6
82	если мы	3	6
83	из них	4	6
84	так как	12	6
85	до сих	1	6
86	которых мы	2	6
87	там где	4	6
88	мы не	9	5
89	в своем	4	5
90	могли бы	11	5
91	в которой	1	5
92	на этом	3	5
93	в другом	1	5
94	к которым	4	5
95	несмотря на	1	5
96	с такой	1	5
97	иначе говоря	2	5
98	в своей	2	5
99	в его	15	5
100	в какой	4	5
101	но и	4	5
102	одной стороны	5	5
103	вместе с	14	5
104	в той	1	5
105	сих пор	1	5
106	или в	2	5
107	о котором	2	5
108	другой стороны	3	5
109	на деле	3	4
110	что эти	3	4
111	которую мы	5	4
112	время как	4	4
113	во всех	1	4
114	мысль что	1	4
115	что они	10	4
116	как в	9	4
117	когда он	3	4
118	в целом	13	4
119	все эти	7	4
120	в тех	2	4
121	в себе	2	4
122	в нем	2	4
123	при этом	5	4
124	здесь мы	2	4
125	очень легко	2	4
126	она была	1	4
127	не мог	4	4
128	но если	1	4
129	не могли	3	4
130	что эта	1	4
131	что с	4	4
132	и другое	5	4
133	одна из	2	4
134	никогда не	4	4
135	тем ближе	1	4
136	и совершенно	1	4
137	когда в	3	4
138	в виду	1	4
139	что и	10	4
140	с той	2	4
141	только в	10	4
142	не можем	3	4
143	при помощи	1	4
144	у него	1	4
145	и даже	1	4
146	и между	1	4
147	обратиться к	1	4
148	из которых	5	4
149	по своему	11	4
150	в течение	2	4
151	того что	10	4
152	мы могли	9	4
153	и для	2	4
154	в свою	3	4
155	сказать что	4	4
156	который не	1	4
157	в своих	2	4
158	должен быть	1	3
159	того же	6	3
160	едва ли	2	3
161	и этот	1	3
162	по его	1	3
163	полагает что	1	3
