N	3gram	Losev_Prob_3	Problemy
1	в то же	4	12
2	на самом деле	2	10
3	с самим собою	1	7
4	не может быть	5	6
5	во всяком случае	6	5
6	с точки зрения	2	4
7	бы то ни	4	4
8	то ни было	3	4
9	для себя самого	1	4
10	в самом деле	1	3
11	по крайней мере	5	3
12	и не в	1	3
13	в конце концов	3	3
14	с другой стороны	5	3
15	может быть даже	3	3
16	смысле этого слова	1	2
17	чего бы то	2	2
18	вполне понятно что	1	2
19	в чем не	2	2
20	в той или	2	2
21	а вовсе не	2	2
22	как раз и	4	2
23	того или другого	3	2
24	в этом случае	5	2
25	сама по себе	8	2
26	в отличие от	2	2
27	а может быть	1	2
28	что в нем	1	2
29	тем что он	1	2
30	и в этом	6	2
31	а не в	1	2
32	о том что	3	2
33	ни в чем	2	2
34	что он только	1	2
35	так и в	1	2
36	той или иной	8	2
37	тем не менее	10	2
38	к тому же	1	2
39	для этого необходимо	1	2
40	именно потому что	3	2
41	и т д	13	2
42	как мы видели	2	2
43	этого слова в	1	2
44	если бы он	1	1
45	что он есть	2	1
46	с самим предметом	1	1
47	хотя и не	2	1
48	точки зрения на	1	1
49	но как мы	1	1
50	с которыми мы	1	1
51	в чем же	1	1
52	все это уже	1	1
53	как и во	1	1
54	на котором мы	1	1
55	заключение мы должны	1	1
56	в котором он	1	1
57	но даже и	4	1
58	в том и	1	1
59	и к другим	1	1
60	быть даже в	1	1
61	т д и	4	1
62	да и то	2	1
63	что же касается	4	1
64	так что он	2	1
65	уже сама по	1	1
66	и это вовсе	2	1
67	и своего собственного	1	1
68	до сих пор	2	1
69	как мы сказали	1	1
70	бы даже и	1	1
71	что он не	1	1
72	мы могли бы	3	1
73	на самом же	4	1
74	того и другого	1	1
75	уже не в	1	1
76	это вовсе не	4	1
77	благодаря тому что	1	1
78	и то что	7	1
79	даже и не	4	1
80	к тому что	1	1
81	в данном случае	7	1
82	на этот раз	3	1
83	и все его	1	1
84	не в самом	1	1
85	но при этом	1	1
86	в себе как	1	1
87	быть и речи	1	1
88	как будто бы	3	1
89	и не было	1	1
90	самом деле и	1	1
91	настолько велико что	1	1
92	вернемся еще раз	1	1
93	в заключение мы	1	1
94	и как бы	2	1
95	до того что	1	1
96	всяком случае не	1	1
97	художественное произведение в	1	1
98	и то же	4	1
99	но может быть	1	1
100	может быть и	3	1
101	одно и то	3	1
102	в нем не	1	1
103	и именно потому	1	1
104	как впрочем и	1	1
105	только на одно	1	1
106	друг к другу	1	1
107	но и с	1	1
108	вовсе не являются	1	1
109	по себе и	1	1
110	потому что они	2	1
111	никогда не является	1	1
112	что же такое	3	1
113	и во всяком	1	1
114	тут не может	1	1
115	может быть не	1	1
116	и ни в	2	1
117	от самого себя	1	1
118	по себе как	2	1
119	чем иным как	1	1
120	быть даже и	1	1
121	имел в виду	1	1
122	но только в	2	1
123	как и в	1	1
124	и того же	1	1
125	себе и не	1	1
126	у него с	1	1
127	не чем иным	1	1
128	не только не	1	1
129	ни о каком	2	1
130	самом же деле	4	1
131	можно сказать что	2	1
132	как бы ни	1	1
133	которая может быть	1	1
134	на то что	1	1
135	одного и того	1	1
136	и во всем	1	1
137	и больше ничего	2	1
138	для самого себя	2	1
139	вовсе не является	2	1
140	для того чтобы	1	1
141	в том что	9	1
142	никогда и не	1	1
143	что и в	3	1
144	мы еще не	1	1
145	и только в	2	1
