N	2gram	Bakhtin_Pr_3	Istorich
1	и в	53	26
2	так как	7	18
3	мы имеем	1	14
4	никогда не	2	13
5	потому что	5	13
6	и на	18	12
7	в этом	8	12
8	таким образом	6	12
9	в том	14	12
10	что в	2	12
11	мы видели	2	11
12	может быть	12	11
13	связь с	2	11
14	не только	4	10
15	том что	5	10
16	представления о	2	10
17	в образе	3	10
18	с другой	2	10
19	и не	15	10
20	еще не	5	9
21	представление о	1	9
22	что он	4	9
23	но и	7	9
24	и это	3	8
25	все эти	9	8
26	в нем	10	8
27	с ним	2	8
28	вместе с	2	8
29	другой стороны	1	8
30	например в	5	7
31	но в	5	7
32	мы можем	5	7
33	и его	10	7
34	о том	2	7
35	уже не	1	7
36	представлений о	1	7
37	у него	1	7
38	превращается в	1	7
39	мы уже	5	6
40	мы не	4	6
41	как в	7	6
42	как он	2	6
43	и с	6	6
44	то что	9	6
45	связан с	1	6
46	в более	4	6
47	ее в	3	6
48	не может	2	6
49	то же	6	5
50	в ней	7	5
51	чаще всего	1	5
52	и этим	1	5
53	как и	11	5
54	и что	1	5
55	в то	5	5
56	то это	1	5
57	очень часто	1	5
58	так и	6	5
59	в его	8	5
60	мы видим	2	5
61	только в	4	5
62	тем что	2	5
63	связаны с	3	5
64	там где	1	5
65	как это	2	5
66	его в	2	5
67	на небе	1	5
68	как мы	5	4
69	и он	1	4
70	с его	2	4
71	царства и	1	4
72	из этих	1	4
73	под землей	1	4
74	на его	3	4
75	на земле	14	4
76	и по	3	4
77	здесь мы	2	4
78	это не	6	4
79	и тем	2	4
80	не всегда	1	4
81	на землю	4	4
82	в очень	1	4
83	здесь еще	2	4
84	но здесь	2	4
85	а также	4	4
86	что и	3	4
87	в других	1	4
88	до сих	5	4
89	прежде всего	15	4
90	связано с	1	4
91	как бы	14	4
92	сих пор	5	4
93	но это	3	4
94	есть и	2	4
95	в античности	4	4
96	и через	3	3
97	связана с	2	3
98	и то	1	3
99	почти всегда	3	3
100	этот обряд	1	3
101	время как	1	3
102	из которых	1	3
103	это еще	2	3
104	видели что	2	3
105	независимо от	1	3
106	когда он	1	3
107	и наконец	2	3
108	в себе	5	3
109	что она	1	3
110	главным образом	3	3
111	при этом	3	3
112	так например	2	3
113	в них	2	3
114	в своей	3	3
115	таким же	1	3
116	и ее	6	3
117	не в	2	3
118	их в	2	3
119	и под	3	3
120	того как	1	3
121	например у	3	3
122	могут быть	4	3
123	как только	1	3
124	и другие	9	3
125	показывает что	1	3
126	от него	3	3
127	один из	6	3
128	и действительно	1	3
129	в качестве	1	3
130	так что	1	3
131	и других	9	3
132	и увидел	1	3
133	далеко не	2	3
134	не было	4	3
135	к своему	1	3
136	наряду с	5	3
137	в тех	1	3
138	как будто	2	3
139	и от	3	3
140	кроме того	3	3
141	или в	1	3
142	а в	2	3
143	сказать что	10	3
144	является и	1	3
145	как на	1	3
146	в своих	2	3
147	к этому	4	3
148	во сне	5	3
149	они не	3	3
150	ту же	1	2
151	того же	2	2
152	и закричал	1	2
153	здесь и	4	2
154	и больше	1	2
155	всех его	1	2
156	что иное	1	2
